Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
GABRG2	Protein	ensembl:ENSG00000113327	""	ensembl:ENSG00000113327	ncbigene:2566	hgnc.symbol:GABRG2	uniprot:A0A1W2PRY3;uniprot:E5RIG3;uniprot:A0A1W2PRU1;uniprot:A8MWU7;uniprot:A0A1W2PQ81;uniprot:A0A1W2PQX1;uniprot:A0A286YFI6;uniprot:E5RGJ0;uniprot:A0A1W2PQA6;uniprot:A0A1X7SBZ8;uniprot:A0A1W2PSF4;uniprot:A0A1X7SBS5;uniprot:A0A1W2PRM8;uniprot:A0A1W2PQR9;uniprot:A0A1W2PRN4;uniprot:A0A1W2PPN5;uniprot:A0A1W2PR49;uniprot:P18507;uniprot:A0A1W2PP56;uniprot:A0A1W2PPS4								
G-protein (large Heterotrimeric)	Protein	eccode:3.6.5.1	"guanine nucleotide-binding proteins"												
GABRD	Protein	ensembl:ENSG00000187730	""	ensembl:ENSG00000187730	ncbigene:2563	hgnc.symbol:GABRD	uniprot:A0A1W2PQZ5;uniprot:A0A1W2PPH3;uniprot:A0A1W2PR72;uniprot:A0A1W2PRC4;uniprot:A0A1W2PP88;uniprot:A0A1W2PRY7;uniprot:A0A1W2PQT2;uniprot:A0A1W2PQR3;uniprot:O14764;uniprot:A0A1W2PPP1								
G-protein (small monomeric Small GTPase)	Protein	eccode:3.6.5.2	"guanine nucleotide-binding proteins"												
Adenylate cyclase	Protein	wikidata:Q356257	""					wikidata:Q356257							
ALDH4	Protein	uniprot:P49189	"4-trimethylaminobutyraldehyde dehydrogenase"	ensembl:ENSG00000143149	ncbigene:223	hgnc.symbol:ALDH9A1	uniprot:P49189								
ABAT	Protein	uniprot:P80404	"4-Aminobutyrate aminotransferase"	ensembl:ENSG00000183044	ncbigene:18	hgnc.symbol:ABAT	uniprot:H3BNQ7;uniprot:H3BPW8;uniprot:X5D8S1;uniprot:H3BP74;uniprot:H3BMJ9;uniprot:H3BP84;uniprot:H3BRT1;uniprot:H3BRJ1;uniprot:H3BRN4;uniprot:P80404								
GABRG3	Protein	ensembl:ENSG00000182256	""	ensembl:ENSG00000182256	ncbigene:2567	hgnc.symbol:GABRG3	uniprot:H7BZQ0;uniprot:H0YJP1;uniprot:Q99928;uniprot:A0A0A0MR73;uniprot:H0YJ81								
GABRB3	Protein	ensembl:ENSG00000166206	""	ensembl:ENSG00000166206	ncbigene:2562	hgnc.symbol:GABRB3	uniprot:H0YJU6;uniprot:G3V373;uniprot:A0A1B0GU30;uniprot:A0A1B0GVW3;uniprot:G3V4W7;uniprot:P28472;uniprot:X5DQY4;uniprot:F5H7N0								
GABRA1	Protein	ensembl:ENSG00000022355	""	ensembl:ENSG00000022355	ncbigene:2554	hgnc.symbol:GABRA1	uniprot:E5RK60;uniprot:A0A0U1RRB2;uniprot:A0A1B0GVW9;uniprot:P14867;uniprot:E5RJS3;uniprot:A0A0U1RQJ3;uniprot:A0A1B0GU82;uniprot:E5RHL6;uniprot:A0A1B0GV38								
GABRG1	Protein	ensembl:ENSG00000163285	""	ensembl:ENSG00000163285	ncbigene:2565	hgnc.symbol:GABRG1	uniprot:Q8N1C3								
GABRB1	Protein	ensembl:ENSG00000163288	""	ensembl:ENSG00000163288	ncbigene:2560	hgnc.symbol:GABRB1	uniprot:P18505;uniprot:X5DNL6;uniprot:D6REM0								
K+ channel	Protein	wikidata:Q423778	""												
GABA-B receptor	Protein	uniprot:Q9UBS5	""	ensembl:ENSG00000204681	ncbigene:2550	hgnc.symbol:GABBR1	uniprot:Q9UBS5;uniprot:C9J342;uniprot:F8WAV2;uniprot:F8WF38;uniprot:F8WDC0;uniprot:C9JZG6;uniprot:Q5SUJ9;uniprot:F8WAS6;uniprot:A0A1U9X7R0								
Ca2+ channel	Protein	wikidata:Q246819	""												
GABRQ	Protein	ensembl:ENSG00000268089	""	ensembl:ENSG00000268089	ncbigene:55879	hgnc.symbol:GABRQ	uniprot:Q9UN88								
GABRP	Protein	ensembl:ENSG00000094755	""	ensembl:ENSG00000094755	ncbigene:2568	hgnc.symbol:GABRP	uniprot:E5RG98;uniprot:O00591;uniprot:E5RHU0;uniprot:E7EWG0;uniprot:E5RGF7;uniprot:E5RHF6;uniprot:E5RK74;uniprot:E5RI57								
GABRE	Protein	ensembl:ENSG00000102287	""	ensembl:ENSG00000102287	ncbigene:2564	hgnc.symbol:GABRE	uniprot:F2Z2H5;uniprot:P78334								
VIAAT	Protein	uniprot:Q9H598	"Vesicular inhibitory amino acid transporter"	ensembl:ENSG00000101438	ncbigene:140679	hgnc.symbol:SLC32A1	uniprot:Q9H598								
GABRB2	Protein	ensembl:ENSG00000145864	""	ensembl:ENSG00000145864	ncbigene:2561	hgnc.symbol:GABRB2	uniprot:A0A6Q8PFU0;uniprot:P47870;uniprot:E7EV50;uniprot:A0A6Q8PGT5;uniprot:A0A6Q8PGD9;uniprot:B7Z279								
GAT3	Protein	uniprot:P48066	""	ensembl:ENSG00000132164	ncbigene:6538	hgnc.symbol:SLC6A11	uniprot:P48066								
GABA-B-receptor (sub.1)	Protein	uniprot:Q9UBS5	""	ensembl:ENSG00000204681	ncbigene:2550	hgnc.symbol:GABBR1	uniprot:Q9UBS5;uniprot:C9J342;uniprot:F8WAV2;uniprot:F8WF38;uniprot:F8WDC0;uniprot:C9JZG6;uniprot:Q5SUJ9;uniprot:F8WAS6;uniprot:A0A1U9X7R0								
GABA-B-receptor (sub.2)	Protein	uniprot:O75899	""	ensembl:ENSG00000136928	ncbigene:9568	hgnc.symbol:GABBR2	uniprot:H9NIL8;uniprot:A0A0U1RR59;uniprot:A0A1B0GW60;uniprot:O75899								
GABRA3	Protein	ensembl:ENSG00000011677	""	ensembl:ENSG00000011677	ncbigene:2556	hgnc.symbol:GABRA3	uniprot:P34903								
GABRA5	Protein	ensembl:ENSG00000186297	""	ensembl:ENSG00000186297	ncbigene:2558	hgnc.symbol:GABRA5	uniprot:G3V408;uniprot:G3V2Y5;uniprot:G3V296;uniprot:G3V2G8;uniprot:P31644;uniprot:G3V2Q9;uniprot:G3V2K2								
GABRA2	Protein	ensembl:ENSG00000151834	""	ensembl:ENSG00000151834	ncbigene:2555	hgnc.symbol:GABRA2	uniprot:E9PBQ7;uniprot:D6RAA9;uniprot:D6RBK9;uniprot:H0Y9V8;uniprot:D6RBL7;uniprot:D6RB77;uniprot:P47869;uniprot:G5E9Z6;uniprot:A0A024R9X6;uniprot:A0A0A0MTM5;uniprot:D6RCS5								
GABRA4	Protein	ensembl:ENSG00000109158	""	ensembl:ENSG00000109158	ncbigene:2557	hgnc.symbol:GABRA4	uniprot:D6R924;uniprot:P48169;uniprot:X5D7F5;uniprot:D6RB66								
GABRA6	Protein	uniprot:Q16445	""	ensembl:ENSG00000145863	ncbigene:2559	hgnc.symbol:GABRA6	uniprot:H0YAS3;uniprot:E7EV53;uniprot:H0YBS7;uniprot:Q16445;uniprot:H0YBP3								
