Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
ZP3	GeneProduct	ensembl:ENSG00000188372	""	ensembl:ENSG00000188372	ncbigene:7784	hgnc.symbol:ZP3	uniprot:E9PFI9;uniprot:H0Y3M4;uniprot:P21754								
NUP43	GeneProduct	ensembl:ENSG00000120253	""	ensembl:ENSG00000120253	ncbigene:348995	hgnc.symbol:NUP43	uniprot:F5H0E3;uniprot:Q8NFH3;uniprot:B4DVD1;uniprot:B4E301								
PRDM1	GeneProduct	ensembl:ENSG00000057657	""	ensembl:ENSG00000057657	ncbigene:639	hgnc.symbol:PRDM1	uniprot:A0A3B3IU23;uniprot:Q5T4E8;uniprot:B2REA4;uniprot:O75626;uniprot:B2REA5								
SOHLH2	GeneProduct	ensembl:ENSG00000120669	""	ensembl:ENSG00000120669	ncbigene:54937	hgnc.symbol:SOHLH2	uniprot:Q9NX45								
XPNPEP2 	GeneProduct	ensembl:ENSG00000122121	""	ensembl:ENSG00000122121	ncbigene:7512	hgnc.symbol:XPNPEP2	uniprot:O43895								
LHX8	GeneProduct	ensembl:ENSG00000162624	""	ensembl:ENSG00000162624	ncbigene:431707	hgnc.symbol:LHX8	uniprot:Q68G74								
MLH1	GeneProduct	ensembl:ENSG00000076242	""	ensembl:ENSG00000076242	ncbigene:4292	hgnc.symbol:MLH1	uniprot:A0A669KBK2;uniprot:H0Y818;uniprot:H0Y806;uniprot:F2Z298;uniprot:H0Y5L7;uniprot:A0A669KB03;uniprot:E9PF25;uniprot:P40692;uniprot:C9JZ54;uniprot:A0A669KAW3;uniprot:E7EUC9;uniprot:H0Y793;uniprot:A0A087WX20;uniprot:H0Y4N0;uniprot:A0A669KBB4;uniprot:A0A024R2S9;uniprot:H0Y5U4								
FANCA	GeneProduct	ensembl:ENSG00000187741	""	ensembl:ENSG00000187741	ncbigene:2175	hgnc.symbol:FANCA	uniprot:H3BSA3;uniprot:O15360;uniprot:Q0VAP4;uniprot:H3BSI9;uniprot:H3BQU1;uniprot:H3BRX3;uniprot:H3BS84;uniprot:H3BNS0;uniprot:H3BM41;uniprot:H3BQX1;uniprot:H3BS03;uniprot:H3BV66;uniprot:H3BQW7;uniprot:H3BT40;uniprot:H3BT32;uniprot:H3BQU6;uniprot:H3BT53;uniprot:H3BSL6;uniprot:H3BUI1;uniprot:F5H8D5								
MCMDC2	GeneProduct	ensembl:ENSG00000178460	""	ensembl:ENSG00000178460	ncbigene:157777	hgnc.symbol:MCMDC2	uniprot:Q4G0Z9;uniprot:F8WCM6;uniprot:F8WDR8;uniprot:G3XAN3;uniprot:B4DXX4								
H1-8	GeneProduct	ensembl:ENSG00000178804	""	ensembl:ENSG00000178804	ncbigene:132243	hgnc.symbol:H1-8	uniprot:Q8IZA3								
