Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI
Cyanidin	Metabolite	chebi:27843						wikidata:Q417606	chebi:27843;chebi:27843	inchikey:VEVZSMAEJFVWIL-UHFFFAOYSA-O
Leucocyanidin	Metabolite	hmdb:HMDB0303660							chebi:15758;chebi:15758	inchikey:SBZWTSHAFILOTE-UHFFFAOYSA-N
dihydrokaempferol	Metabolite	chebi:15401						wikidata:Q956217	chebi:15401;chebi:15401	inchikey:PADQINQHPQKXNL-LSDHHAIUSA-N
DL-Phenylalanine	Metabolite	chebi:28044						wikidata:Q27103475	chebi:28044;chebi:28044	inchikey:COLNVLDHVKWLRT-UHFFFAOYSA-N
Naringenin	Metabolite	hmdb:HMDB02670						wikidata:Q418374	chebi:17846;chebi:17846	inchikey:FTVWIRXFELQLPI-ZDUSSCGKSA-N
dihydroquercetin	Metabolite	chebi:17948						wikidata:Q412191	chebi:17948;chebi:17948	inchikey:CXQWRCVTCMQVQX-LSDHHAIUSA-N
4-Coumaroyl-CoA	Metabolite	chebi:15499						wikidata:Q57828471	chebi:15499;chebi:15499	inchikey:DMZOKBALNZWDKI-FUEUKBNZSA-N
PAL1	Protein	uniprot:PAL1_ARATH								
CHS	Protein	uniprot:CHSY_ARATH								
C4H	Protein	uniprot:TCMO_ARATH								
4CL	Protein	uniprot:4CL1_ARATH								
CHI	Protein	uniprot:CFI1_ARATH								
F3H	Protein	uniprot:FL3H_ARATH								
F3'H	Protein	uniprot:F3PH_ARATH								
DFR	Protein	uniprot:DFRA_ARATH								
DFR	Protein	uniprot:DFRA_ARATH								
