Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI
bmp1b	GeneProduct	ncbigene:559877		ensembl:ENSDARG00000028053	ncbigene:559877		uniprot:A0A2R8RPM9;uniprot:E9QIS8;uniprot:F1QPG2			
msx a	GeneProduct	ncbigene:30528	http://www.ensembl.org/Danio_rerio/searchview?_q=ENSDART00000017825							
vent	GeneProduct	ncbigene:64810	http://www.ensembl.org/Danio_rerio/searchview?_q=ENSDART00000017456	ensembl:ENSDARG00000100483	ncbigene:64810		uniprot:Q9DGM9			
bmp6	GeneProduct	ensembl:ENSDARG00000015686		ensembl:ENSDARG00000015686	ncbigene:503761		uniprot:F1R678;uniprot:E9QDT7			
tbx2a	GeneProduct	ncbigene:30247								
bmp5l	GeneProduct	ncbigene:337711								
bmp1l	GeneProduct	ncbigene:30204								
bmpr1a	GeneProduct	ncbigene:58145	http://www.ensembl.org/Danio_rerio/searchview?_q=ENSDART00000026768	ensembl:ENSDARG00000019728	ncbigene:58145		uniprot:Q1RLX1;uniprot:B3DJG0			
bambi	GeneProduct	ncbigene:431736	http://www.ensembl.org/Danio_rerio/searchview?_q=ENSDART00000078899	ensembl:ENSDARG00000099677	ncbigene:431736		uniprot:Q6GQM7			
hrb	GeneProduct	ensembl:ENSDART00000043960	http://www.ensembl.org/Danio_rerio/searchview?_q=ENSDART00000043960							
smad1	GeneProduct	ncbigene:30628	http://www.ensembl.org/Danio_rerio/searchview?_q=ENSDART00000033566	ensembl:ENSDARG00000027199	ncbigene:30628		uniprot:A0A2R8QNV3;uniprot:Q5PQZ2			
snai2	GeneProduct	ensembl:ENSDART00000033566								
acvr2b	GeneProduct	ensembl:ENSDARG00000044422		ensembl:ENSDARG00000044422	ncbigene:30457		uniprot:F1Q6M3;uniprot:F1QLL7;uniprot:F8W2D4			
bmper	GeneProduct	ensembl:ENSDARG00000040893								
bmp5	GeneProduct	ncbigene:394026	http://www.ensembl.org/Danio_rerio/searchview?_q=ENSDART00000019239	ensembl:ENSDARG00000101701	ncbigene:394026		uniprot:A0A0R4ILD5			
tbx2b	GeneProduct	ncbigene:30253		ensembl:ENSDARG00000006120	ncbigene:30253		uniprot:Q7ZTU9			
bmp5	GeneProduct	ncbigene:394026		ensembl:ENSDARG00000101701	ncbigene:394026		uniprot:A0A0R4ILD5			
follistatin	GeneProduct	ncbigene:30235	http://www.ensembl.org/Danio_rerio/searchview?_q=ENSDART00000051065							
bmp1a	GeneProduct	ensembl:ENSDARG00000069054								
gata5	GeneProduct	ncbigene:30482		ensembl:ENSDARG00000017821	ncbigene:30482		uniprot:Q9W6U0			
twsg1a	GeneProduct	ensembl:ENSDART00000049963	http://www.ensembl.org/Danio_rerio/searchview?_q=ENSDART00000049963							
snai1a	GeneProduct	ensembl:ENSDARG00000056995		ensembl:ENSDARG00000056995	ncbigene:30273		uniprot:F1QGE1;uniprot:Q90274			
smad6a	GeneProduct	ensembl:ENSDARG00000053209	http://www.ensembl.org/Danio_rerio/searchview?_q=ENSDART00000014508	ensembl:ENSDARG00000053209	ncbigene:116992		uniprot:Q4VCS4;uniprot:F1RC55			
id3	GeneProduct	ncbigene:246093	http://www.ensembl.org/Danio_rerio/searchview?_q=ENSDART00000021064	ensembl:ENSDARG00000054823	ncbigene:246093		uniprot:Q8QFX4			
bmpr1bb	GeneProduct	ensembl:ENSDARG00000075729								
bmp2b/swirl(swr)	GeneProduct	uniprot:O93369	http://www.ensembl.org/Danio_rerio/searchview?_q=ENSDART00000060734	ensembl:ENSDARG00000041430	ncbigene:30632		uniprot:O93369			
msx c	GeneProduct	ncbigene:30526	http://www.ensembl.org/Danio_rerio/searchview?_q=ENSDART00000014176	ensembl:ENSDARG00000015674	ncbigene:30526		uniprot:Q7ZZ01			
smurf-1(WWP1)	GeneProduct	ensembl:ENSDART00000004923	http://www.ensembl.org/Danio_rerio/searchview?_q=ENSDART00000004923							
bmp2b	GeneProduct	uniprot:O93369		ensembl:ENSDARG00000041430	ncbigene:30632		uniprot:O93369			
rack1 (gnb2l1)	GeneProduct	ncbigene:30722	http://www.ensembl.org/Danio_rerio/searchview?_q=ENSDART00000061001	ensembl:ENSDARG00000041619	ncbigene:30722		uniprot:A0A0R4IJ56;uniprot:O42248			
