ID	Database	Citation
10854423	Pubmed	"3-Methyladenine-DNA glycosylase (MPG protein) interacts with human RAD23 proteins. Miao F, Bouziane M, Dammann R, Masutani C, Hanaoka F, Pfeifer G, et al. J Biol Chem. 2000 Sep 15;275(37):28433–8.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/10854423"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/10854423"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/10854423"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
11972036	Pubmed	"Human XPA and RPA DNA repair proteins participate in specific recognition of triplex-induced helical distortions. Vasquez KM, Christensen J, Li L, Finch RA, Glazer PM. Proc Natl Acad Sci U S A. 2002 Apr 30;99(9):5848–53.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/11972036"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/11972036"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/11972036"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
12034848	Pubmed	"Sequential binding of UV DNA damage binding factor and degradation of the p48 subunit as early events after UV irradiation. Rapić-Otrin V, McLenigan MP, Bisi DC, Gonzalez M, Levine AS. Nucleic Acids Res. 2002 Jun 1;30(11):2588–98.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/12034848"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/12034848"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/12034848"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
15210332	Pubmed	"The PCNA-RFC families of DNA clamps and clamp loaders. Majka J, Burgers PMJ. Prog Nucleic Acid Res Mol Biol. 2004;78:227–60.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/15210332"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/15210332"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/15210332"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
15882621	Pubmed	"UV-induced ubiquitylation of XPC protein mediated by UV-DDB-ubiquitin ligase complex. Sugasawa K, Okuda Y, Saijo M, Nishi R, Matsuda N, Chu G, et al. Cell. 2005 May 6;121(3):387–400.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/15882621"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/15882621"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/15882621"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
16473935	Pubmed	"The DDB1-CUL4ADDB2 ubiquitin ligase is deficient in xeroderma pigmentosum group E and targets histone H2A at UV-damaged DNA sites. Kapetanaki MG, Guerrero-Santoro J, Bisi DC, Hsieh CL, Rapić-Otrin V, Levine AS. Proc Natl Acad Sci U S A. 2006 Feb 21;103(8):2588–93.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/16473935"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/16473935"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/16473935"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
16751180	Pubmed	"CSA-dependent degradation of CSB by the ubiquitin-proteasome pathway establishes a link between complementation factors of the Cockayne syndrome. Groisman R, Kuraoka I, Chevallier O, Gaye N, Magnaldo T, Tanaka K, et al. Genes Dev. 2006 Jun 1;20(11):1429–34.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/16751180"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/16751180"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/16751180"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
17643379	Pubmed	"RETRACTED: Sealing of chromosomal DNA nicks during nucleotide excision repair requires XRCC1 and DNA ligase III alpha in a cell-cycle-specific manner. Moser J, Kool H, Giakzidis I, Caldecott K, Mullenders LHF, Fousteri MI. Mol Cell. 2007 Jul 20;27(2):311–23.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/17643379"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/17643379"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/17643379"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
18079701	Pubmed	"Sequential recruitment of the repair factors during NER: the role of XPG in initiating the resynthesis step. Mocquet V, Lainé JP, Riedl T, Yajin Z, Lee MY, Egly JM. EMBO J. 2008 Jan 9;27(1):155–67.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/18079701"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/18079701"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/18079701"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
19029798	Pubmed	"Cooperation of replication protein A with the ubiquitin ligase Rad18 in DNA damage bypass. Huttner D, Ulrich HD. Cell Cycle. 2008 Dec;7(23):3629–33.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/19029798"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/19029798"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/19029798"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
