Label	Type	ID	Database	
BMP2	GeneProduct	ENSBTAG00000005111	Ensembl
BMPRII	GeneProduct	ENSBTAG00000006420	Ensembl
BMPR-IA	GeneProduct	ENSBTAG00000000231	Ensembl
SMURF1	GeneProduct	ENSBTAG00000007118	Ensembl
SMAD6	GeneProduct	ENSBTAG00000000625	Ensembl
SMAD1	GeneProduct	ENSBTAG00000002835	Ensembl
SMURF1	GeneProduct	ENSBTAG00000007118	Ensembl
TOB1	GeneProduct	ENSBTAG00000000546	Ensembl
SMAD1	GeneProduct	ENSBTAG00000002835	Ensembl
SMAD1	GeneProduct	ENSBTAG00000002835	Ensembl
SMAD4	GeneProduct	ENSBTAG00000006919	Ensembl
SMURF1	GeneProduct	ENSBTAG00000007118	Ensembl
SMAD1	GeneProduct	ENSBTAG00000002835	Ensembl
RUNX2	GeneProduct	ENSBTAG00000004104	Ensembl
SMURF1	GeneProduct	ENSBTAG00000007118	Ensembl
SMAD6	GeneProduct	ENSBTAG00000000625	Ensembl
BMPR1B	GeneProduct	ENSBTAG00000002081	Ensembl
TOB2	GeneProduct	ENSBTAG00000015109	Ensembl
SMAD1	GeneProduct	ENSBTAG00000002835	Ensembl
NOG	GeneProduct	ENSBTAG00000040282	Ensembl
