Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
IQ-1	Metabolite	cas:331001-62-8	""					wikidata:Q33129878		inchikey:ALJIEVIJBAJISI-PLRJNAJWSA-N	pubchem.compound:5721207				
BIO	Metabolite	pubchem.compound:5287844	""					wikidata:Q27077902		inchikey:WNWSUJQVZJJGLF-SQFISAMPSA-N	pubchem.compound:5287844	chemspider:4450134			
FZD8	GeneProduct	ensembl:ENSBTAG00000015072	"HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:8325"												
APC	GeneProduct	ensembl:ENSBTAG00000018852	"HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:324"	ensembl:ENSBTAG00000018852	ncbigene:533233		uniprot:A0A3Q1LPA1;uniprot:A0A3Q1LMC7;uniprot:F1MV51;uniprot:A0A3Q1MUQ9;uniprot:A0A3Q1N9U7								
CTBP1	GeneProduct	ensembl:ENSBTAG00000008480	"HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:1487"	ensembl:ENSBTAG00000008480	ncbigene:513131		uniprot:F1MYP4;uniprot:A0A3Q1M504								
MMP7	GeneProduct	ensembl:ENSBTAG00000004594	"HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:4316"	ensembl:ENSBTAG00000004594	ncbigene:286794		uniprot:F1MU56								
DVL2	GeneProduct	ensembl:ENSBTAG00000003075	"HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:1856"	ensembl:ENSBTAG00000003075	ncbigene:614312		uniprot:A0A3Q1MSZ4;uniprot:E1BK34								
CTNNB1	GeneProduct	ensembl:ENSBTAG00000016420	"HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:1499"	ensembl:ENSBTAG00000016420	ncbigene:539003		uniprot:A0A3Q1LJ64;uniprot:Q0VCX4								
WNT3A	GeneProduct	ensembl:ENSBTAG00000039397	"HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:89780"	ensembl:ENSBTAG00000039397	ncbigene:522467		uniprot:F1MDZ7;uniprot:A0A3Q1LTW2								
JUN	GeneProduct	ensembl:ENSBTAG00000004037	"HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:3725"												
FZD10	GeneProduct	ensembl:ENSBTAG00000007047	"HomologyConvert: Homo sapiens to Bos taurus: Original ID = En:ENSG00000111432"	ensembl:ENSBTAG00000007047	ncbigene:515323		uniprot:A3KMX5								
NFYA	GeneProduct	ensembl:ENSBTAG00000009905	"HomologyConvert: Homo sapiens to Bos taurus: Original ID = En:ENSG00000001167"	ensembl:ENSBTAG00000009905	ncbigene:539584		uniprot:Q5E9S2;uniprot:Q1LZF0								
PRKCI	GeneProduct	ensembl:ENSBTAG00000001403	"HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:5584"	ensembl:ENSBTAG00000001403	ncbigene:528478		uniprot:F1MQ96								
ESRRB	GeneProduct	ensembl:ENSBTAG00000012285	"HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:2103"	ensembl:ENSBTAG00000012285	ncbigene:528437		uniprot:A0A3Q1NCU4;uniprot:A0A3Q1M3W3;uniprot:F1N0K9								
WNT10B	GeneProduct	ensembl:ENSBTAG00000015347	"HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:7480"	ensembl:ENSBTAG00000015347	ncbigene:539337		uniprot:F1MK64								
PLAU	GeneProduct	ensembl:ENSBTAG00000005947	"HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:5328"	ensembl:ENSBTAG00000005947	ncbigene:281408		uniprot:Q05589;uniprot:A0A3Q1MLS3								
WNT2B	GeneProduct	ensembl:ENSBTAG00000014291	"HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:7482"	ensembl:ENSBTAG00000014291	ncbigene:445420		uniprot:A6H6X8								
CREBBP	GeneProduct	ensembl:ENSBTAG00000026403	"HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:1387"	ensembl:ENSBTAG00000026403	ncbigene:505453		uniprot:F1MD32								
PPP2CA	GeneProduct	ensembl:ENSBTAG00000000469	"HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:5515"	ensembl:ENSBTAG00000000469	ncbigene:282320		uniprot:P67774								
PPP2CB	GeneProduct	ensembl:ENSBTAG00000009245	"HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:5516"	ensembl:ENSBTAG00000009245	ncbigene:524361		uniprot:Q0P594								
TCF7	GeneProduct	ensembl:ENSBTAG00000001002	"HomologyConvert: Homo sapiens to Bos taurus: Original ID = En:ENSG00000081059"	ensembl:ENSBTAG00000001002	ncbigene:782690		uniprot:A6QPP5;uniprot:A0A3Q1MG64;uniprot:A5PK15;uniprot:A0A3Q1M4V8;uniprot:A7MAZ8								
TCFL2	GeneProduct	ensembl:ENSBTAG00000021574	"HomologyConvert: Homo sapiens to Bos taurus: Original ID = En:ENSG00000148737"	ensembl:ENSBTAG00000021574	ncbigene:540481		uniprot:B3Y9G0;uniprot:A0A3Q1MLB4;uniprot:F1MUJ1;uniprot:A0A3Q1LZR7;uniprot:A0A3Q1MAN6;uniprot:B3Y9F9;uniprot:A0A3Q1M7R0								
PRKCA	GeneProduct	ensembl:ENSBTAG00000001061	"HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:5578"	ensembl:ENSBTAG00000001061			uniprot:A0A3Q1MQ80								
LEF1	GeneProduct	ensembl:ENSBTAG00000006844	"HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:51176"	ensembl:ENSBTAG00000006844	ncbigene:535399		uniprot:A0A3Q1MZ99;uniprot:A0A3Q1MAH2;uniprot:E1BJ93								
SOX2	GeneProduct	ensembl:ENSBTAG00000011598	"HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:6657"												
MGC155143	GeneProduct	ensembl:ENSBTAG00000017184	"HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:10009"	ensembl:ENSBTAG00000017184	ncbigene:784871		uniprot:A5D7M1								
