Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
Mg²⁺	Metabolite	chebi:18420	""					wikidata:Q26987404	chebi:18420	inchikey:JLVVSXFLKOJNIY-UHFFFAOYSA-N	pubchem.compound:888	chemspider:865	hmdb:HMDB0000547	kegg.compound:C00305	
ELMO2P1	GeneProduct	ensembl:ENSG00000276172	""	ensembl:ENSG00000276172		hgnc.symbol:ELMO2P1									
TUBGCP5	GeneProduct	ensembl:ENSG00000275835	""	ensembl:ENSG00000275835	ncbigene:114791	hgnc.symbol:TUBGCP5	uniprot:A0A087X006;uniprot:A0A087WVL9;uniprot:A0A087WVZ8;uniprot:A0A087X1Z1;uniprot:Q96RT8								
NIPA2	GeneProduct	ensembl:ENSG00000140157	""	ensembl:ENSG00000140157	ncbigene:81614	hgnc.symbol:NIPA2	uniprot:A0A024R372;uniprot:H0YMQ7;uniprot:Q8N8Q9;uniprot:A0A6I8PUB5								
TUBGCP6	GeneProduct	ensembl:ENSG00000128159	""	ensembl:ENSG00000128159	ncbigene:85378	hgnc.symbol:TUBGCP6	uniprot:E7EQL8;uniprot:H7C358;uniprot:H7C2H5;uniprot:Q96RT7								
TUBGCP4	GeneProduct	ensembl:ENSG00000137822	""	ensembl:ENSG00000137822	ncbigene:27229	hgnc.symbol:TUBGCP4	uniprot:H3BS59;uniprot:Q9UGJ1;uniprot:H3BQ12;uniprot:H3BQY4;uniprot:H3BN56;uniprot:H3BPU4;uniprot:H3BNL9								
TUBGCP2	GeneProduct	ensembl:ENSG00000130640	""	ensembl:ENSG00000130640	ncbigene:10844	hgnc.symbol:TUBGCP2	uniprot:R4GMM4;uniprot:A0A804HJQ4;uniprot:A0A804HI27;uniprot:A0A804HK74;uniprot:A0A804HL95;uniprot:A0A804HJH7;uniprot:A0A804HLH6;uniprot:F2Z2B9;uniprot:A0A804HJS9;uniprot:A0A804HL05;uniprot:Q9BSJ2;uniprot:A0A804HJ08								
NIPA1	GeneProduct	ensembl:ENSG00000170113	""	ensembl:ENSG00000170113	ncbigene:123606	hgnc.symbol:NIPA1	uniprot:H0YMY7;uniprot:A0A024R344;uniprot:H0YLP7;uniprot:Q7RTP0								
CYFIP1	GeneProduct	ensembl:ENSG00000273749	""	ensembl:ENSG00000273749	ncbigene:23191	hgnc.symbol:CYFIP1	uniprot:A0A087WZ89;uniprot:A0A087WWL1;uniprot:A0A087WVZ5;uniprot:A0A087WU52;uniprot:H0YL50;uniprot:Q7L576;uniprot:A0A087WWY5								
TUBGCP3	GeneProduct	ensembl:ENSG00000126216	""	ensembl:ENSG00000126216	ncbigene:10426	hgnc.symbol:TUBGCP3	uniprot:A0A087WU06;uniprot:Q96CW5;uniprot:A0A087WZV5;uniprot:A0A3B3ITE3								
FMR1	GeneProduct	ensembl:ENSG00000102081	""	ensembl:ENSG00000102081	ncbigene:2332	hgnc.symbol:FMR1	uniprot:A0A8I5KWH0;uniprot:X5D907;uniprot:Q8IXW7;uniprot:Q06787;uniprot:A0A8I5KTT6;uniprot:A0A8I5KZ21;uniprot:A0A8I5KTZ9;uniprot:A0A8I5KS01;uniprot:A0A8I5KT56;uniprot:A0A8I5KYA7;uniprot:A0A087WWR6;uniprot:A0A087WVL8;uniprot:A0A087WXI3;uniprot:A0A087WY29;uniprot:A8MQB8;uniprot:A0A087WWU4;uniprot:G3V0J0;uniprot:A0A087X1M7;uniprot:A0A8I5KUC2								
