Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI
TUBE	GeneProduct	ensembl:AGAP003062		ensembl:AGAP003062	ncbigene:4577000		uniprot:A0NDA5			
REL2	GeneProduct	ensembl:AGAP006747		ensembl:AGAP006747	ncbigene:1270310		uniprot:B2C752;uniprot:B2G136;uniprot:B2G137;uniprot:B2C750;uniprot:B2C751;uniprot:B2G135;uniprot:B2G140;uniprot:B2G141;uniprot:B2G142;uniprot:B2FXH7;uniprot:B2FXH8;uniprot:B2FXH9;uniprot:Q7PT80;uniprot:B2FXH5;uniprot:B2FXH6;uniprot:B2C743;uniprot:B2C744;uniprot:B2C742;uniprot:B2C746;uniprot:B2G147;uniprot:B2C740;uniprot:B2G144;uniprot:B2G145;uniprot:B2FXG9;uniprot:B2C749			
REL1	GeneProduct	ensembl:AGAP009515		ensembl:AGAP009515			uniprot:B2FY68;uniprot:B2FY79;uniprot:B2FY76;uniprot:B2FY77;uniprot:B2FY78;uniprot:Q17028;uniprot:Q6VFF7;uniprot:B2FY80;uniprot:Q17034;uniprot:B2FY70;uniprot:B2FY81;uniprot:Q6VFF5;uniprot:A0A2C9H1C7;uniprot:A0A1S4H1D1			
REL2	GeneProduct	ensembl:AGAP006747		ensembl:AGAP006747	ncbigene:1270310		uniprot:B2C752;uniprot:B2G136;uniprot:B2G137;uniprot:B2C750;uniprot:B2C751;uniprot:B2G135;uniprot:B2G140;uniprot:B2G141;uniprot:B2G142;uniprot:B2FXH7;uniprot:B2FXH8;uniprot:B2FXH9;uniprot:Q7PT80;uniprot:B2FXH5;uniprot:B2FXH6;uniprot:B2C743;uniprot:B2C744;uniprot:B2C742;uniprot:B2C746;uniprot:B2G147;uniprot:B2C740;uniprot:B2G144;uniprot:B2G145;uniprot:B2FXG9;uniprot:B2C749			
REL1	GeneProduct	ensembl:AGAP009515		ensembl:AGAP009515			uniprot:B2FY68;uniprot:B2FY79;uniprot:B2FY76;uniprot:B2FY77;uniprot:B2FY78;uniprot:Q17028;uniprot:Q6VFF7;uniprot:B2FY80;uniprot:Q17034;uniprot:B2FY70;uniprot:B2FY81;uniprot:Q6VFF5;uniprot:A0A2C9H1C7;uniprot:A0A1S4H1D1			
TRAF6	GeneProduct	ensembl:AGAP003004		ensembl:AGAP003004			uniprot:A0A1S4GGU0;uniprot:Q7PR29			
IKK-gamma	GeneProduct	ensembl:AGAP005933		ensembl:AGAP005933	ncbigene:1276600		uniprot:Q7Q6B7			
IKK-alpha	GeneProduct	ensembl:AGAP009166		ensembl:AGAP009166			uniprot:A0A1S4H136;uniprot:Q5TNB7			
IKK-beta	GeneProduct	ensembl:AGAP009166		ensembl:AGAP009166			uniprot:A0A1S4H136;uniprot:Q5TNB7			
AgaP_AGAP006958	GeneProduct	ncbigene:1270128		ensembl:AGAP006958	ncbigene:1270128		uniprot:Q7PT10			
