Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI
PFDN3	GeneProduct	ensembl:ENSG00000155959		ensembl:ENSG00000155959	ncbigene:7411	hgnc.symbol:VBP1	uniprot:P61758			
PFDN1	GeneProduct	ensembl:ENSG00000113068		ensembl:ENSG00000113068	ncbigene:5201	hgnc.symbol:PFDN1	uniprot:O60925;uniprot:E5RGS4;uniprot:D6RGG5			
Hsp110	GeneProduct	ensembl:ENST00000629751								
Hsp40	GeneProduct	ensembl:ENSG00000213946		ensembl:ENSG00000213946		hgnc.symbol:DNAJB1P1				
Hsp90	GeneProduct	ensembl:ENSG00000224411		ensembl:ENSG00000224411		hgnc.symbol:HSP90AA2P				
CHIP	GeneProduct	ensembl:ENST00000565813.1								
Hsp70	GeneProduct	ensembl:ENSG00000225217		ensembl:ENSG00000225217		hgnc.symbol:HSPA7				
PFDN4	GeneProduct	ensembl:ENSG00000101132		ensembl:ENSG00000101132	ncbigene:5203	hgnc.symbol:PFDN4	uniprot:E9PQY2;uniprot:Q9NQP4			
PFDN5	GeneProduct	ensembl:ENSG00000123349		ensembl:ENSG00000123349	ncbigene:5204	hgnc.symbol:PFDN5	uniprot:A0A7I2V5H9;uniprot:H3BPF6;uniprot:Q99471;uniprot:F8VQZ2;uniprot:H3BMQ1;uniprot:F8VNW6;uniprot:A0A0D9SFR8			
PFDN6	GeneProduct	ensembl:ENSG00000204220		ensembl:ENSG00000204220	ncbigene:10471	hgnc.symbol:PFDN6	uniprot:O15212;uniprot:Q5STK2;uniprot:A2AB88			
PFDN2	GeneProduct	ensembl:ENSG00000143256		ensembl:ENSG00000143256	ncbigene:5202	hgnc.symbol:PFDN2	uniprot:B1AQP2;uniprot:Q9UHV9			
Hsp40	GeneProduct	ensembl:ENSG00000213946		ensembl:ENSG00000213946		hgnc.symbol:DNAJB1P1				
Hsp70	GeneProduct	ensembl:ENSG00000225217		ensembl:ENSG00000225217		hgnc.symbol:HSPA7				
Hsp40	GeneProduct	ensembl:ENSG00000213946		ensembl:ENSG00000213946		hgnc.symbol:DNAJB1P1				
Hsp70	GeneProduct	ensembl:ENSG00000225217		ensembl:ENSG00000225217		hgnc.symbol:HSPA7				
Hsp110	GeneProduct	ensembl:ENST00000629751								
Hsp40	GeneProduct	ensembl:ENSG00000213946		ensembl:ENSG00000213946		hgnc.symbol:DNAJB1P1				
Hsp70	GeneProduct	ensembl:ENSG00000225217		ensembl:ENSG00000225217		hgnc.symbol:HSPA7				
Hsp90	GeneProduct	ensembl:ENSG00000224411		ensembl:ENSG00000224411		hgnc.symbol:HSP90AA2P				
Hsp70	GeneProduct	ensembl:ENSG00000225217		ensembl:ENSG00000225217		hgnc.symbol:HSPA7				
Hsp70	GeneProduct	ensembl:ENSG00000225217		ensembl:ENSG00000225217		hgnc.symbol:HSPA7				
Hsp90	GeneProduct	ensembl:ENSG00000224411		ensembl:ENSG00000224411		hgnc.symbol:HSP90AA2P				
CHIP	GeneProduct	ensembl:ENST00000565813.1								
