Label	Type	ID	Database	
si:ch211-51a19.1	GeneProduct	555576	Entrez Gene
LOC568406	GeneProduct	568406	Entrez Gene
GRM2	GeneProduct		
CH211-233H19.1	GeneProduct	565256	Entrez Gene
LOC569768	GeneProduct	569768	Entrez Gene
wu:fi18a01	GeneProduct	567181	Entrez Gene
GRM7	GeneProduct		
GRM6	GeneProduct		
LOC560607	GeneProduct	560607	Entrez Gene
GABBR1	GeneProduct	373873	Entrez Gene
si:dkey-190l1.2	GeneProduct	560267	Entrez Gene
GPRC5D	GeneProduct		
gprc5c	GeneProduct	563405	Entrez Gene
GPRC5B	GeneProduct	336218	Entrez Gene
GPRC5A	GeneProduct		
