Label	Type	ID	Database	
IL9	GeneProduct		
IL9R	GeneProduct		
IL2RG	GeneProduct		
LOC559281	GeneProduct	559281	Entrez Gene
LOC557176	GeneProduct	557176	Entrez Gene
IRS2	GeneProduct		
grb2	GeneProduct	406308	Entrez Gene
HTATIP	GeneProduct	503731	Entrez Gene
stat3	GeneProduct	30767	Entrez Gene
stat3	GeneProduct	30767	Entrez Gene
jak1	GeneProduct	30280	Entrez Gene
vcp	GeneProduct	327197	Entrez Gene
JAK3	GeneProduct	561370	Entrez Gene
zgc:172250	GeneProduct	100002225	Entrez Gene
mapk1	GeneProduct	360144	Entrez Gene
mapk3	GeneProduct	399480	Entrez Gene
map2k1	GeneProduct	406728	Entrez Gene
LOC563639	GeneProduct	563639	Entrez Gene
stat1a	GeneProduct	30768	Entrez Gene
STAT5A	GeneProduct		
STAT5B	GeneProduct		
LOC792354	GeneProduct	792354	Entrez Gene
ptpn11	GeneProduct	333979	Entrez Gene
TYK2	GeneProduct		
SOCS3	GeneProduct		
