ID	Database	Citation
10.6072/H0.MP.A004228.01	DOI	"Chandrasekhar. Complement C1q subcomponent subunit A [Internet]. UCSD Signaling Gateway Molecule Pages; 2012. Available from: http://www.signaling-gateway.org/molecule/query?afcsid=A004228 <a href=""https://doi.org/10.6072/H0.MP.A004228.01"" target=""_blank"" class=""external"" rel=""nofollow"">DOI</a>"
10.6072/H0.MP.A004234.01	DOI	"Dinasarapu AR. Complement C2 [Internet]. UCSD Signaling Gateway Molecule Pages; 2013. Available from: http://www.signaling-gateway.org/molecule/query?afcsid=A004234 <a href=""https://doi.org/10.6072/H0.MP.A004234.01"" target=""_blank"" class=""external"" rel=""nofollow"">DOI</a>"
10.6072/H0.MP.A004235.01	DOI	"Dinasarapu. Complement C3 [Internet]. UCSD Signaling Gateway Molecule Pages; 2012. Available from: http://www.signaling-gateway.org/molecule/query?afcsid=A004235 <a href=""https://doi.org/10.6072/H0.MP.A004235.01"" target=""_blank"" class=""external"" rel=""nofollow"">DOI</a>"
10.6072/H0.MP.A004240.01	DOI	"Chandrasekhar. Complement C5 [Internet]. UCSD Signaling Gateway Molecule Pages; 2012. Available from: http://www.signaling-gateway.org/molecule/query?afcsid=A004240 <a href=""https://doi.org/10.6072/H0.MP.A004240.01"" target=""_blank"" class=""external"" rel=""nofollow"">DOI</a>"
10.6072/H0.MP.A004256.01	DOI	"Dinasarapu AR. Complement factor H [Internet]. UCSD Signaling Gateway Molecule Pages; 2012. Available from: http://www.signaling-gateway.org/molecule/query?afcsid=A004256 <a href=""https://doi.org/10.6072/H0.MP.A004256.01"" target=""_blank"" class=""external"" rel=""nofollow"">DOI</a>"
10.6072/H0.MP.A004258.01	DOI	"Min J. Properdin [Internet]. UCSD Signaling Gateway Molecule Pages; 2014. Available from: http://www.signaling-gateway.org/molecule/query?afcsid=A004258 <a href=""https://doi.org/10.6072/H0.MP.A004258.01"" target=""_blank"" class=""external"" rel=""nofollow"">DOI</a>"
10.6072/H0.MP.A004263.01	DOI	"Dinasarapu AR. Integrin beta-2 [Internet]. UCSD Signaling Gateway Molecule Pages; 2013. Available from: http://www.signaling-gateway.org/molecule/query?afcsid=A004263 <a href=""https://doi.org/10.6072/H0.MP.A004263.01"" target=""_blank"" class=""external"" rel=""nofollow"">DOI</a>"
10.6072/H0.MP.A004266.01	DOI	"Chandrasekhar A. L-Ficolin [Internet]. UCSD Signaling Gateway Molecule Pages; 2013. Available from: http://www.signaling-gateway.org/molecule/query?afcsid=A004266 <a href=""https://doi.org/10.6072/H0.MP.A004266.01"" target=""_blank"" class=""external"" rel=""nofollow"">DOI</a>"
10.6072/H0.MP.A004267.01	DOI	"Chandrasekhar A. H-Ficolin [Internet]. UCSD Signaling Gateway; 2013. Available from: http://www.signaling-gateway.org/molecule/query?afcsid=A004267 <a href=""https://doi.org/10.6072/H0.MP.A004267.01"" target=""_blank"" class=""external"" rel=""nofollow"">DOI</a>"
10.6072/H0.MP.A004274.01	DOI	"Chandrasekhar A. MASP-1 [Internet]. UCSD Signaling Gateway Molecule Pages; 2013. Available from: http://www.signaling-gateway.org/molecule/query?afcsid=A004274 <a href=""https://doi.org/10.6072/H0.MP.A004274.01"" target=""_blank"" class=""external"" rel=""nofollow"">DOI</a>"
