Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
Putrescine	Metabolite	chebi:17148	""					wikidata:Q410190	chebi:17148	inchikey:KIDHWZJUCRJVML-UHFFFAOYSA-N	pubchem.compound:1045	chemspider:13837702	hmdb:HMDB0001414	kegg.compound:C02896;kegg.compound:C00134	
Spermine	Metabolite	chebi:15746	""					wikidata:Q424597;wikidata:Q72472956	chebi:15746	inchikey:PFNFFQXMRSDOHW-UHFFFAOYSA-N	pubchem.compound:1103	chemspider:1072	hmdb:HMDB0001256	kegg.compound:C00750	
spermidine	Metabolite	chebi:57834	""					wikidata:Q27124988	chebi:57834	inchikey:ATHGHQPFGPMSJY-UHFFFAOYSA-Q	pubchem.compound:6992097	chemspider:5360248			
ABAL	Metabolite	chebi:17769	""					wikidata:Q27073754	chebi:17769	inchikey:DZQLQEYLEYWJIB-UHFFFAOYSA-N	pubchem.compound:118	chemspider:115	hmdb:HMDB0001080	kegg.compound:C02903;kegg.compound:C00555	
GABA	Metabolite	chebi:16865	""					wikidata:Q106345483;wikidata:Q210021	chebi:16865;chebi:59888	inchikey:BTCSSZJGUNDROE-UHFFFAOYSA-N	pubchem.compound:6992099;pubchem.compound:119	chemspider:116	hmdb:HMDB0000112	kegg.compound:C00334	lipidmaps:LMFA01100039
ALDH10A9	GeneProduct	ncbigene:823972	""	ensembl:AT3G48170	ncbigene:823972		uniprot:Q42164;uniprot:Q9STS1;uniprot:A0A178VGM7								
PAO2	GeneProduct	ncbigene:818904	""	ensembl:AT2G43020	ncbigene:818904		uniprot:A0A5S9X6S4;uniprot:Q9SKX5;uniprot:A0A178VX96								
PAO3	GeneProduct	ncbigene:825074	""	ensembl:AT3G59050	ncbigene:825074		uniprot:A0A654FJ44;uniprot:Q9LYT1;uniprot:A0A5S9XM40								
PAO4	GeneProduct	ncbigene:842894	""	ensembl:AT1G65840	ncbigene:842894		uniprot:Q0WTP2;uniprot:Q8H191;uniprot:A0A178WKV9;uniprot:A0A178VJN8								
CuAO3	GeneProduct	ncbigene:840058	""	ensembl:AT1G31710	ncbigene:840058		uniprot:Q8GZ62;uniprot:A0A654EEJ6;uniprot:F4IAX1;uniprot:A0A178W588;uniprot:Q9C6W0								
CuAO2	GeneProduct	ncbigene:818849	""	ensembl:AT2G42490	ncbigene:818849		uniprot:Q8L866;uniprot:Q9SLB1;uniprot:A0A178VYJ2;uniprot:Q56W61								
ALDH10A8	GeneProduct	ncbigene:843831	""	ensembl:AT1G74920	ncbigene:843831		uniprot:Q9S795;uniprot:A0A178W4Y2;uniprot:F4HXD2								
CuAO1	GeneProduct	ncbigene:842580	""	ensembl:AT1G62810	ncbigene:842580		uniprot:Q8H1H9;uniprot:A0A5S9WPB5;uniprot:A0A654EKH2;uniprot:A0A178W5U0;uniprot:Q9C6W1								
