Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI
NAD	Metabolite	hmdb:HMDB0000902							chebi:44215;chebi:44215	inchikey:BAWFJGJZGIEFAR-NNYOXOHSSA-N
NADH	Metabolite	hmdb:HMDB0001487							chebi:16908;chebi:16908	inchikey:BOPGDPNILDQYTO-NNYOXOHSSA-N
ADP	Metabolite	hmdb:HMDB0001341							chebi:16761;chebi:16761	inchikey:XTWYTFMLZFPYCI-KQYNXXCUSA-N
ATP	Metabolite	hmdb:HMDB0000538							chebi:15422;chebi:15422	inchikey:ZKHQWZAMYRWXGA-KQYNXXCUSA-N
Hydrogen	Metabolite	hmdb:HMDB0001362							chebi:18276;chebi:18276	inchikey:UFHFLCQGNIYNRP-UHFFFAOYSA-N
NDUFS7	GeneProduct	ncbigene:796997		ensembl:ENSDARG00000074552	ncbigene:796997		uniprot:F1QHE9;uniprot:A0A0R4ILG5			
atp5d	GeneProduct	ncbigene:335709		ensembl:ENSDARG00000019404	ncbigene:335709		uniprot:Q1LVG7			
NDUFA4	GeneProduct	ncbigene:406298		ensembl:ENSDARG00000056108	ncbigene:406298		uniprot:Q6PBH5			
ndufs5	GeneProduct	ncbigene:553660		ensembl:ENSDARG00000006290	ncbigene:553660		uniprot:Q502P6			
ndufb9	GeneProduct	ncbigene:573021		ensembl:ENSDARG00000041314	ncbigene:573021		uniprot:Q567Y4			
ndufs1	GeneProduct	ncbigene:493605		ensembl:ENSDARG00000028546	ncbigene:493605		uniprot:F1RDA6			
zgc:100908	GeneProduct	ncbigene:445122		ensembl:ENSDARG00000041400	ncbigene:445122		uniprot:F1R809			
zgc:77820	GeneProduct	ncbigene:393821		ensembl:ENSDARG00000033789	ncbigene:393821		uniprot:Q6P6E5			
zgc:73329	GeneProduct	ncbigene:393764		ensembl:ENSDARG00000045490	ncbigene:393764		uniprot:Q6PBN0			
ATP6	GeneProduct	ncbigene:140519		ensembl:ENSDARG00000063911	ncbigene:140519		uniprot:A0A0A0VDB1;uniprot:Q9MIY5			
ndufs6	GeneProduct	ncbigene:447913		ensembl:ENSDARG00000056583	ncbigene:447913		uniprot:Q1LWG2;uniprot:I3ISK7			
ndufv3	GeneProduct	ncbigene:797946								
ndufb8	GeneProduct	ncbigene:393829		ensembl:ENSDARG00000010113	ncbigene:393829		uniprot:Q6P5L5			
ndufa8	GeneProduct	ncbigene:393700		ensembl:ENSDARG00000058041	ncbigene:393700		uniprot:Q6PC22			
ndufab1	GeneProduct	ncbigene:325712		ensembl:ENSDARG00000014915	ncbigene:325712		uniprot:F1QCE9			
zgc:114172	GeneProduct	ncbigene:541328		ensembl:ENSDARG00000039346	ncbigene:541328		uniprot:Q5BJA2			
zgc:73375	GeneProduct	ncbigene:393781		ensembl:ENSDARG00000037259	ncbigene:393781		uniprot:Q6PBJ6			
ndufa10	GeneProduct	ncbigene:321951		ensembl:ENSDARG00000013333	ncbigene:321951		uniprot:F1RDV2;uniprot:B0UYL0			
LOC100149467	GeneProduct	ncbigene:100149467								
atp5o	GeneProduct	ncbigene:335191		ensembl:ENSDARG00000001788	ncbigene:335191		uniprot:Q6DRD1			
zgc:92850	GeneProduct	ncbigene:445042		ensembl:ENSDARG00000036684	ncbigene:445042		uniprot:Q6DGM9			
atp5f1	GeneProduct	ncbigene:449787		ensembl:ENSDARG00000011553	ncbigene:449787		uniprot:B8JIS1			
zgc:110155	GeneProduct	ncbigene:541390		ensembl:ENSDARG00000102115	ncbigene:541390		uniprot:A0A0R4IVF6			
atp5l	GeneProduct	ncbigene:326977		ensembl:ENSDARG00000011841	ncbigene:326977		uniprot:Q6P6E0			
mt-atp6	GeneProduct	ensembl:ENSDARG00000063911		ensembl:ENSDARG00000063911	ncbigene:140519		uniprot:A0A0A0VDB1;uniprot:Q9MIY5			
mt-co3	GeneProduct	ensembl:ENSDARG00000063912		ensembl:ENSDARG00000063912	ncbigene:140541		uniprot:Q9MIY4			
ndufs4	GeneProduct	ncbigene:573689		ensembl:ENSDARG00000052840	ncbigene:573689		uniprot:Q502E4			
ND4L	GeneProduct	ncbigene:140538		ensembl:ENSDARG00000063916	ncbigene:140538		uniprot:A0A0A0VA51;uniprot:Q9MIY2			
LOC100003066	GeneProduct	ncbigene:100003066		ensembl:ENSDARG00000103114	ncbigene:100003066		uniprot:A0A0R4IT01			
ndufb10	GeneProduct	ncbigene:393703		ensembl:ENSDARG00000028889	ncbigene:393703		uniprot:F1QJ56			
atp5h	GeneProduct	ncbigene:393675		ensembl:ENSDARG00000098355	ncbigene:393675		uniprot:Q6PC77			
ndufs3	GeneProduct	ncbigene:550451		ensembl:ENSDARG00000015385	ncbigene:550451		uniprot:F1R4C8			
zgc:73198	GeneProduct	ncbigene:393720		ensembl:ENSDARG00000013044	ncbigene:393720		uniprot:Q6PBX8			
ND5	GeneProduct	ncbigene:140535		ensembl:ENSDARG00000063921	ncbigene:140535		uniprot:Q9MIY0			
ND3	GeneProduct	ncbigene:140533		ensembl:ENSDARG00000063914	ncbigene:140533		uniprot:Q9MIY3			
zgc:112340	GeneProduct	ncbigene:554125		ensembl:ENSDARG00000021984	ncbigene:554125		uniprot:Q4VBI5			
ndufb4	GeneProduct	ncbigene:406306		ensembl:ENSDARG00000019332	ncbigene:406306		uniprot:E9QEE8;uniprot:Q6PBK0			
ndufs2	GeneProduct	ncbigene:553672		ensembl:ENSDARG00000007526	ncbigene:553672		uniprot:F1Q4N4			
ndufs8	GeneProduct	ncbigene:406413		ensembl:ENSDARG00000051986	ncbigene:406413		uniprot:Q6P0T0			
ATP6AP1	GeneProduct	ncbigene:195824		ensembl:ENSDARG00000037153	ncbigene:195824		uniprot:A2AR67			
ndufb5	GeneProduct	ncbigene:797063		ensembl:ENSDARG00000070824	ncbigene:797063		uniprot:A8E5B7			
ATP5I	GeneProduct	ncbigene:767750		ensembl:ENSDARG00000068940	ncbigene:767750		uniprot:A2ARG7			
ATP5B	GeneProduct	ncbigene:337722								
ND1	GeneProduct	ncbigene:140531		ensembl:ENSDARG00000063895	ncbigene:140531		uniprot:Q9MIZ0			
atp5s	GeneProduct	ncbigene:393187		ensembl:ENSDARG00000012072	ncbigene:393187		uniprot:Q7ZV27;uniprot:B8A6G7			
atp5j	GeneProduct	ncbigene:406599		ensembl:ENSDARG00000014313	ncbigene:406599		uniprot:B8JM34;uniprot:Q6NYF7			
atp6ap2	GeneProduct	ncbigene:406296		ensembl:ENSDARG00000008735	ncbigene:406296		uniprot:A0A286YA30;uniprot:F8W5R3;uniprot:F1QIH1;uniprot:F1R2K4			
LOC402883	GeneProduct	ncbigene:402883		ensembl:ENSDARG00000037867	ncbigene:402883		uniprot:F6P873			
ndufa6	GeneProduct	ncbigene:393943		ensembl:ENSDARG00000038028	ncbigene:393943		uniprot:F1RBK6			
ND6	GeneProduct	ncbigene:140536		ensembl:ENSDARG00000063922	ncbigene:140536		uniprot:A0A0A0VG13;uniprot:Q9MIX9			
zgc:66391	GeneProduct	ncbigene:393497		ensembl:ENSDARG00000042777	ncbigene:393497		uniprot:Q7SXE9			
atp5a1	GeneProduct	ncbigene:553755		ensembl:ENSDARG00000010149	ncbigene:553755		uniprot:Q08BA1			
ndufv1	GeneProduct	ncbigene:445291		ensembl:ENSDARG00000036438	ncbigene:445291		uniprot:Q6AZA2			
ND4	GeneProduct	ncbigene:140534		ensembl:ENSDARG00000063917	ncbigene:140534		uniprot:Q9MIY1			
ND2	GeneProduct	ncbigene:140532		ensembl:ENSDARG00000063899	ncbigene:140532		uniprot:Q9MIY9;uniprot:A0A0A0V9A1			
