ID	Database	Citation
15147734	Pubmed	"Over-expression of Bim alpha3, a novel isoform of human Bim, result in cell apoptosis. Chen JZ, Ji CN, Gu SH, Li JX, Zhao EP, Huang Y, et al. Int J Biochem Cell Biol. 2004 Aug;36(8):1554–61.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/15147734"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/15147734"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/15147734"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
15641067	Pubmed	"Role of interleukin-8 in PiT-1 expression and CXCR1-mediated inorganic phosphate uptake in chondrocytes. Cecil DL, Rose DM, Terkeltaub R, Liu-Bryan R. Arthritis Rheum. 2005 Jan;52(1):144–54.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/15641067"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/15641067"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/15641067"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
16185709	Pubmed	"Functional and mutational characterization of human MIA40 acting during import into the mitochondrial intermembrane space. Hofmann S, Rothbauer U, Mühlenbein N, Baiker K, Hell K, Bauer MF. J Mol Biol. 2005 Oct 28;353(3):517–28.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/16185709"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/16185709"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/16185709"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
16239144	Pubmed	"Integrator, a multiprotein mediator of small nuclear RNA processing, associates with the C-terminal repeat of RNA polymerase II. Baillat D, Hakimi MA, Näär AM, Shilatifard A, Cooch N, Shiekhattar R. Cell. 2005 Oct 21;123(2):265–76.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/16239144"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/16239144"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/16239144"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
16737840	Pubmed	"Signalling and functional diversity within the Axl subfamily of receptor tyrosine kinases. Hafizi S, Dahlbäck B. Cytokine Growth Factor Rev. 2006 Aug;17(4):295–304.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/16737840"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/16737840"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/16737840"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
16790504	Pubmed	"Characterization of transport mechanisms and determinants critical for Na+-dependent Pi symport of the PiT family paralogs human PiT1 and PiT2. Bøttger P, Hede SE, Grunnet M, Høyer B, Klaerke DA, Pedersen L. Am J Physiol Cell Physiol. 2006 Dec;291(6):C1377-87.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/16790504"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/16790504"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/16790504"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
16809778	Pubmed	"RNA polymerase I-specific subunit CAST/hPAF49 has a role in the activation of transcription by upstream binding factor. Panov KI, Panova TB, Gadal O, Nishiyama K, Saito T, Russell J, et al. Mol Cell Biol. 2006 Jul;26(14):5436–48.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/16809778"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/16809778"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/16809778"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
18194663	Pubmed	"Efficient protein expression from the endogenous RNA polymerase I promoter using a human ribosomal DNA targeting vector. Wen L, Liang DS, Wu LQ, Cai F, Pan Q, Long ZG, et al. Biochem Biophys Res Commun. 2008 Mar 21;367(4):846–51.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/18194663"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/18194663"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/18194663"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
18421305	Pubmed	"Immunobiology of the TAM receptors. Lemke G, Rothlin CV. Nat Rev Immunol. 2008 May;8(5):327–36.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/18421305"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/18421305"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/18421305"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
18485873	Pubmed	"Mechanism of ubiquitin-chain formation by the human anaphase-promoting complex. Jin L, Williamson A, Banerjee S, Philipp I, Rape M. Cell. 2008 May 16;133(4):653–65.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/18485873"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/18485873"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/18485873"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
19726692	Pubmed	"Identification of a novel function of PiT1 critical for cell proliferation and independent of its phosphate transport activity. Beck L, Leroy C, Salaün C, Margall-Ducos G, Desdouets C, Friedlander G. J Biol Chem. 2009 Nov 6;284(45):31363–74.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/19726692"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/19726692"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/19726692"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
20081871	Pubmed	"The IL-1 family: regulators of immunity. Sims JE, Smith DE. Nat Rev Immunol. 2010 Feb;10(2):89–102.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/20081871"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/20081871"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/20081871"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
20978472	Pubmed	"Tubby and tubby-like protein 1 are new MerTK ligands for phagocytosis. Caberoy NB, Zhou Y, Li W. EMBO J. 2010 Dec 1;29(23):3898–910.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/20978472"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/20978472"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/20978472"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
21586110	Pubmed	"Mapping of the minimal inorganic phosphate transporting unit of human PiT2 suggests a structure universal to PiT-related proteins from all kingdoms of life. Bøttger P, Pedersen L. BMC Biochem. 2011 May 17;12:21.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/21586110"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/21586110"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/21586110"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
21792939	Pubmed	"Galectin-3 is a new MerTK-specific eat-me signal. Caberoy NB, Alvarado G, Bigcas JL, Li W. J Cell Physiol. 2012 Feb;227(2):401–7.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/21792939"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/21792939"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/21792939"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
23358242	Pubmed	"Structural basis of tubulin tyrosination by tubulin tyrosine ligase. Prota AE, Magiera MM, Kuijpers M, Bargsten K, Frey D, Wieser M, et al. J Cell Biol. 2013 Feb 4;200(3):259–70.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/23358242"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/23358242"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/23358242"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
23932780	Pubmed	"The little elongation complex functions at initiation and elongation phases of snRNA gene transcription. Hu D, Smith ER, Garruss AS, Mohaghegh N, Varberg JM, Lin C, et al. Mol Cell. 2013 Aug 22;51(4):493–505.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/23932780"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/23932780"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/23932780"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
24097444	Pubmed	"Human snRNA genes use polyadenylation factors to promote efficient transcription termination. O’Reilly D, Kuznetsova OV, Laitem C, Zaborowska J, Dienstbier M, Murphy S. Nucleic Acids Res. 2014 Jan;42(1):264–75.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/24097444"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/24097444"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/24097444"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
24260314	Pubmed	"Radmis, a novel mitotic spindle protein that functions in cell division of neural progenitors. Yumoto T, Nakadate K, Nakamura Y, Sugitani Y, Sugitani-Yoshida R, Ueda S, et al. PLoS One. 2013 Nov 8;8(11):e79895.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/24260314"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/24260314"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/24260314"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
24275569	Pubmed	"An enzyme assisted RP-RPLC approach for in-depth analysis of human liver phosphoproteome. Bian Y, Song C, Cheng K, Dong M, Wang F, Huang J, et al. J Proteomics. 2014 Jan 16;96:253–62.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/24275569"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/24275569"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/24275569"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
24807792	Pubmed	"Adult neuropsychiatric expression and familial segregation of 2q13 duplications. Costain G, Lionel AC, Fu F, Stavropoulos DJ, Gazzellone MJ, Marshall CR, et al. Am J Med Genet B Neuropsychiatr Genet. 2014 Jun;165B(4):337–44.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/24807792"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/24807792"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/24807792"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
24924428	Pubmed	"Tumor-derived interleukin-1 promotes lymphangiogenesis and lymph node metastasis through M2-type macrophages. Watari K, Shibata T, Kawahara A, Sata K ichi, Nabeshima H, Shinoda A, et al. PLoS One. 2014 Jun 12;9(6):e99568.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/24924428"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/24924428"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/24924428"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
24997600	Pubmed	"RPRD1A and RPRD1B are human RNA polymerase II C-terminal domain scaffolds for Ser5 dephosphorylation. Ni Z, Xu C, Guo X, Hunter GO, Kuznetsova OV, Tempel W, et al. Nat Struct Mol Biol. 2014 Aug;21(8):686–95.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/24997600"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/24997600"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/24997600"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
25043029	Pubmed	"Molecular architecture and mechanism of the anaphase-promoting complex. Chang LF, Zhang Z, Yang J, McLaughlin SH, Barford D. Nature. 2014 Sep 18;513(7518):388–93.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/25043029"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/25043029"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/25043029"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
25439729	Pubmed	"Mutations in CKAP2L, the human homolog of the mouse Radmis gene, cause Filippi syndrome. Hussain MS, Battaglia A, Szczepanski S, Kaygusuz E, Toliat MR, Sakakibara S ichi, et al. Am J Hum Genet. 2014 Nov 6;95(5):622–32.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/25439729"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/25439729"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/25439729"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
25908662	Pubmed	"Mitosis. Microtubule detyrosination guides chromosomes during mitosis. Barisic M, Silva e Sousa R, Tripathy SK, Magiera MM, Zaytsev AV, Pereira AL, et al. Science. 2015 May 15;348(6236):799–803.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/25908662"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/25908662"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/25908662"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
26157166	Pubmed	"Post-Golgi anterograde transport requires GARP-dependent endosome-to-TGN retrograde transport. Hirata T, Fujita M, Nakamura S, Gotoh K, Motooka D, Murakami Y, et al. Mol Biol Cell. 2015 Sep 1;26(17):3071–84.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/26157166"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/26157166"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/26157166"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
