Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI
Apaf1	GeneProduct	ncbigene:78963								
Hspa1a	GeneProduct	ncbigene:24472		ensembl:ENSRNOG00000050647	ncbigene:24472		uniprot:P0DMW1;uniprot:P0DMW0			
Map3k1	GeneProduct	ncbigene:116667		ensembl:ENSRNOG00000013177	ncbigene:116667		uniprot:D3ZUY5;uniprot:F1M778			
Faslg	GeneProduct	ensembl:ENSRNOG00000002978		ensembl:ENSRNOG00000002978	ncbigene:25385		uniprot:A0A0U5J7X8;uniprot:P36940			
Tnfrsf1a	GeneProduct	ncbigene:25625		ensembl:ENSRNOG00000031312	ncbigene:25625		uniprot:A0A0G2JSU9			
Hspa1a	GeneProduct	ncbigene:24472		ensembl:ENSRNOG00000050647	ncbigene:24472		uniprot:P0DMW1;uniprot:P0DMW0			
Hspa1a	GeneProduct	ncbigene:24472		ensembl:ENSRNOG00000050647	ncbigene:24472		uniprot:P0DMW1;uniprot:P0DMW0			
Casp3	GeneProduct	ncbigene:25402		ensembl:ENSRNOG00000010475	ncbigene:25402		uniprot:P55213			
Casp8	GeneProduct	ncbigene:64044								
Cycs	GeneProduct	ncbigene:25309		ensembl:ENSRNOG00000010452	ncbigene:25309		uniprot:P62898			
Bid	GeneProduct	ncbigene:64625		ensembl:ENSRNOG00000012439	ncbigene:64625		uniprot:A8ASI9;uniprot:Q9JLT6			
Nfkb1	GeneProduct	ncbigene:81736		ensembl:ENSRNOG00000023258	ncbigene:81736		uniprot:F1LQH2			
Fadd	GeneProduct	ncbigene:266610		ensembl:ENSRNOG00000047035	ncbigene:266610		uniprot:Q8R2E7			
Casp9	GeneProduct	ncbigene:58918		ensembl:ENSRNOG00000012944	ncbigene:58918		uniprot:A0A0G2K3V0;uniprot:Q920G4;uniprot:Q9JHK1			
Mapk10	GeneProduct	ncbigene:25272		ensembl:ENSRNOG00000002079	ncbigene:25272		uniprot:P49187;uniprot:A0A0U1RRS7;uniprot:A0A0U1RVI2;uniprot:A0A0U1RRU3			
Pdcd8	GeneProduct	ncbigene:83533	Apoptosis Inducing Factor	ensembl:ENSRNOG00000006067	ncbigene:83533		uniprot:A0A0G2K7K2;uniprot:Q9JM53			
Fadd	GeneProduct	ncbigene:266610		ensembl:ENSRNOG00000047035	ncbigene:266610		uniprot:Q8R2E7			
Casp8	GeneProduct	ncbigene:64044								
Ripk1	GeneProduct	ncbigene:306886		ensembl:ENSRNOG00000017787	ncbigene:306886		uniprot:D3ZYL0			
Casp2	GeneProduct	ncbigene:64314		ensembl:ENSRNOG00000016707	ncbigene:64314		uniprot:D3ZLT0;uniprot:P55215			
Casp7	GeneProduct	ncbigene:64026		ensembl:ENSRNOG00000056216	ncbigene:64026		uniprot:O88550			
Casp6	GeneProduct	ncbigene:83584		ensembl:ENSRNOG00000052613	ncbigene:83584		uniprot:Q6AZ23			
Fas	GeneProduct	ensembl:ENSRNOG00000019142		ensembl:ENSRNOG00000019142	ncbigene:246097		uniprot:F1LWQ2			
Cycs	GeneProduct	ncbigene:25309		ensembl:ENSRNOG00000010452	ncbigene:25309		uniprot:P62898			
