Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
Tnfrsf1a	GeneProduct	ncbigene:21937	""	ensembl:ENSMUSG00000030341	ncbigene:21937		uniprot:D3YXL4;uniprot:Q3U479;uniprot:P25118;uniprot:F7A4X5;uniprot:F6R6K0								
Casp9	GeneProduct	ncbigene:12371	""	ensembl:ENSMUSG00000028914	ncbigene:12371		uniprot:A2AS93;uniprot:Q8C3Q9;uniprot:A2AS92								
Casp8	GeneProduct	ncbigene:12370	""	ensembl:ENSMUSG00000026029	ncbigene:12370		uniprot:Q3U607;uniprot:A0A087WQT6;uniprot:O89110								
Casp2	GeneProduct	ncbigene:12366	""	ensembl:ENSMUSG00000029863	ncbigene:12366		uniprot:D6RFN6;uniprot:P29594								
Fadd	GeneProduct	ncbigene:14082	""	ensembl:ENSMUSG00000031077	ncbigene:14082		uniprot:Q61160								
Map3k1	GeneProduct	ncbigene:26401	""	ensembl:ENSMUSG00000021754	ncbigene:26401		uniprot:F8VQ72;uniprot:D3YVX9								
Ripk1	GeneProduct	ncbigene:19766	""	ensembl:ENSMUSG00000021408	ncbigene:19766		uniprot:Q60855;uniprot:F7D1J2								
Fas	GeneProduct	ncbigene:14102	""	ensembl:ENSMUSG00000024778	ncbigene:14102		uniprot:P25446;uniprot:A0A494BBE8;uniprot:A0A494BBP5;uniprot:Q8C350								
Casp3	GeneProduct	ncbigene:12367	""	ensembl:ENSMUSG00000031628	ncbigene:12367		uniprot:P70677;uniprot:A0A1B0GRX1								
Nfkb1	GeneProduct	ncbigene:18033	""	ensembl:ENSMUSG00000028163	ncbigene:18033		uniprot:V9GX90;uniprot:P25799;uniprot:F6Z9G5;uniprot:A0A0G2JGK6								
Gm10108	GeneProduct	ncbigene:670717	""												
Hspa1a	GeneProduct	ncbigene:193740	""	ensembl:ENSMUSG00000091971	ncbigene:193740		uniprot:Q61696;uniprot:Q3TU85								
Casp6	GeneProduct	ncbigene:12368	""	ensembl:ENSMUSG00000027997	ncbigene:12368		uniprot:O08738;uniprot:Q3TPJ9								
Apaf1	GeneProduct	ncbigene:11783	""	ensembl:ENSMUSG00000019979	ncbigene:11783		uniprot:Q80VR5;uniprot:O88879;uniprot:G3XA09								
Mapk10	GeneProduct	ncbigene:26414	""	ensembl:ENSMUSG00000046709	ncbigene:26414		uniprot:Q80W80;uniprot:Q8C9D4;uniprot:A0A0G2JGL2;uniprot:A0A0G2JG69;uniprot:Q3TQZ7;uniprot:A0A5F8MP75;uniprot:E9QN59;uniprot:A0A0G2JEJ8								
Bid	GeneProduct	ncbigene:12122	""	ensembl:ENSMUSG00000004446	ncbigene:12122		uniprot:D3Z463;uniprot:P70444								
Casp7	GeneProduct	ncbigene:12369	""	ensembl:ENSMUSG00000025076	ncbigene:12369		uniprot:Q4FJQ4;uniprot:A0A5F8MPP6;uniprot:P97864								
Aifm1	GeneProduct	ncbigene:26926	"Apoptosis Inducing Factor"	ensembl:ENSMUSG00000036932	ncbigene:26926		uniprot:B1AU25;uniprot:Q9Z0X1								
