Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI
Acetyl-CoA	Metabolite	hmdb:HMDB0001206							chebi:15351;chebi:15351	inchikey:ZSLZBFCDCINBPY-ZSJPKINUSA-N
trans-D2-Enoyl-CoA	Metabolite	chebi:10723						wikidata:Q27108673	chebi:10723;chebi:10723	inchikey:MGNBGCRQQFMNBM-YJHHLLFWSA-N;inchikey:MGNBGCRQQFMNBM-VHTAIFHGSA-N
Acsl4	GeneProduct	ncbigene:50790		ensembl:ENSMUSG00000031278	ncbigene:50790		uniprot:Q91YN3;uniprot:Q9QUJ7			
Scp2	GeneProduct	ncbigene:20280		ensembl:ENSMUSG00000028603	ncbigene:20280		uniprot:P32020;uniprot:A2APS5;uniprot:A2APS4			
Cpt2	GeneProduct	ncbigene:12896		ensembl:ENSMUSG00000028607	ncbigene:12896		uniprot:P52825;uniprot:A2A8E7;uniprot:A2A8E8;uniprot:A2A8E9			
Ehhadh	GeneProduct	ncbigene:74147		ensembl:ENSMUSG00000022853	ncbigene:74147		uniprot:Q9DBM2			
Acsl1	GeneProduct	ncbigene:14081		ensembl:ENSMUSG00000018796	ncbigene:14081		uniprot:A0A1B0GRS8;uniprot:P41216;uniprot:D3Z041;uniprot:F6WNZ2;uniprot:D3Z457;uniprot:D3YVF6			
Dci	GeneProduct	ncbigene:13177		ensembl:ENSMUSG00000024132	ncbigene:13177		uniprot:A0A452J8A5;uniprot:A0A3Q4EC00;uniprot:A0A3Q4EC76;uniprot:P42125			
Acads	GeneProduct	ncbigene:11409		ensembl:ENSMUSG00000029545	ncbigene:11409		uniprot:Q07417			
Hadha	GeneProduct	ncbigene:97212	similiar to: ECHA RAT	ensembl:ENSMUSG00000025745	ncbigene:97212		uniprot:Q8BMS1			
Cpt1a	GeneProduct	ncbigene:12894		ensembl:ENSMUSG00000024900	ncbigene:12894		uniprot:A0A494BAC7;uniprot:A0A494BBF2;uniprot:P97742;uniprot:A0A494BAD3;uniprot:Q7TQD5			
Acsl3	GeneProduct	ncbigene:74205		ensembl:ENSMUSG00000032883	ncbigene:74205		uniprot:Q9CZW4;uniprot:D3Z4I4;uniprot:E9PUC2			
Acadl	GeneProduct	ncbigene:11363		ensembl:ENSMUSG00000026003	ncbigene:11363		uniprot:A0A0R4J083			
Acadm	GeneProduct	ncbigene:11364		ensembl:ENSMUSG00000062908	ncbigene:11364		uniprot:D6RFD7;uniprot:P45952;uniprot:D3Z2A5			
Acadvl	GeneProduct	ncbigene:11370		ensembl:ENSMUSG00000018574	ncbigene:11370		uniprot:B1AR28;uniprot:P50544			
Hadh	GeneProduct	ncbigene:15107		ensembl:ENSMUSG00000027984	ncbigene:15107		uniprot:Q61425			
Slc25a20	GeneProduct	ncbigene:57279		ensembl:ENSMUSG00000032602	ncbigene:57279		uniprot:Q9Z2Z6			
Pecr	GeneProduct	ncbigene:111175		ensembl:ENSMUSG00000026189	ncbigene:111175		uniprot:Q99MZ7;uniprot:D6RIP0;uniprot:D6RHN4;uniprot:Q3UXD9			
