Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
Pevonedistat	Metabolite	wikidata:Q25100575	""					wikidata:Q25100575	chebi:145535;chebi:95028	inchikey:MPUQHZXIXSTTDU-QXGSTGNESA-N	pubchem.compound:16720766	chemspider:17625129			
NAE1	GeneProduct	ensembl:ENSG00000159593	""	ensembl:ENSG00000159593	ncbigene:8883	hgnc.symbol:NAE1	uniprot:J3QLH4;uniprot:H3BMN8;uniprot:H3BQ16;uniprot:H3BS69;uniprot:J3QRA5;uniprot:J3KTE3;uniprot:H3BQW6;uniprot:Q13564;uniprot:H3BMR3;uniprot:J3KRK3;uniprot:H3BSS8								
UBA3	GeneProduct	ensembl:ENSG00000144744	""	ensembl:ENSG00000144744	ncbigene:9039	hgnc.symbol:UBA3	uniprot:F8W8D4;uniprot:Q8TBC4;uniprot:F8WF86;uniprot:F8WAT6								
CUL2	GeneProduct	ensembl:ENSG00000108094	""	ensembl:ENSG00000108094	ncbigene:8453	hgnc.symbol:CUL2	uniprot:A0A0D9SET6;uniprot:A0A8I5KYP8;uniprot:A0A8I5KVR3;uniprot:A0A8I5KY75;uniprot:A0A8I5KYZ8;uniprot:A0A8I5KS98;uniprot:A0A8I5KV54;uniprot:A0A0A0MTN0;uniprot:A0A8I5KTY5;uniprot:A0A8I5QJI3;uniprot:A0A8I5KTY2;uniprot:A0A8I5KWB8;uniprot:A0A8I5KXB2;uniprot:Q5T2B5;uniprot:Q5T2B7;uniprot:A0A140VKB1;uniprot:A0A8I5KSW7;uniprot:A0A8I5KP04;uniprot:A0A8I5KU22;uniprot:A0A8I5KQQ5;uniprot:A0A8I5KR51;uniprot:A0A8I5KYA3;uniprot:A0A8I5KUA9;uniprot:A0A8I5QKN3;uniprot:A0A8I5KPX0;uniprot:A0A8I5KVE2;uniprot:A0A8I5KYM7;uniprot:Q13617;uniprot:A0A8I5KUA0								
ELOC	GeneProduct	ensembl:ENSG00000154582	""	ensembl:ENSG00000154582	ncbigene:6921	hgnc.symbol:ELOC	uniprot:E5RHG8;uniprot:Q15369;uniprot:A0A024R7Y5;uniprot:R4GMY8;uniprot:A0A8I5KYG1;uniprot:A0A8J9AD82								
ELOB	GeneProduct	ensembl:ENSG00000103363	""	ensembl:ENSG00000103363	ncbigene:6923	hgnc.symbol:ELOB	uniprot:Q15370;uniprot:A0A8I5KQX6;uniprot:A0A0B4J296;uniprot:A0A8I5KUS5;uniprot:B8ZZU8;uniprot:A0A384MDL3;uniprot:I3L0M9								
RBX1	GeneProduct	ensembl:ENSG00000100387	""	ensembl:ENSG00000100387	ncbigene:9978	hgnc.symbol:RBX1	uniprot:P62877								
E2	GeneProduct	ensembl:ENSG00000067955	""	ensembl:ENSG00000067955	ncbigene:865	hgnc.symbol:CBFB	uniprot:J3KRT0;uniprot:A0A024R6X2;uniprot:H3BSC0;uniprot:Q13951;uniprot:J3KS23;uniprot:A0A494C0A9;uniprot:J3KTD8								
ZYG11B	GeneProduct	ensembl:ENSG00000162378	""	ensembl:ENSG00000162378	ncbigene:79699	hgnc.symbol:ZYG11B	uniprot:A8DPD7;uniprot:Q9C0D3								
orf10	Protein	wikidata:Q89227548	""												
