ID	Database	Citation
12815623	Pubmed	"Hoxb1 neural crest preferentially form glia of the PNS. Arenkiel BR, Gaufo GO, Capecchi MR. Dev Dyn. 2003 Jul;227(3):379–86.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/12815623"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/12815623"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/12815623"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
14973296	Pubmed	"Reiterated Wnt signaling during zebrafish neural crest development. Lewis JL, Bonner J, Modrell M, Ragland JW, Moon RT, Dorsky RI, et al. Development. 2004 Mar;131(6):1299–308.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/14973296"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/14973296"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/14973296"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
15731351	Pubmed	"The basic helix-loop-helix olig3 establishes the neural plate boundary of the trunk and is necessary for development of the dorsal spinal cord. Filippi A, Tiso N, Deflorian G, Zecchin E, Bortolussi M, Argenton F. Proc Natl Acad Sci U S A. 2005 Mar 22;102(12):4377–82.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/15731351"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/15731351"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/15731351"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
15944192	Pubmed	"AP2-dependent signals from the ectoderm regulate craniofacial development in the zebrafish embryo. Knight RD, Javidan Y, Zhang T, Nelson S, Schilling TF. Development. 2005 Jul;132(13):3127–38.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/15944192"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/15944192"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/15944192"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
16402914	Pubmed	"The TLX2 homeobox gene is a transcriptional target of PHOX2B in neural-crest-derived cells. Borghini S, Bachetti T, Fava M, Di Duca M, Cargnin F, Fornasari D, et al. Biochem J. 2006 Apr 15;395(2):355–61.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/16402914"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/16402914"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/16402914"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
16845469	Pubmed	"Generation and maintenance of Dmbx1 gene-targeted mutant alleles. Ohtoshi A, Bradley A, Behringer RR, Nishijima I. Mamm Genome. 2006 Jul;17(7):744–50.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/16845469"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/16845469"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/16845469"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
19575671	Pubmed	"Assembling neural crest regulatory circuits into a gene regulatory network. Betancur P, Bronner-Fraser M, Sauka-Spengler T. Annu Rev Cell Dev Biol. 2010;26:581–603.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/19575671"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/19575671"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/19575671"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
20083100	Pubmed	"A divergent Tbx6-related gene and Tbx6 are both required for neural crest and intermediate mesoderm development in Xenopus. Callery EM, Thomsen GH, Smith JC. Dev Biol. 2010 Apr 1;340(1):75–87.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/20083100"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/20083100"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/20083100"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
21108791	Pubmed	"Protogenin, a new member of the immunoglobulin superfamily, is implicated in the development of the mouse lower first molar. Takahashi KF, Kiyoshima T, Kobayashi I, Xie M, Yamaza H, Fujiwara H, et al. BMC Dev Biol. 2010 Nov 25;10:115.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/21108791"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/21108791"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/21108791"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
21784065	Pubmed	"Identification of novel Hoxa1 downstream targets regulating hindbrain, neural crest and inner ear development. Makki N, Capecchi MR. Dev Biol. 2011 Sep 15;357(2):295–304.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/21784065"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/21784065"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/21784065"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
