Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
Prunin	Metabolite	knapsack:C00000998	""					wikidata:Q15424791	chebi:28327	inchikey:DLIKSSGEMUFQOK-SFTVRKLSSA-N	pubchem.compound:92794	chemspider:83766		kegg.compound:C09099	lipidmaps:LMPK12140237
Naringin	Metabolite	knapsack:C00000983	""					wikidata:Q418469	chebi:28819	inchikey:DFPMSGMNTNDNHN-ZPHOTFPESA-N	pubchem.compound:442428	chemspider:390868	hmdb:HMDB0002927	kegg.compound:C09789	lipidmaps:LMPK12140235
Naringenin 4'-O-glucoside	Metabolite	knapsack:C00008208	""					wikidata:Q23461976		inchikey:KSDSYIXRWHRPMN-FRRSERDHSA-N	pubchem.compound:139031043				
p-Coumaroyl-CoA	Metabolite	kegg.compound:C00223	""					wikidata:Q2998866	chebi:85531	inchikey:DMZOKBALNZWDKI-MATMFAIHSA-N	pubchem.compound:6440013	chemspider:4944344	hmdb:HMDB0060153	kegg.compound:C00223	
Naringenin chalcone	Metabolite	kegg.compound:C06561	""					wikidata:Q25098661	chebi:15413	inchikey:YQHMWTPYORBCMF-ZZXKWVIFSA-N	pubchem.compound:5280960	chemspider:4444447	hmdb:HMDB0029631	kegg.compound:C06561	lipidmaps:LMPK12120264
Naringenin	Metabolite	knapsack:C00000982	""					wikidata:Q418374	chebi:17846	inchikey:FTVWIRXFELQLPI-ZDUSSCGKSA-N	pubchem.compound:439246	chemspider:388383	hmdb:HMDB0002670	kegg.compound:C00509	lipidmaps:LMPK12140001
Diosmetin 7-neohesperidoside	Metabolite	knapsack:C00004508	""					wikidata:Q15041645		inchikey:VCCNKWWXYVWTLT-OHWCQILZSA-N	pubchem.compound:44258230	chemspider:24843838			lipidmaps:LMPK12110819
6-Methoxyluteolin	Metabolite	knapsack:C00003885	""					wikidata:Q3347189		inchikey:FHHSEFRSDKWJKJ-UHFFFAOYSA-N	pubchem.compound:5317284	chemspider:4476172			lipidmaps:LMPK12111230
Diosmetin 7-rutinoside	Metabolite	knapsack:C00004362	""					wikidata:Q2607865	chebi:4631	inchikey:GZSOSUNBTXMUFQ-YFAPSIMESA-N	pubchem.compound:5281613	chemspider:4444932		kegg.compound:C10039	lipidmaps:LMPK12110814;lipidmaps:LMPK12110819
Eriodictyol	Metabolite	knapsack:C00000960	""											kegg.compound:C05631	lipidmaps:LMPK12140002;lipidmaps:LMPK12140432
Genkwanin	Metabolite	knapsack:C00001043	""					wikidata:Q3050376	chebi:75718	inchikey:JPMYFOBNRRGFNO-UHFFFAOYSA-N	pubchem.compound:5281617	chemspider:4444936	hmdb:HMDB0252684	kegg.compound:C10046	lipidmaps:LMPK12111018
Luteolin	Metabolite	knapsack:C00000674	""					wikidata:Q415011	chebi:15864	inchikey:IQPNAANSBPBGFQ-UHFFFAOYSA-N	pubchem.compound:5280445	chemspider:4444102	hmdb:HMDB0005800	kegg.compound:C01514	lipidmaps:LMPK12110006
Hesperetin 7-glucoside	Metabolite	knapsack:C00008297	""						chebi:59015					kegg.compound:C16422	
Apigenin	Metabolite	knapsack:C00003817	""					wikidata:Q424567	chebi:18388	inchikey:KZNIFHPLKGYRTM-UHFFFAOYSA-N	pubchem.compound:5280443	chemspider:4444100	hmdb:HMDB0002124	kegg.compound:C01477	lipidmaps:LMPK12110005
Scutellarein	Metabolite	knapsack:C00003834	""					wikidata:Q2058351	chebi:9062	inchikey:JVXZRQGOGOXCEC-UHFFFAOYSA-N	pubchem.compound:5281697	chemspider:4445014		kegg.compound:C10184	lipidmaps:LMPK12111160
Apigenin 7,4'-dimethyl ether	Metabolite	knapsack:C00001016	""					wikidata:Q23050245	chebi:2769	inchikey:LZERJKGWTQYMBB-UHFFFAOYSA-N	pubchem.compound:5281601	chemspider:4444920	hmdb:HMDB0132454	kegg.compound:C10019	lipidmaps:LMPK12111029
Luteolin 3',7-diglucoside	Metabolite	knapsack:C00004290	""					wikidata:Q63392112	chebi:167535	inchikey:BISZYPSIZGKOFA-IPOZFMEPSA-N	pubchem.compound:5490298				
Apigenin 7-rutinoside	Metabolite	knapsack:C00004156	""					wikidata:Q23055215		inchikey:FKIYLTVJPDLUDL-SLNHTJRHSA-N	pubchem.compound:9851181	chemspider:8026894	hmdb:HMDB0037349		
Luteolin 4'-glucoside	Metabolite	knapsack:C00004276	""					wikidata:Q23055213		inchikey:UHNXUSWGOJMEFO-LELZANKISA-N	pubchem.compound:51521836				
6-Hydroxluteolin	Metabolite	knapsack:C00003884	""					wikidata:Q23055354	chebi:2197	inchikey:VYAKIUWQLHRZGK-UHFFFAOYSA-N	pubchem.compound:5281642	chemspider:4444961	hmdb:HMDB0036632	kegg.compound:C10072	lipidmaps:LMPK12111229
Diosmetin 7-glucoside	Metabolite	knapsack:C00004357	""					wikidata:Q23055362	chebi:188752	inchikey:WKUHPOMCLBLCOV-MIUGBVLSSA-N	pubchem.compound:11016019				lipidmaps:LMPK12110810
Homoeriodictyol	Metabolite	knapsack:C00000969	""						chebi:74960					kegg.compound:C09756	lipidmaps:LMPK12140449
Luteolin 4',7-diglucoside	Metabolite	knapsack:C00004294	""					wikidata:Q23055207		inchikey:CFVDPAXOTMTQCU-WIFGXNHISA-N	pubchem.compound:139031081				
Hesperetin 7-neohesperidoside	Metabolite	knapsack:C00000987	""					wikidata:Q18609455	chebi:59016	inchikey:ARGKVCXINMKCAZ-UZRWAPQLSA-N	pubchem.compound:442439	chemspider:390879	hmdb:HMDB0030748	kegg.compound:C09806	lipidmaps:LMPK12140452
Luteolin 7-glucoside	Metabolite	knapsack:C00004266	""					wikidata:Q2317288	chebi:27994	inchikey:PEFNSGRTCBGNAN-QNDFHXLGSA-N	pubchem.compound:5280637	chemspider:4444241	hmdb:HMDB0035588	kegg.compound:C03951	lipidmaps:LMPK12110642;lipidmaps:LMPK12113403
Hesperetin	Metabolite	knapsack:C00000968	""					wikidata:Q411310	chebi:28230	inchikey:AIONOLUJZLIMTK-AWEZNQCLSA-N	pubchem.compound:72281	chemspider:65234	hmdb:HMDB0005782	kegg.compound:C01709	lipidmaps:LMPK12140003
Hesperidin	Metabolite	knapsack:C00000970	""											kegg.compound:C09755	
Cosmosiin	Metabolite	knapsack:C00001017	""					wikidata:Q2858304	chebi:16778	inchikey:KMOUJOKENFFTPU-QNDFHXLGSA-N	pubchem.compound:5280704	chemspider:4444290	hmdb:HMDB0037340	kegg.compound:C04608	
5,7-Dimethoxyapigenin	Metabolite	pubchem.compound:161172	""					wikidata:Q61329131		inchikey:ARICZLGTUHLTFQ-UHFFFAOYSA-N	pubchem.compound:161172				
Scutellarein 7-glucuronide	Metabolite	knapsack:C00004221	""					wikidata:Q410712	chebi:61278	inchikey:DJSISFGPUUYILV-ZFORQUDYSA-N	pubchem.compound:185617	chemspider:161366			
4'-Methylluteolin	Metabolite	knapsack:C00001036	""					wikidata:Q1649664	chebi:4630	inchikey:MBNGWHIJMBWFHU-UHFFFAOYSA-N	pubchem.compound:5281612	chemspider:4444931	hmdb:HMDB0029676	kegg.compound:C10038	lipidmaps:LMPK12110824
Acacetin	Metabolite	knapsack:C00003820	""					wikidata:Q2822213	chebi:15335	inchikey:DANYIYRPLHHOCZ-UHFFFAOYSA-N	pubchem.compound:5280442	chemspider:4444099		kegg.compound:C01470	lipidmaps:LMPK12110468
Dihydroquercetin	Metabolite	knapsack:C00000677	""					wikidata:Q412191	chebi:17948	inchikey:CXQWRCVTCMQVQX-LSDHHAIUSA-N	pubchem.compound:439533	chemspider:458	hmdb:HMDB0303943	kegg.compound:C01617	lipidmaps:LMPK12140721
Catechin	Metabolite	knapsack:C00000947	""					wikidata:Q415007	chebi:15600	inchikey:PFTAWBLQPZVEMU-DZGCQCFKSA-N	pubchem.compound:9064	chemspider:8711	hmdb:HMDB0002780	kegg.compound:C06562	lipidmaps:LMPK12020001
Dihydrokaempferol	Metabolite	kegg.compound:C00974	""					wikidata:Q956217	chebi:15401	inchikey:PADQINQHPQKXNL-LSDHHAIUSA-N	pubchem.compound:122850	chemspider:109514	hmdb:HMDB0030847	kegg.compound:C00974	lipidmaps:LMPK12140720
Leucocyanidin	Metabolite	knapsack:C00007235	""					wikidata:Q8085718	chebi:11412	inchikey:SBZWTSHAFILOTE-SOUVJXGZSA-N	pubchem.compound:440833	chemspider:389677		kegg.compound:C05906	lipidmaps:LMPK12020203
Pelargonidin	Metabolite	knapsack:C00007232	""					wikidata:Q2522451	chebi:25863	inchikey:XVFMGWDSJLBXDZ-UHFFFAOYSA-O	pubchem.compound:440832	chemspider:389676	hmdb:HMDB0003263	kegg.compound:C05904	lipidmaps:LMPK12010003
Epiafzelechin	Metabolite	knapsack:C00008805	""					wikidata:Q23048270		inchikey:RSYUFYQTACJFML-DDOUFSBJNA-N				kegg.compound:C12128	
