Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI
epor	GeneProduct	ncbigene:751109		ensembl:ENSDARG00000090834	ncbigene:751109		uniprot:A0A0R4IRZ4;uniprot:F1QM85			
jak2b	GeneProduct	ncbigene:30298		ensembl:ENSDARG00000018882	ncbigene:30298		uniprot:A0A0R4ICU5;uniprot:F1Q6A2			
src	GeneProduct	ncbigene:325084		ensembl:ENSDARG00000008107	ncbigene:325084		uniprot:A0A2R8QE56;uniprot:Q1JPZ3			
epor	GeneProduct	ncbigene:751109		ensembl:ENSDARG00000090834	ncbigene:751109		uniprot:A0A0R4IRZ4;uniprot:F1QM85			
stat1a	GeneProduct	ncbigene:30768		ensembl:ENSDARG00000006266	ncbigene:30768		uniprot:Q6P943			
LOC563639	GeneProduct	ncbigene:563639								
grb2	GeneProduct	ncbigene:406308		ensembl:ENSDARG00000038059	ncbigene:406308		uniprot:E9QFV9;uniprot:Q6PC73			
map2k1	GeneProduct	ncbigene:406728		ensembl:ENSDARG00000007825	ncbigene:406728		uniprot:A5WWB4			
mapk3	GeneProduct	ncbigene:399480		ensembl:ENSDARG00000070573	ncbigene:399480		uniprot:Q7ZVK8			
mapk1	GeneProduct	ncbigene:360144		ensembl:ENSDARG00000027552	ncbigene:360144		uniprot:F8W3M8;uniprot:Q6P023			
zgc:172250	GeneProduct	ncbigene:100002225		ensembl:ENSDARG00000068918	ncbigene:100002225		uniprot:F1QWJ5			
LOC555840	GeneProduct	ncbigene:555840		ensembl:ENSDARG00000013128	ncbigene:555840		uniprot:E7F3U3			
LOC792354	GeneProduct	ncbigene:792354								
zgc:77033	GeneProduct	ncbigene:406598		ensembl:ENSDARG00000017757	ncbigene:406598		uniprot:F1QVE6			
EPO	GeneProduct	ncbigene:100004455		ensembl:ENSDARG00000055163	ncbigene:100004455		uniprot:Q2XNF5;uniprot:F1QKY2;uniprot:B1N8Y2;uniprot:B3DI26			
EPO	GeneProduct	ncbigene:100004455		ensembl:ENSDARG00000055163	ncbigene:100004455		uniprot:Q2XNF5;uniprot:F1QKY2;uniprot:B1N8Y2;uniprot:B3DI26			
socs1	GeneProduct	ncbigene:445073		ensembl:ENSDARG00000038095	ncbigene:445073		uniprot:Q6DEF9			
cish	GeneProduct	ncbigene:767678		ensembl:ENSDARG00000060316	ncbigene:767678		uniprot:E9QCT0;uniprot:Q08BW5;uniprot:E9QCE7			
stat3	GeneProduct	ncbigene:30767		ensembl:ENSDARG00000022712	ncbigene:30767		uniprot:A0A0R4IGF2;uniprot:O93599;uniprot:Q6NV46;uniprot:A0A1S6L757			
stat3	GeneProduct	ncbigene:30767		ensembl:ENSDARG00000022712	ncbigene:30767		uniprot:A0A0R4IGF2;uniprot:O93599;uniprot:Q6NV46;uniprot:A0A1S6L757			
stat1a	GeneProduct	ncbigene:30768		ensembl:ENSDARG00000006266	ncbigene:30768		uniprot:Q6P943			
ptpru	GeneProduct	ncbigene:335096		ensembl:ENSDARG00000101081	ncbigene:335096		uniprot:A0A0R4INY1;uniprot:A0A0R4ITF5;uniprot:A0A0J9YJD5;uniprot:A0A2R8QDT0;uniprot:A0A286YB08			
grb2	GeneProduct	ncbigene:406308		ensembl:ENSDARG00000038059	ncbigene:406308		uniprot:E9QFV9;uniprot:Q6PC73			
raf1	GeneProduct	ncbigene:30716		ensembl:ENSDARG00000096415	ncbigene:30716		uniprot:F1QAD4;uniprot:A0A0R4IC22;uniprot:A0A0R4IC76;uniprot:A0A0R4IN14			
jak2b	GeneProduct	ncbigene:30298		ensembl:ENSDARG00000018882	ncbigene:30298		uniprot:A0A0R4ICU5;uniprot:F1Q6A2			
LOC559281	GeneProduct	ncbigene:559281		ensembl:ENSDARG00000054087	ncbigene:559281		uniprot:E7F4P8			
rasa1	GeneProduct	ncbigene:100002155		ensembl:ENSDARG00000035535	ncbigene:100002155		uniprot:F1R3X3;uniprot:F6NI34;uniprot:F8W2K7			
raf1	GeneProduct	ncbigene:30716		ensembl:ENSDARG00000096415	ncbigene:30716		uniprot:F1QAD4;uniprot:A0A0R4IC22;uniprot:A0A0R4IC76;uniprot:A0A0R4IN14			
rasa1	GeneProduct	ncbigene:100002155		ensembl:ENSDARG00000035535	ncbigene:100002155		uniprot:F1R3X3;uniprot:F6NI34;uniprot:F8W2K7			
