Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
xanthosine	Metabolite	chebi:18107	""					wikidata:Q408788	chebi:18107	inchikey:UBORTCNDUKBEOP-UUOKFMHZSA-N	pubchem.compound:64959	chemspider:58484	hmdb:HMDB0000299	kegg.compound:C01762	
caffeine	Metabolite	chebi:27732	""					wikidata:Q60235	chebi:27732	inchikey:RYYVLZVUVIJVGH-UHFFFAOYSA-N	pubchem.compound:2519	chemspider:2424	hmdb:HMDB0001847	kegg.compound:C07481	
xanthosine monophosphate	Metabolite	chebi:15652	""					wikidata:Q50362394	chebi:15652	inchikey:DCTLYFZHFGENCW-UUOKFMHZSA-N	pubchem.compound:73323	chemspider:66054	hmdb:HMDB0001554	kegg.compound:C00655	
theobromine	Metabolite	chebi:28946	""					wikidata:Q206844	chebi:28946	inchikey:YAPQBXQYLJRXSA-UHFFFAOYSA-N	pubchem.compound:5429	chemspider:5236	hmdb:HMDB0002825	kegg.compound:C07480	
7-methylxanthosine	Metabolite	chebi:49310	""					wikidata:Q27121614	chebi:49310	inchikey:SYPRQIWERSQQNL-KQYNXXCUSA-O	pubchem.compound:23724732	chemspider:21865679	hmdb:HMDB0301918	kegg.compound:C16352	
7-methylxanthine	Metabolite	chebi:48991	""					wikidata:Q27121426	chebi:48991	inchikey:PFWLFWPASULGAN-UHFFFAOYSA-N	pubchem.compound:68374	chemspider:61660	hmdb:HMDB0001991	kegg.compound:C16353	
CaMXMT1(CTS1)	GeneProduct	ncbigene:113707907	""												
CaXMT1	GeneProduct	ncbigene:113708510	""												
CCS1	GeneProduct	ncbigene:113688632	""												
CaMXMT2(CTS2)	GeneProduct	ncbigene:113710465	""												
CaDXMT1	GeneProduct	ncbigene:113697595	""												
