Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
UDP-galactose	Metabolite	chebi:67119	""					wikidata:Q259015	chebi:67119	inchikey:HSCJRCZFDFQWRP-ABVWGUQPSA-N	pubchem.compound:18068	chemspider:17069	hmdb:HMDB0000302	kegg.compound:C00052	
alpha-D-Galactose	Metabolite	chebi:28061	""					wikidata:Q181381	chebi:28061	inchikey:WQZGKKKJIJFFOK-PHYPRBDBSA-N	pubchem.compound:439357	chemspider:388480	hmdb:HMDB0000143	kegg.compound:C00984;kegg.compound:C01582	
H₂O	Metabolite	chebi:15377	""					wikidata:Q283	chebi:15377	inchikey:XLYOFNOQVPJJNP-UHFFFAOYSA-N	pubchem.compound:22247451;pubchem.compound:962	chemspider:937	hmdb:HMDB0002111	kegg.compound:C00001	
Alpha-D-Galactose-1-Phosphate	Metabolite	wikidata:Q3082858	""					wikidata:Q3082858	chebi:17973	inchikey:HXXFSFRBOHSIMQ-FPRJBGLDSA-N	pubchem.compound:123912	chemspider:110443	hmdb:HMDB0000645	kegg.compound:C00446	
UDP-D-glucose	Metabolite	chebi:46229	""					wikidata:Q424649	chebi:46229	inchikey:HSCJRCZFDFQWRP-JZMIEXBBSA-N	pubchem.compound:8629	chemspider:8308	hmdb:HMDB0000286	kegg.compound:C00029	
beta-D-Glucose	Metabolite	chebi:15903	""					wikidata:Q23905968	chebi:15903	inchikey:WQZGKKKJIJFFOK-VFUOTHLCSA-N	pubchem.compound:64689	chemspider:58238	hmdb:HMDB0000122	kegg.compound:C00221	
glucose-1-phosphate (closed form)	Metabolite	chebi:16077	""					wikidata:Q27098367	chebi:16077	inchikey:HXXFSFRBOHSIMQ-GASJEMHNSA-N	pubchem.compound:439165	chemspider:388311			
ATP	Metabolite	cas:1927-31-7	""					wikidata:Q201090	chebi:16284	inchikey:SUYVUBYJARFZHO-RRKCRQDMSA-N	pubchem.compound:15993	chemspider:15194	hmdb:HMDB0001532	kegg.compound:C00131	
lactose	Metabolite	cas:63-42-3	""					wikidata:Q127900;wikidata:Q76149967	chebi:36219;chebi:36218	inchikey:GUBGYTABKSRVRQ-DCSYEGIMSA-N;inchikey:GUBGYTABKSRVRQ-XLOQQCSPSA-N;inchikey:DKXNBNKWCZZMJT-JVCRWLNRSA-N	pubchem.compound:84571;pubchem.compound:6134;pubchem.compound:3037558	chemspider:76293;chemspider:5904	hmdb:HMDB0041627;hmdb:HMDB0000186	kegg.compound:C01970;kegg.compound:C00243	
ADP	Metabolite	cas:58-64-0	""					wikidata:Q185253	chebi:16761	inchikey:XTWYTFMLZFPYCI-KQYNXXCUSA-N	pubchem.compound:6022	chemspider:5800	hmdb:HMDB0001341	kegg.compound:C00008	
glucose-6-phosphate	Metabolite	chebi:75150	""					wikidata:Q27145148	chebi:75150	inchikey:XTCSSQUVVLDALS-KCLVSGOISA-N	pubchem.compound:71668264	chemspider:29368506			
PGM2	GeneProduct	sgd:S000004711	""	ensembl:YMR105C	ncbigene:855131		uniprot:P37012								
GAL10	GeneProduct	sgd:S000000223	"GAL10 bifunctional protein"	ensembl:YBR019C	ncbigene:852307		uniprot:P04397								
GAL7	GeneProduct	sgd:S000000222	""	ensembl:YBR018C	ncbigene:852306		uniprot:P08431								
GAL10	GeneProduct	ensembl:YBR019C	""	ensembl:YBR019C	ncbigene:852307		uniprot:P04397								
PGM1	GeneProduct	sgd:S000001610	""	ensembl:YKL127W	ncbigene:853732		uniprot:P33401								
GAL1	GeneProduct	sgd:S000000224	""	ensembl:YBR020W	ncbigene:852308		uniprot:P04385								
