Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI
spn-A	GeneProduct	ensembl:FBgn0003479		ensembl:FBgn0003479	ncbigene:43577		uniprot:C6SV45;uniprot:B6UXY8;uniprot:Q27297;uniprot:B6UY07			
spn-A	GeneProduct	ensembl:FBgn0003479		ensembl:FBgn0003479	ncbigene:43577		uniprot:C6SV45;uniprot:B6UXY8;uniprot:Q27297;uniprot:B6UY07			
nbs	GeneProduct	ensembl:FBgn0086349								
spn-A	GeneProduct	ensembl:FBgn0003479		ensembl:FBgn0003479	ncbigene:43577		uniprot:C6SV45;uniprot:B6UXY8;uniprot:Q27297;uniprot:B6UY07			
tefu	GeneProduct	ensembl:FBgn0045035		ensembl:FBgn0045035	ncbigene:41839		uniprot:B6UYG3;uniprot:B6UYI5;uniprot:B6UYG2;uniprot:B6UYI4;uniprot:B6UYI2;uniprot:B6UYH8;uniprot:B6UYH5;uniprot:B6UYF8;uniprot:A2RVG1;uniprot:Q5EAK6;uniprot:B6UYI0			
okr	GeneProduct	ensembl:FBgn0002989		ensembl:FBgn0002989	ncbigene:33507		uniprot:O76460			
mre11	GeneProduct	ensembl:FBgn0020270		ensembl:FBgn0020270	ncbigene:34565		uniprot:B6UX63;uniprot:B6UX45;uniprot:B6UX56;uniprot:B6UX66;uniprot:B6UX53;uniprot:B6UX38;uniprot:B6UX48;uniprot:B6UX47;uniprot:Q9XYZ4;uniprot:B6UX46;uniprot:B6UX57			
spn-A	GeneProduct	ensembl:FBgn0003479		ensembl:FBgn0003479	ncbigene:43577		uniprot:C6SV45;uniprot:B6UXY8;uniprot:Q27297;uniprot:B6UY07			
DNApol-delta	GeneProduct	ensembl:FBgn0012066								
CG12018	GeneProduct	ensembl:FBgn0027903		ensembl:FBgn0027903	ncbigene:38228		uniprot:Q9W088			
rad50	GeneProduct	ensembl:FBgn0034728		ensembl:FBgn0034728	ncbigene:37564		uniprot:Q9W252;uniprot:D0Z764;uniprot:A0A0B4K7L0			
tefu	GeneProduct	ensembl:FBgn0045035		ensembl:FBgn0045035	ncbigene:41839		uniprot:B6UYG3;uniprot:B6UYI5;uniprot:B6UYG2;uniprot:B6UYI4;uniprot:B6UYI2;uniprot:B6UYH8;uniprot:B6UYH5;uniprot:B6UYF8;uniprot:A2RVG1;uniprot:Q5EAK6;uniprot:B6UYI0			
okr	GeneProduct	ensembl:FBgn0002989		ensembl:FBgn0002989	ncbigene:33507		uniprot:O76460			
