Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI
CG9273	GeneProduct	ncbigene:35364		ensembl:FBgn0032906	ncbigene:35364		uniprot:A0ANL2;uniprot:Q8SXG3;uniprot:Q9VIH1;uniprot:A0ANL8;uniprot:C0MJ04;uniprot:A0ANL0			
DNApol-alpha180	GeneProduct	ncbigene:42553		ensembl:FBgn0259113	ncbigene:42553		uniprot:P26019			
DNApol-alpha50	GeneProduct	ncbigene:38942		ensembl:FBgn0011762	ncbigene:38942		uniprot:Q24317			
DNAprim	GeneProduct	ncbigene:44915		ensembl:FBgn0259676	ncbigene:44915		uniprot:I1WYG8;uniprot:Q9VPH2			
Pole2	GeneProduct	ncbigene:38661		ensembl:FBgn0035644	ncbigene:38661		uniprot:Q9VRQ7			
DNApol-epsilon	GeneProduct	ncbigene:42758		ensembl:FBgn0264326	ncbigene:42758		uniprot:Q9VCN1;uniprot:Q9GV40;uniprot:G3M399;uniprot:C6TP90			
lat	GeneProduct	ncbigene:36454		ensembl:FBgn0005654	ncbigene:36454		uniprot:Q9TVK9;uniprot:Q7K2L1;uniprot:Q9Y1B4			
Orc2	GeneProduct	ncbigene:41703		ensembl:FBgn0015270	ncbigene:41703		uniprot:Q24168			
Orc5	GeneProduct	ncbigene:34794		ensembl:FBgn0015271	ncbigene:34794		uniprot:Q24169			
Orc4	GeneProduct	ncbigene:37970		ensembl:FBgn0023181	ncbigene:37970		uniprot:Q9W102;uniprot:Q9Y1B3			
Orc1	GeneProduct	ncbigene:35686		ensembl:FBgn0286788	ncbigene:35686		uniprot:O16810			
Orc6	GeneProduct	ncbigene:36017		ensembl:FBgn0023180	ncbigene:36017		uniprot:Q9Y1B2			
dup	GeneProduct	ncbigene:47121		ensembl:FBgn0000996	ncbigene:47121		uniprot:Q7JVY2			
RpL40	GeneProduct	ncbigene:33629		ensembl:FBgn0003941	ncbigene:33629		uniprot:P18101;uniprot:Q7JYK1			
Mcm6	GeneProduct	ncbigene:31603		ensembl:FBgn0025815	ncbigene:31603		uniprot:Q9V461;uniprot:C6SUY3			
Mcm5	GeneProduct	ncbigene:41296		ensembl:FBgn0017577	ncbigene:41296		uniprot:Q9VGW6			
dpa	GeneProduct	ncbigene:35679		ensembl:FBgn0015929	ncbigene:35679		uniprot:Q5BI95;uniprot:A0A0B4LEV2;uniprot:Q26454			
Mcm3	GeneProduct	ncbigene:31449		ensembl:FBgn0284442	ncbigene:31449		uniprot:X2JAI4;uniprot:Q9XYU1			
Mcm2	GeneProduct	ncbigene:40973		ensembl:FBgn0014861	ncbigene:40973		uniprot:P49735			
Mcm7	GeneProduct	ncbigene:39014		ensembl:FBgn0020633	ncbigene:39014		uniprot:Q8T025;uniprot:Q9XYU0			
Mcm10	GeneProduct	ncbigene:35390		ensembl:FBgn0032929	ncbigene:35390		uniprot:A9UNF9;uniprot:Q9VIE6			
DNApol-alpha73	GeneProduct	ncbigene:43278		ensembl:FBgn0005696	ncbigene:43278		uniprot:T2GG50;uniprot:Q9VB62			
RfC3	GeneProduct	ncbigene:34423		ensembl:FBgn0032244	ncbigene:34423		uniprot:Q9VKW3			
CG8142	GeneProduct	ncbigene:32763		ensembl:FBgn0030871	ncbigene:32763		uniprot:Q9VX15			
RfC38	GeneProduct	ncbigene:34550		ensembl:FBgn0028700	ncbigene:34550		uniprot:Q7KLW6;uniprot:Q9U9Q1			
RfC40	GeneProduct	ncbigene:38492		ensembl:FBgn0260985	ncbigene:38492		uniprot:P53034			
Gnf1	GeneProduct	ncbigene:40607		ensembl:FBgn0004913	ncbigene:40607		uniprot:P35600			
mus209	GeneProduct	ncbigene:37290		ensembl:FBgn0005655	ncbigene:37290		uniprot:P17917			
l(1)G0148	GeneProduct	ncbigene:31598		ensembl:FBgn0028360	ncbigene:31598		uniprot:X2JCT3;uniprot:Q3KN27;uniprot:Q9W3Y1			
RpA-70	GeneProduct	ncbigene:40972		ensembl:FBgn0010173	ncbigene:40972		uniprot:Q4V691;uniprot:Q24492			
CDC45L	GeneProduct	ncbigene:31052		ensembl:FBgn0026143	ncbigene:31052		uniprot:O96989			
CG12018	GeneProduct	ncbigene:38228		ensembl:FBgn0027903	ncbigene:38228		uniprot:Q9W088			
DNApol-delta	GeneProduct	ncbigene:39746		ensembl:FBgn0263600	ncbigene:39746		uniprot:P54358			
CG5971	GeneProduct	ncbigene:38989		ensembl:FBgn0035918	ncbigene:38989		uniprot:Q06K05;uniprot:Q9VSM9;uniprot:Q06JZ9;uniprot:Q06JZ8;uniprot:Q06K00;uniprot:Q06K02;uniprot:Q06K01;uniprot:Q06K04;uniprot:Q06K03			
Ubi-p63E	GeneProduct	ncbigene:38456		ensembl:FBgn0003943	ncbigene:38456		uniprot:H9BVD2;uniprot:Q8MSM5;uniprot:A4V1F9;uniprot:P0CG69			
