Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
ELTD1	GeneProduct	ncbigene:64123	""	ensembl:ENSG00000162618	ncbigene:64123	hgnc.symbol:ADGRL4	uniprot:A0A590UJS7;uniprot:Q9HBW9;uniprot:A0A590UK90;uniprot:A0A1W2PP07;uniprot:A0A590UJ41;uniprot:A0A590UJN9;uniprot:A0A590UJU5;uniprot:A0A590UJX8;uniprot:A0A590UK74;uniprot:B1AR72								
PTHR2	GeneProduct	ncbigene:5746	""	ensembl:ENSG00000144407	ncbigene:5746	hgnc.symbol:PTH2R	uniprot:B4DFN8;uniprot:P49190;uniprot:H7C0B0								
PTHR1	GeneProduct	ncbigene:5745	""	ensembl:ENSG00000160801	ncbigene:5745	hgnc.symbol:PTH1R	uniprot:F2Z314;uniprot:A1LPH3;uniprot:Q03431;uniprot:H7C0Q3;uniprot:E7EWE7								
CD97	GeneProduct	ncbigene:976	""	ensembl:ENSG00000123146	ncbigene:976	hgnc.symbol:ADGRE5	uniprot:P48960;uniprot:K7EKV5;uniprot:K7EPP8;uniprot:K7EPE8								
GCGR	GeneProduct	ncbigene:2642	""	ensembl:ENSG00000215644	ncbigene:2642	hgnc.symbol:GCGR	uniprot:P47871;uniprot:I3L454;uniprot:I3L1L8								
GPR64	GeneProduct	ncbigene:10149	""	ensembl:ENSG00000173698	ncbigene:10149	hgnc.symbol:ADGRG2	uniprot:Q8IZP9								
GIPR	GeneProduct	ncbigene:2696	""	ensembl:ENSG00000010310	ncbigene:2696	hgnc.symbol:GIPR	uniprot:A0A494C077;uniprot:K7EJZ3;uniprot:K7EPD9;uniprot:P48546								
EMR1	GeneProduct	ncbigene:2015	""	ensembl:ENSG00000174837	ncbigene:2015	hgnc.symbol:ADGRE1	uniprot:M0R2G7;uniprot:Q14246								
CALCR	GeneProduct	ncbigene:799	""	ensembl:ENSG00000004948	ncbigene:799	hgnc.symbol:CALCR	uniprot:P30988;uniprot:A0A0A0MSQ7								
GHRHR	GeneProduct	ncbigene:2692	""	ensembl:ENSG00000106128	ncbigene:2692	hgnc.symbol:GHRHR	uniprot:Q9HB43;uniprot:Q9HB44;uniprot:Q9HB45;uniprot:Q02643;uniprot:A0A090N8Y6;uniprot:Q8N6C4;uniprot:Q9HB42								
LPHN3	GeneProduct	ncbigene:23284	""	ensembl:ENSG00000150471	ncbigene:23284	hgnc.symbol:ADGRL3	uniprot:Q9HAR2;uniprot:E7ETE3;uniprot:E9PBG4;uniprot:H0Y9K5;uniprot:E7EVD6;uniprot:E7EMR3;uniprot:A0A804HKL8;uniprot:E7ES20;uniprot:E7EUW2;uniprot:E7ESV6;uniprot:E7EW95;uniprot:E7EN28;uniprot:E7ENK1;uniprot:E7EUP0;uniprot:E7EX52								
CRHR1	GeneProduct	ncbigene:1394	""	ensembl:ENSG00000120088;ensembl:ENSG00000263715	ncbigene:1394;ncbigene:104909134	hgnc.symbol:CRHR1;hgnc.symbol:LINC02210-CRHR1	uniprot:A0A994J7T2;uniprot:A0A994J7S2;uniprot:K9J956;uniprot:P34998;uniprot:B3SXS2;uniprot:A0A024R9X9;uniprot:J9JIC6								
SCTR	GeneProduct	ncbigene:6344	""	ensembl:ENSG00000080293	ncbigene:6344	hgnc.symbol:SCTR	uniprot:A0A0D9SFV7;uniprot:P47872;uniprot:A0A0D9SFY2								
CRHR2	GeneProduct	ncbigene:1395	""	ensembl:ENSG00000106113	ncbigene:1395	hgnc.symbol:CRHR2	uniprot:Q13324;uniprot:C9JZM9;uniprot:F2Z2M6;uniprot:A0A090N7T4								
VIPR1	GeneProduct	ncbigene:7433	""	ensembl:ENSG00000114812	ncbigene:7433	hgnc.symbol:VIPR1	uniprot:P32241;uniprot:F2Z2U6;uniprot:A0A024R2N2;uniprot:C9JDT8;uniprot:C9JH33								
LPHN1	GeneProduct	ncbigene:22859	""	ensembl:ENSG00000072071	ncbigene:22859	hgnc.symbol:ADGRL1	uniprot:O94910;uniprot:K7EK47;uniprot:K7ESH3;uniprot:K7ERC3								
LPHN2	GeneProduct	ncbigene:23266	""	ensembl:ENSG00000117114	ncbigene:23266	hgnc.symbol:ADGRL2	uniprot:B1ALU1;uniprot:A0A6I8PUE4;uniprot:B1ALU3;uniprot:A0A6I8PRM6;uniprot:H0Y5C0;uniprot:A0A6I8PRJ0;uniprot:A0A6I8PTT2;uniprot:A0A6I8PU30;uniprot:O95490;uniprot:A0A6I8PLG0;uniprot:A0A8I5KUX3;uniprot:H0Y3V3;uniprot:A0A6I8PRQ0;uniprot:A0A6I8PIV6								
GLP1R	GeneProduct	ncbigene:2740	""	ensembl:ENSG00000112164	ncbigene:2740	hgnc.symbol:GLP1R	uniprot:P43220								
GLP2R	GeneProduct	ncbigene:9340	""	ensembl:ENSG00000065325	ncbigene:9340	hgnc.symbol:GLP2R	uniprot:A0A384MTS7;uniprot:I3L0P5;uniprot:O95838;uniprot:E9PC86;uniprot:H0Y6C2								
EMR2	GeneProduct	ncbigene:30817	""	ensembl:ENSG00000127507	ncbigene:30817	hgnc.symbol:ADGRE2	uniprot:Q9UHX3;uniprot:B4DWB8;uniprot:M0QY55;uniprot:M0R0K5								
ADCYAP1R1	GeneProduct	ncbigene:117	""	ensembl:ENSG00000078549	ncbigene:117	hgnc.symbol:ADCYAP1R1	uniprot:A0A090N8F8;uniprot:C9JVH3;uniprot:E9PFU5;uniprot:H0Y813;uniprot:A0A994J7E9;uniprot:P41586								
VIPR2	GeneProduct	ncbigene:7434	""	ensembl:ENSG00000106018	ncbigene:7434	hgnc.symbol:VIPR2	uniprot:E9PCR5;uniprot:C9JCP7;uniprot:P41587;uniprot:X5D7Q6								
CALCRL	GeneProduct	ncbigene:10203	""	ensembl:ENSG00000064989	ncbigene:10203	hgnc.symbol:CALCRL	uniprot:E7EN01;uniprot:Q16602;uniprot:B8ZZJ4								
