Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI
rRNA	Metabolite	chebi:18111						wikidata:Q215980	chebi:18111;chebi:18111	
S-adenosyl-L-homocysteine	Metabolite	chebi:16680						wikidata:Q307434	chebi:16680;chebi:16680	inchikey:ZJUKTBDSGOFHSH-WFMPWKQPSA-N
ATP	Metabolite	chebi:30616						wikidata:Q27113900	chebi:30616;chebi:30616	inchikey:ZKHQWZAMYRWXGA-KQYNXXCUSA-J
Norepinephrine	Metabolite	chebi:18357						wikidata:Q186242	chebi:18357;chebi:18357	inchikey:SFLSHLFXELFNJZ-QMMMGPOBSA-N
GABA	Metabolite	chebi:16865						wikidata:Q210021	chebi:16865;chebi:16865	inchikey:BTCSSZJGUNDROE-UHFFFAOYSA-N
L-tyrosine residue	Metabolite	chebi:46858							chebi:46858	
Serotonin	Metabolite	chebi:28790						wikidata:Q167934	chebi:28790;chebi:28790	inchikey:QZAYGJVTTNCVMB-UHFFFAOYSA-N
FK506	Metabolite	chebi:61049						wikidata:Q411648	chebi:61049;chebi:61049	inchikey:QJJXYPPXXYFBGM-LFZNUXCKSA-N
S-adenosyl-L-methionine	Metabolite	chebi:15414						wikidata:Q56071634	chebi:15414;chebi:15414	inchikey:MEFKEPWMEQBLKI-AIRLBKTGSA-O
N7-methylguanosine 5'-phosphate residue	Metabolite	chebi:74480							chebi:74480	
guanosine 5'-monophosphate residue	Metabolite	chebi:50324							chebi:50324	
rapamycin	Metabolite	chebi:9168						wikidata:Q32089	chebi:9168;chebi:9168	inchikey:QFJCIRLUMZQUOT-HPLJOQBZSA-N
Dopamine	Metabolite	chebi:18243						wikidata:Q170304	chebi:18243;chebi:18243	inchikey:VYFYYTLLBUKUHU-UHFFFAOYSA-N
Cl-	Metabolite	chebi:17996						wikidata:Q108200	chebi:17996;chebi:17996	inchikey:VEXZGXHMUGYJMC-UHFFFAOYSA-M
Glutamate	Metabolite	chebi:14321						wikidata:Q27108980	chebi:14321;chebi:14321	inchikey:WHUUTDBJXJRKMK-UHFFFAOYSA-M
Acetylcholine	Metabolite	chebi:15355						wikidata:Q180623	chebi:15355;chebi:15355	inchikey:OIPILFWXSMYKGL-UHFFFAOYSA-N
glucose	Metabolite	chebi:17234						wikidata:Q37525	chebi:17234;chebi:17234	
ADP	Metabolite	chebi:456216						wikidata:Q27225748	chebi:456216;chebi:456216	inchikey:XTWYTFMLZFPYCI-KQYNXXCUSA-K
 	L-tyrosine-O-phosphate(2−) residue	Metabolite	chebi:82620							chebi:82620	
Norepinephrine	Metabolite	chebi:18357						wikidata:Q186242	chebi:18357;chebi:18357	inchikey:SFLSHLFXELFNJZ-QMMMGPOBSA-N
GABA	Metabolite	chebi:16865						wikidata:Q210021	chebi:16865;chebi:16865	inchikey:BTCSSZJGUNDROE-UHFFFAOYSA-N
Serotonin	Metabolite	chebi:28790						wikidata:Q167934	chebi:28790;chebi:28790	inchikey:QZAYGJVTTNCVMB-UHFFFAOYSA-N
Dopamine	Metabolite	chebi:18243						wikidata:Q170304	chebi:18243;chebi:18243	inchikey:VYFYYTLLBUKUHU-UHFFFAOYSA-N
Glutamate	Metabolite	chebi:14321						wikidata:Q27108980	chebi:14321;chebi:14321	inchikey:WHUUTDBJXJRKMK-UHFFFAOYSA-M
Acetylcholine	Metabolite	chebi:15355						wikidata:Q180623	chebi:15355;chebi:15355	inchikey:OIPILFWXSMYKGL-UHFFFAOYSA-N
Cl-	Metabolite	chebi:17996						wikidata:Q108200	chebi:17996;chebi:17996	inchikey:VEXZGXHMUGYJMC-UHFFFAOYSA-M
RNU6-1198P	GeneProduct	ensembl:ENSG00000252713		ensembl:ENSG00000252713		hgnc.symbol:RNU6-1198P				
hsa-mir-4284	GeneProduct	mirbase:MI0015893		ensembl:ENSG00000265724	ncbigene:100422948	hgnc.symbol:MIR4284				
RN7SL265P	GeneProduct	ensembl:ENSG00000241709		ensembl:ENSG00000241709		hgnc.symbol:RN7SL265P				
ABHD11-AS1	GeneProduct	ensembl:ENSG00000225969		ensembl:ENSG00000225969		hgnc.symbol:ABHD11-AS1				
ELN-AS1	GeneProduct	ensembl:ENSG00000232415		ensembl:ENSG00000232415	ncbigene:107986809	hgnc.symbol:ELN-AS1				
