Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
F11	GeneProduct	ncbigene:422723	""	ensembl:ENSGALG00010015065	ncbigene:422723	hgnc.symbol:F11									
F9	GeneProduct	ncbigene:374258	""	ensembl:ENSGALG00010017445	ncbigene:374258										
F10	GeneProduct	ncbigene:395876	""	ensembl:ENSGALG00010014766	ncbigene:395876		uniprot:P25155								
VWF	GeneProduct	ncbigene:419031	""	ensembl:ENSGALG00010024534	ncbigene:419031										
F5	GeneProduct	ncbigene:374052	""	ensembl:ENSGALG00010007304	ncbigene:374052	hgnc.symbol:F5									
F7	GeneProduct	ncbigene:395086	""	ensembl:ENSGALG00010014789	ncbigene:395086										
F2	GeneProduct	ncbigene:395306	""	ensembl:ENSGALG00010022987	ncbigene:395306										
F13B	GeneProduct	ncbigene:424355	""	ensembl:ENSGALG00010012430	ncbigene:424355	hgnc.symbol:F13B									
SERPINF2	GeneProduct	ncbigene:417561	""	ensembl:ENSGALG00010029387	ncbigene:417561										
PLAU	GeneProduct	ncbigene:396424	""	ensembl:ENSGALG00010021137	ncbigene:396424		uniprot:P15120								
PLAT	GeneProduct	ncbigene:426791	""	ensembl:ENSGALG00010017948	ncbigene:426791		uniprot:E1C209;uniprot:A0A3Q2ULJ9								
SERPINB2	GeneProduct	ncbigene:420896	""	ensembl:ENSGALG00010011674	ncbigene:420896										
PLG	GeneProduct	ncbigene:421580	""	ensembl:ENSGALG00010007226	ncbigene:421580		uniprot:F1NWX6								
FGB	GeneProduct	ncbigene:373926	""	ensembl:ENSGALG00010014944	ncbigene:373926										
FGA	GeneProduct	ncbigene:396307	""	ensembl:ENSGALG00010014972	ncbigene:396307										
FGG	GeneProduct	ncbigene:395837	""	ensembl:ENSGALG00010014956	ncbigene:395837										
F8	GeneProduct	ncbigene:422199	""												
