ID	Database	Citation
18584489	Pubmed	"Momilactone B, an allelochemical of rice hulls, induces apoptosis on human lymphoma cells (Jurkat) in a micromolar concentration. Lee SC, Chung IM, Jin YJ, Song YS, Seo SY, Park BS, et al. Nutr Cancer. 2008;60(4):542–51.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/18584489"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/18584489"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/18584489"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
18943541	Pubmed	"Silicon enhances the accumulation of diterpenoid phytoalexins in rice: a potential mechanism for blast resistance. Rodrigues FA, McNally DJ, Datnoff LE, Jones JB, Labbé C, Benhamou N, et al. Phytopathology. 2004 Feb;94(2):177–83.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/18943541"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/18943541"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/18943541"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
19635799	Pubmed	"OsTGAP1, a bZIP transcription factor, coordinately regulates the inductive production of diterpenoid phytoalexins in rice. Okada A, Okada K, Miyamoto K, Koga J, Shibuya N, Nojiri H, et al. J Biol Chem. 2009 Sep 25;284(39):26510–8.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/19635799"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/19635799"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/19635799"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
20170980	Pubmed	"Contribution of momilactone A and B to rice allelopathy. Kato-Noguchi H, Hasegawa M, Ino T, Ota K, Kujime H. J Plant Physiol. 2010 Jul 1;167(10):787–91.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/20170980"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/20170980"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/20170980"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
20615111	Pubmed	"Phytoalexin accumulation in the interaction between rice and the blast fungus. Hasegawa M, Mitsuhara I, Seo S, Imai T, Koga J, Okada K, et al. Mol Plant Microbe Interact. 2010 Aug;23(8):1000–11.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/20615111"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/20615111"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/20615111"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
21175892	Pubmed	"CYP99A3: functional identification of a diterpene oxidase from the momilactone biosynthetic gene cluster in rice. Wang Q, Hillwig ML, Peters RJ. Plant J. 2011 Jan;65(1):87–95.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/21175892"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/21175892"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/21175892"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
21620514	Pubmed	"Convergent or parallel molecular evolution of momilactone A and B: potent allelochemicals, momilactones have been found only in rice and the moss Hypnum plumaeforme. Kato-Noguchi H. J Plant Physiol. 2011 Sep 1;168(13):1511–6.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/21620514"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/21620514"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/21620514"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
21758010	Pubmed	"The chemical cross talk between rice and barnyardgrass. Kato-Noguchi H. Plant Signal Behav. 2011 Aug;6(8):1207–9.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/21758010"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/21758010"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/21758010"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
22215377	Pubmed	"Momilactione B inhibits protein kinase A signaling and reduces tyrosinase-related proteins 1 and 2 expression in melanocytes. Lee JH, Cho B, Jun H jin, Seo WD, Kim DW, Cho KJ, et al. Biotechnol Lett. 2012 May;34(5):805–12.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/22215377"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/22215377"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/22215377"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
22313783	Pubmed	"Identification of a degradation intermediate of the momilactone A rice phytoalexin by the rice blast fungus. Imai T, Ohashi Y, Mitsuhara I, Seo S, Toshima H, Hasegawa M. Biosci Biotechnol Biochem. 2012;76(2):414–6.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/22313783"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/22313783"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/22313783"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
