Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI
Dopamine	Metabolite	chebi:18243						wikidata:Q170304	chebi:18243;chebi:18243	inchikey:VYFYYTLLBUKUHU-UHFFFAOYSA-N
Bradykinin	Metabolite	chebi:3165						wikidata:Q24745328	chebi:3165;chebi:3165	inchikey:QXZGBUJJYSLZLT-FDISYFBBSA-N
Prostaglandin	Metabolite	chebi:26333						wikidata:Q209717	chebi:26333;chebi:26333	
Serotonin	Metabolite	chebi:28790						wikidata:Q167934	chebi:28790;chebi:28790	inchikey:QZAYGJVTTNCVMB-UHFFFAOYSA-N
Angiotensin II	Metabolite	hmdb:HMDB0001035							chebi:2719;chebi:2719	inchikey:CZGUSIXMZVURDU-JZXHSEFVSA-N
Histamine	Metabolite	chebi:18295						wikidata:Q61233	chebi:18295;chebi:18295	inchikey:NTYJJOPFIAHURM-UHFFFAOYSA-N
Olr1467	GeneProduct	ncbigene:287481		ensembl:ENSRNOG00000070056	ncbigene:287481					
Rrh	GeneProduct	ncbigene:310869		ensembl:ENSRNOG00000053349	ncbigene:310869		uniprot:D3ZY73;uniprot:A0A1W2Q6H2			
Xcr1	GeneProduct	ncbigene:301086		ensembl:ENSRNOG00000006620	ncbigene:301086		uniprot:D3ZGG9			
Ccr4	GeneProduct	ncbigene:171054								
Drd2	GeneProduct	ncbigene:24318								
Gpr52	GeneProduct	ncbigene:680192								
MC1R	GeneProduct	ncbigene:292083								
P2ry10	GeneProduct	ncbigene:317219		ensembl:ENSRNOG00000037839	ncbigene:317219		uniprot:B5DF87			
Oprm1	GeneProduct	ncbigene:25601		ensembl:ENSRNOG00000018191	ncbigene:25601		uniprot:P33535			
F2rl1	GeneProduct	ncbigene:116677		ensembl:ENSRNOG00000018003	ncbigene:116677		uniprot:Q63645			
P2ry4	GeneProduct	ncbigene:63843								
Htr2b	GeneProduct	ncbigene:29581								
Cysltr2	GeneProduct	ncbigene:170926		ensembl:ENSRNOG00000067464	ncbigene:170926		uniprot:Q924T9			
Mtnr1b	GeneProduct	ncbigene:192646								
