Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI
ROS	Metabolite	chebi:26523						wikidata:Q424361	chebi:26523;chebi:26523	
Potassium	Metabolite	hmdb:HMDB0000586							chebi:29103;chebi:29103	inchikey:NPYPAHLBTDXSSS-UHFFFAOYSA-N
Potassium	Metabolite	hmdb:HMDB0000586							chebi:29103;chebi:29103	inchikey:NPYPAHLBTDXSSS-UHFFFAOYSA-N
NFKB1	GeneProduct	hgnc.symbol:NFKB1		ensembl:ENSG00000109320	ncbigene:4790	hgnc.symbol:NFKB1	uniprot:A0A494C157;uniprot:A0A494C1E9;uniprot:D6RF93;uniprot:P19838;uniprot:D6RC45;uniprot:D6RDI9;uniprot:D6RH30			
TLR4	GeneProduct	ensembl:ENSG00000136869		ensembl:ENSG00000136869	ncbigene:7099	hgnc.symbol:TLR4	uniprot:O00206;uniprot:A0A2R8Y7P4			
ASC	GeneProduct	ensembl:ENSG00000103490		ensembl:ENSG00000103490	ncbigene:29108	hgnc.symbol:PYCARD	uniprot:Q9ULZ3;uniprot:H3BP42			
NLRP3	Protein	uniprot:A0A024R5Q0								
CTSB	Protein	uniprot:E9PCB3		ensembl:ENSG00000164733	ncbigene:1508	hgnc.symbol:CTSB	uniprot:E9PL32;uniprot:R4GMQ5;uniprot:P07858;uniprot:E9PS78;uniprot:A0A7I2V440;uniprot:E9PCB3;uniprot:A0A7I2V367;uniprot:E9PQM1;uniprot:A0A7I2V302;uniprot:A0A7I2V668;uniprot:A0A7I2V4S6;uniprot:A0A7I2YQK9;uniprot:E9PHZ5;uniprot:E9PKX0;uniprot:E9PSG5;uniprot:E9PIS1;uniprot:E9PLY3;uniprot:E9PKQ7;uniprot:E9PR21;uniprot:E9PR00;uniprot:E9PNL5;uniprot:E9PID0;uniprot:A0A7I2V4Z9;uniprot:A0A024R374;uniprot:A0A7I2V2J1			
pro-IL-1b	Protein	uniprot:P01584		ensembl:ENSG00000125538	ncbigene:3553	hgnc.symbol:IL1B	uniprot:C9JSC2;uniprot:C9JWV2;uniprot:C9JVK0;uniprot:P01584			
IL1B	Protein	uniprot:P01584		ensembl:ENSG00000125538	ncbigene:3553	hgnc.symbol:IL1B	uniprot:C9JSC2;uniprot:C9JWV2;uniprot:C9JVK0;uniprot:P01584			
CASP1	Protein	uniprot:H0YEC7		ensembl:ENSG00000137752	ncbigene:834	hgnc.symbol:CASP1	uniprot:Q5FBZ0;uniprot:B4DVD8;uniprot:G3V169;uniprot:H0YEC7;uniprot:P29466;uniprot:A0A1W2PRX7			
pro-CASP1	Protein	uniprot:B4DVD8		ensembl:ENSG00000137752	ncbigene:834	hgnc.symbol:CASP1	uniprot:Q5FBZ0;uniprot:B4DVD8;uniprot:G3V169;uniprot:H0YEC7;uniprot:P29466;uniprot:A0A1W2PRX7			
NOX1	Protein	uniprot:A6NGA6		ensembl:ENSG00000007952	ncbigene:27035	hgnc.symbol:NOX1	uniprot:Q9Y5S8;uniprot:H0Y581;uniprot:Q5H9D4;uniprot:A6NGA6			
