Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
rps26	GeneProduct	ncbigene:336662	""	ensembl:ENSDARG00000037071	ncbigene:336662		uniprot:Q6P6E2								
rpl17	GeneProduct	ncbigene:336641	""	ensembl:ENSDARG00000057556	ncbigene:336641		uniprot:E9QHB7;uniprot:Q7T1K0								
rps30	GeneProduct	ncbigene:550564	"also called faub"	ensembl:ENSDARG00000043663	ncbigene:550564		uniprot:F1RA98								
rpl5a	GeneProduct	ncbigene:326961	""	ensembl:ENSDARG00000020197	ncbigene:326961		uniprot:Q7ZUI0								
rps23	GeneProduct	ncbigene:100000341	""	ensembl:ENSDARG00000021838	ncbigene:100000341		uniprot:A8KB78								
rpl37a	GeneProduct	ncbigene:572109	""	ensembl:ENSDARG00000115271	ncbigene:572109		uniprot:A7YY10								
rplp0	GeneProduct	ncbigene:58101	""	ensembl:ENSDARG00000051783	ncbigene:58101		uniprot:F8W4I2;uniprot:Q6P5K3								
rpl27	GeneProduct	ncbigene:325618	""	ensembl:ENSDARG00000015128	ncbigene:325618		uniprot:B2GP62;uniprot:Q7ZV82								
rpl6	GeneProduct	ncbigene:336727	""	ensembl:ENSDARG00000058451	ncbigene:336727		uniprot:Q567N5								
rpl10	GeneProduct	ncbigene:336712	""	ensembl:ENSDARG00000025581	ncbigene:336712		uniprot:Q7ZV96;uniprot:E9QIR9								
rpl24	GeneProduct	ncbigene:192301	""	ensembl:ENSDARG00000099104	ncbigene:192301		uniprot:A0A0R4IMS3								
rps3a	GeneProduct	ncbigene:337240	""	ensembl:ENSDARG00000035692	ncbigene:337240		uniprot:Q6PBY1								
rpl14	GeneProduct	ncbigene:323365	""	ensembl:ENSDARG00000103433	ncbigene:323365		uniprot:A8E526								
rpl35a	GeneProduct	ncbigene:436760	""	ensembl:ENSDARG00000088030	ncbigene:436760		uniprot:Q6DGM0								
rps25	GeneProduct	ncbigene:393788	""	ensembl:ENSDARG00000041811	ncbigene:393788		uniprot:G1K2N0;uniprot:Q6PBI5								
rpl23	GeneProduct	ncbigene:336812	""	ensembl:ENSDARG00000053457	ncbigene:336812		uniprot:Q6PC14								
rpl37	GeneProduct	ncbigene:415159	""	ensembl:ENSDARG00000034291	ncbigene:415159		uniprot:Q6IQJ7								
rpl7	GeneProduct	ncbigene:336710	""	ensembl:ENSDARG00000007320	ncbigene:336710		uniprot:Q6Q417								
rps27a	GeneProduct	ncbigene:337810	""	ensembl:ENSDARG00000032725	ncbigene:337810		uniprot:Q7SXA3								
rps8	GeneProduct	ncbigene:407690	""	ensembl:ENSDARG00000055996	ncbigene:407690		uniprot:P62247								
rpl7a	GeneProduct	ncbigene:337010	""	ensembl:ENSDARG00000019230	ncbigene:337010		uniprot:Q6PBZ1;uniprot:A0A2R8Q9K6								
rplp2	GeneProduct	ncbigene:335629	""	ensembl:ENSDARG00000101406	ncbigene:335629		uniprot:Q6PBJ9								
rpl22	GeneProduct	ncbigene:557397	""	ensembl:ENSDARG00000070437	ncbigene:557397		uniprot:F1QG80								
rpl11	GeneProduct	ncbigene:415229	""	ensembl:ENSDARG00000043509	ncbigene:415229		uniprot:Q6IQI6								
rpl28l	GeneProduct	ncbigene:394036	""	ensembl:ENSDARG00000005791	ncbigene:394036		uniprot:F1QFV6;uniprot:A0A286YBP4								
rpl3	GeneProduct	ncbigene:322571	""	ensembl:ENSDARG00000003599	ncbigene:322571		uniprot:F1QBR2;uniprot:Q5BJJ2								
rpl9	GeneProduct	ncbigene:336702	""	ensembl:ENSDARG00000037350	ncbigene:336702		uniprot:Q5BKV9;uniprot:Q6DRM3								
rpl19	GeneProduct	ncbigene:406489	""	ensembl:ENSDARG00000013307	ncbigene:406489		uniprot:Q6P5L3								
rpl12	GeneProduct	ncbigene:327089	""	ensembl:ENSDARG00000006691	ncbigene:327089		uniprot:A0A2R8QFL0;uniprot:Q6DRE6								
rps20	GeneProduct	ensembl:ENSDARG00000036044	""	ensembl:ENSDARG00000036044	ncbigene:406485										
rpl8	GeneProduct	ncbigene:393686	""	ensembl:ENSDARG00000014867	ncbigene:393686		uniprot:B0S6P5;uniprot:Q6P0V6								
rps15	GeneProduct	ncbigene:337148	""	ensembl:ENSDARG00000070849	ncbigene:337148		uniprot:Q6Q421								
rpl35	GeneProduct	ncbigene:192299	""	ensembl:ENSDARG00000018334	ncbigene:192299		uniprot:A0A2R8RS24;uniprot:Q8JHJ1								
rpl13a	GeneProduct	ncbigene:337766	""												
rps7	GeneProduct	ncbigene:393725	""	ensembl:ENSDARG00000042566	ncbigene:393725		uniprot:P62084								
rpl18a	GeneProduct	ncbigene:394035	""	ensembl:ENSDARG00000025073	ncbigene:394035		uniprot:Q7ZWJ4;uniprot:F8W484								
rps15a	GeneProduct	ncbigene:336764	""	ensembl:ENSDARG00000010160	ncbigene:336764		uniprot:Q6Q420								
rps3	GeneProduct	ncbigene:336550	""	ensembl:ENSDARG00000103007	ncbigene:336550		uniprot:Q6TLG8								
rps5	GeneProduct	ncbigene:192297	""	ensembl:ENSDARG00000043453	ncbigene:192297		uniprot:Q6PC80								
rps21	GeneProduct	ncbigene:394166	""	ensembl:ENSDARG00000025850	ncbigene:394166		uniprot:Q7ZUG5								
rpl13	GeneProduct	ncbigene:378961	""	ensembl:ENSDARG00000099380	ncbigene:378961		uniprot:Q90Z10;uniprot:A0A0R4IUM6								
rps18	GeneProduct	ensembl:ENSDARG00000100392	""	ensembl:ENSDARG00000100392	ncbigene:192300		uniprot:E9QHH6;uniprot:A0A0R4IIP6;uniprot:A3KQW5;uniprot:Q8JGS9;uniprot:A0A0R4IP85								
rpl39	GeneProduct	ncbigene:415168	""	ensembl:ENSDARG00000036316	ncbigene:415168		uniprot:Q6IMW8								
rps14	GeneProduct	ncbigene:336687	""	ensembl:ENSDARG00000036629	ncbigene:336687		uniprot:Q6PBW3								
rpl32	GeneProduct	ncbigene:556556	""	ensembl:ENSDARG00000054818	ncbigene:556556		uniprot:Q24JV1								
rps29	GeneProduct	ncbigene:405889	""	ensembl:ENSDARG00000041232	ncbigene:405889		uniprot:Q6Q419								
rplp1	GeneProduct	ncbigene:336719	""	ensembl:ENSDARG00000021864	ncbigene:336719		uniprot:E9QHS9;uniprot:Q6P5K5								
rpl36	GeneProduct	ncbigene:405888	""	ensembl:ENSDARG00000100588	ncbigene:405888		uniprot:Q6Q415								
rps13	GeneProduct	ncbigene:415169	""	ensembl:ENSDARG00000036298	ncbigene:415169		uniprot:Q6IMW6;uniprot:F8W246								
rps10	GeneProduct	ncbigene:394121	""	ensembl:ENSDARG00000034897	ncbigene:394121		uniprot:Q7T1J9;uniprot:F8W2R0								
rps16	GeneProduct	ncbigene:767765	""	ensembl:ENSDARG00000045487	ncbigene:767765		uniprot:Q1LWH1								
rpsa	GeneProduct	ncbigene:394027	""	ensembl:ENSDARG00000019181	ncbigene:394027		uniprot:B2GNT1;uniprot:J9JI05;uniprot:Q803F6								
rpl15	GeneProduct	ncbigene:445053	""	ensembl:ENSDARG00000009285	ncbigene:445053		uniprot:Q6DHS3								
rpl40	GeneProduct	ncbigene:641289	"also called uba52"	ensembl:ENSDARG00000041435	ncbigene:641289		uniprot:Q3B7P7								
rps12	GeneProduct	ncbigene:337007	""	ensembl:ENSDARG00000036875	ncbigene:337007		uniprot:Q6PC90								
rpl26	GeneProduct	ncbigene:406387	""	ensembl:ENSDARG00000102317	ncbigene:406387		uniprot:Q7SXA1								
rpl38	GeneProduct	ncbigene:436759	""	ensembl:ENSDARG00000006413	ncbigene:436759		uniprot:Q6DGL9								
rpl29	GeneProduct	ncbigene:445040	""	ensembl:ENSDARG00000077717	ncbigene:445040		uniprot:Q6DGL4								
rps9	GeneProduct	ncbigene:114420	""	ensembl:ENSDARG00000011405	ncbigene:114420		uniprot:A3KQ06;uniprot:Q6P5M3								
rps19	GeneProduct	ncbigene:393723	""	ensembl:ENSDARG00000030602	ncbigene:393723		uniprot:E9QHH0;uniprot:A0A0R4IJ49;uniprot:Q6PBW7								
rpl27a	GeneProduct	ncbigene:336726	""												
rpl18	GeneProduct	ncbigene:445038	""	ensembl:ENSDARG00000029533	ncbigene:445038		uniprot:E9QF69;uniprot:F1QN76;uniprot:Q6DGL0								
rpl41	GeneProduct	ncbigene:553805	"also called mrpl41"	ensembl:ENSDARG00000002264	ncbigene:553805		uniprot:B0S7H9								
rps11	GeneProduct	ncbigene:406686	""	ensembl:ENSDARG00000053058	ncbigene:406686		uniprot:Q7ZV05								
rps2	GeneProduct	ncbigene:406565	""	ensembl:ENSDARG00000077291	ncbigene:406565		uniprot:Q6NWC3;uniprot:E9QDR0								
rps28	GeneProduct	ncbigene:406307	""	ensembl:ENSDARG00000035860	ncbigene:406307		uniprot:X1WC82;uniprot:Q6PBK3								
rps4x	GeneProduct	ncbigene:449547	""	ensembl:ENSDARG00000014690	ncbigene:449547		uniprot:Q642H9								
rpl31	GeneProduct	ncbigene:677758	""	ensembl:ENSDARG00000053365	ncbigene:677758		uniprot:Q24JV3								
rps6	GeneProduct	ncbigene:445028	""	ensembl:ENSDARG00000019778	ncbigene:445028		uniprot:Q6DHL6								
rpl23a	GeneProduct	ncbigene:335539	""	ensembl:ENSDARG00000006316	ncbigene:335539		uniprot:A0A2R8QC66;uniprot:F1QGI3;uniprot:F1Q9T9								
rpl34	GeneProduct	ncbigene:394097	""	ensembl:ENSDARG00000029500	ncbigene:394097		uniprot:Q7ZWJ7								
rps24	GeneProduct	ncbigene:394194	""	ensembl:ENSDARG00000039347	ncbigene:394194		uniprot:Q642J7;uniprot:B7ZD34;uniprot:B7ZD32								
rps17	GeneProduct	ncbigene:393818	""	ensembl:ENSDARG00000104011	ncbigene:393818		uniprot:Q6P6F0								
rpl21	GeneProduct	ncbigene:336568	""	ensembl:ENSDARG00000010516	ncbigene:336568		uniprot:Q6IQQ0								
rpl10a	GeneProduct	ncbigene:323305	""	ensembl:ENSDARG00000042905	ncbigene:323305		uniprot:Q6PC69;uniprot:E9QFD9								
rpl4	GeneProduct	ncbigene:337090	""	ensembl:ENSDARG00000041182	ncbigene:337090		uniprot:Q7ZW95								
rpl30	GeneProduct	ncbigene:336713	"also known as L25e"	ensembl:ENSDARG00000035871	ncbigene:336713		uniprot:Q1L8Q7;uniprot:Q7ZUG6								
rpl5b	GeneProduct	ncbigene:415196	""	ensembl:ENSDARG00000015862	ncbigene:415196		uniprot:Q6IQB1								
rpl36a	GeneProduct	ncbigene:195819	""	ensembl:ENSDARG00000058105	ncbigene:195819		uniprot:P61485								
rps8b	GeneProduct	ncbigene:100000836	""	ensembl:ENSDARG00000057368	ncbigene:100000836		uniprot:B5DDE8								
rps27	GeneProduct	ncbigene:393738	""	ensembl:ENSDARG00000055475	ncbigene:393738		uniprot:Q6PBT1;uniprot:E9QFY8								
