Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
rpl-31	GeneProduct	ncbigene:173235	""	ensembl:WBGene00004445	ncbigene:173235		uniprot:Q9U332								
rps-21	GeneProduct	ncbigene:176011	"No E. coli homologue"	ensembl:WBGene00004490	ncbigene:176011		uniprot:P49197								
ubq-2	GeneProduct	ncbigene:176718	""	ensembl:WBGene00006728	ncbigene:176718		uniprot:P49632								
rpl-1	GeneProduct	ncbigene:171853	"E. coli L1"	ensembl:WBGene00004412	ncbigene:171853		uniprot:Q95Y46;uniprot:Q9N4I4								
rpl-23	GeneProduct	ncbigene:175796	"E. coli L14"	ensembl:WBGene00004435	ncbigene:175796		uniprot:P48158								
rps-30	GeneProduct	ncbigene:179154	"No E. coli homologue"	ensembl:WBGene00004499	ncbigene:179154		uniprot:Q18231								
rpl-9	GeneProduct	ncbigene:176071	"E. coli L6"	ensembl:WBGene00004420	ncbigene:176071		uniprot:Q95Y90								
rps-1	GeneProduct	ncbigene:175584	"No E. coli homologue"	ensembl:WBGene00004470	ncbigene:175584		uniprot:P48154								
rps-4	GeneProduct	ncbigene:177481	"No E. coli homologue"	ensembl:WBGene00004473	ncbigene:177481		uniprot:Q9N3X2								
rpl-30	GeneProduct	ncbigene:172921	"Also known as L25e."	ensembl:WBGene00004444	ncbigene:172921		uniprot:I2HAJ2;uniprot:Q9XWS4								
rps-8	GeneProduct	ncbigene:177503	"No E. coli homologue"	ensembl:WBGene00004477	ncbigene:177503		uniprot:P48156;uniprot:V6CM07								
rsks-1	GeneProduct	ncbigene:176554	""	ensembl:WBGene00012929	ncbigene:176554		uniprot:Q9NAH6								
rpl-16	GeneProduct	ncbigene:175455	"E. coli L13"	ensembl:WBGene00004428	ncbigene:175455		uniprot:Q27389								
C37A2.7	GeneProduct	ncbigene:172401	"E. coli L7/L12"	ensembl:WBGene00016493	ncbigene:172401		uniprot:O01504								
rps-11	GeneProduct	ncbigene:178083	"E. coli S17"	ensembl:WBGene00004480	ncbigene:178083		uniprot:Q20206								
rps-14	GeneProduct	ncbigene:176006	"E. coli S11"	ensembl:WBGene00004483	ncbigene:176006		uniprot:P48150								
rpl-25.1	GeneProduct	ncbigene:180748	"E. coli L23"	ensembl:WBGene00004438	ncbigene:180748		uniprot:P48162								
rps-3	GeneProduct	ncbigene:175879	"E. coli S3"	ensembl:WBGene00004472	ncbigene:175879		uniprot:P48152								
rps-5	GeneProduct	ncbigene:178012	"E. coli S7"	ensembl:WBGene00004474	ncbigene:178012		uniprot:P49041								
rps-16	GeneProduct	ncbigene:179998	"E. coli S9"	ensembl:WBGene00004485	ncbigene:179998		uniprot:Q22054								
rpl-2	GeneProduct	ncbigene:180343	"E. coli L2"	ensembl:WBGene00004413	ncbigene:180343		uniprot:Q9XVF7								
rps-6	GeneProduct	ncbigene:173260	"No E. coli homologue"	ensembl:WBGene00004475	ncbigene:173260		uniprot:I2HAF9;uniprot:Q9NEN6								
rpl-7A	GeneProduct	ncbigene:177203	""	ensembl:WBGene00004419	ncbigene:177203		uniprot:Q966C6								
rpl-11.1	GeneProduct	ncbigene:178778	"E. coli L5"	ensembl:WBGene00004422	ncbigene:178778		uniprot:A0A131MBQ6;uniprot:Q94300								
rps-20	GeneProduct	ncbigene:173309	"E. coli S10"	ensembl:WBGene00004489	ncbigene:173309		uniprot:Q8WQA8								
rpl-27	GeneProduct	ncbigene:171750	""	ensembl:WBGene00004441	ncbigene:171750		uniprot:P91914								
deoxyribonuclease	GeneProduct	ncbigene:172943	"E. coli L10."	ensembl:WBGene00004408	ncbigene:172943		uniprot:Q93572								
rps-2	GeneProduct	ncbigene:177583	"E. coli S5"	ensembl:WBGene00004471	ncbigene:177583		uniprot:P51403								
