Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
Cckbr	GeneProduct	ncbigene:12426	""	ensembl:ENSMUSG00000030898	ncbigene:12426		uniprot:P56481;uniprot:Q8BYG7;uniprot:Q3ZB46								
Tshr	GeneProduct	ncbigene:22095	""	ensembl:ENSMUSG00000020963	ncbigene:22095		uniprot:A0A087WP53;uniprot:P47750;uniprot:A0A1Y7VLF3;uniprot:Q78U67								
Tacr1	GeneProduct	ncbigene:21336	""	ensembl:ENSMUSG00000030043	ncbigene:21336		uniprot:P30548								
Ccr8	GeneProduct	ncbigene:12776	""	ensembl:ENSMUSG00000042262	ncbigene:12776		uniprot:P56484;uniprot:Q3ZB17								
Ccr1l1	GeneProduct	ncbigene:12770	""	ensembl:ENSMUSG00000064039	ncbigene:12770		uniprot:P51676								
Npy1r	GeneProduct	ncbigene:18166	""	ensembl:ENSMUSG00000036437	ncbigene:18166		uniprot:Q04573;uniprot:Q3V1K5								
Avpr1b	GeneProduct	ncbigene:26361	""	ensembl:ENSMUSG00000026432	ncbigene:26361		uniprot:Q9WU02;uniprot:A0A087WR95								
Bdkrb1	GeneProduct	ncbigene:12061	""	ensembl:ENSMUSG00000041347	ncbigene:12061		uniprot:Q0VBD7;uniprot:S4R1G8;uniprot:Q61125								
Sstr5	GeneProduct	ncbigene:20609	""	ensembl:ENSMUSG00000050824	ncbigene:20609		uniprot:O08858								
Avpr2	GeneProduct	ncbigene:12000	""	ensembl:ENSMUSG00000031390	ncbigene:12000		uniprot:Q3SWS1;uniprot:Q3KNZ4;uniprot:O88721;uniprot:Q3SWS4								
Mc2r	GeneProduct	ncbigene:17200	""	ensembl:ENSMUSG00000045569	ncbigene:17200		uniprot:Q544P9;uniprot:Q64326								
Ppyr1	GeneProduct	ncbigene:19065	""	ensembl:ENSMUSG00000048337	ncbigene:19065		uniprot:Q61041								
C3ar1	GeneProduct	ncbigene:12267	""	ensembl:ENSMUSG00000040552	ncbigene:12267		uniprot:Q5U7A4;uniprot:O09047								
Fshr	GeneProduct	ncbigene:14309	""	ensembl:ENSMUSG00000032937	ncbigene:14309		uniprot:B2RQM3;uniprot:P35378								
Npy2r	GeneProduct	ncbigene:18167	""	ensembl:ENSMUSG00000028004	ncbigene:18167		uniprot:P97295;uniprot:Q3SWR9								
Lhcgr	GeneProduct	ncbigene:16867	""	ensembl:ENSMUSG00000024107	ncbigene:16867		uniprot:A0A3Q4EH58;uniprot:P30730								
Oxtr	GeneProduct	ncbigene:18430	""	ensembl:ENSMUSG00000049112	ncbigene:18430		uniprot:A0A0N4SVY6;uniprot:P97926								
Ccr4	GeneProduct	ncbigene:12773	""	ensembl:ENSMUSG00000047898	ncbigene:12773		uniprot:A0A1L1STS0;uniprot:P51680								
Cxcr3	GeneProduct	ncbigene:12766	""	ensembl:ENSMUSG00000050232	ncbigene:12766		uniprot:O88410								
Blr1	GeneProduct	ncbigene:12145	""	ensembl:ENSMUSG00000047880	ncbigene:12145		uniprot:Q04683;uniprot:A0A1L1SRC9								
Ccr9	GeneProduct	ncbigene:12769	""	ensembl:ENSMUSG00000029530	ncbigene:12769		uniprot:F8WIS0;uniprot:Q9WUT7								
Ednrb	GeneProduct	ncbigene:13618	""	ensembl:ENSMUSG00000022122	ncbigene:13618		uniprot:P48302								
Ccr1	GeneProduct	ncbigene:12768	""	ensembl:ENSMUSG00000025804	ncbigene:12768		uniprot:P51675								
Oprd1	GeneProduct	ncbigene:18386	""	ensembl:ENSMUSG00000050511	ncbigene:18386		uniprot:A2AD37;uniprot:P32300								
Mc4r	GeneProduct	ncbigene:17202	""	ensembl:ENSMUSG00000047259	ncbigene:17202		uniprot:P56450								
Galr3	GeneProduct	ncbigene:14429	""	ensembl:ENSMUSG00000114755	ncbigene:14429		uniprot:O88853								
Npy6r	GeneProduct	ncbigene:18169	""	ensembl:ENSMUSG00000038071	ncbigene:18169		uniprot:Q61212								
Sstr1	GeneProduct	ncbigene:20605	""	ensembl:ENSMUSG00000035431	ncbigene:20605		uniprot:Q543T0;uniprot:P30873								
Mc1r	GeneProduct	ncbigene:17199	""	ensembl:ENSMUSG00000074037	ncbigene:17199		uniprot:A0A0B6VTJ4;uniprot:Q01727								
C5r1	GeneProduct	ncbigene:12273	""	ensembl:ENSMUSG00000049130	ncbigene:12273		uniprot:A0A1B0GT01;uniprot:P30993								
Agtr2	GeneProduct	ncbigene:11609	""	ensembl:ENSMUSG00000068122	ncbigene:11609		uniprot:P35374								
Oprm1	GeneProduct	ncbigene:18390	""	ensembl:ENSMUSG00000000766	ncbigene:18390		uniprot:Q4U2P0;uniprot:A0A0R4J0Z2;uniprot:E9Q7D3;uniprot:P42866;uniprot:E9Q7D4;uniprot:E9Q270;uniprot:Q4U2P9;uniprot:E9QAQ1;uniprot:A1KZZ4;uniprot:E9Q2X5;uniprot:E9PVC1;uniprot:Q4U2P1								
Sstr2	GeneProduct	ncbigene:20606	""	ensembl:ENSMUSG00000047904	ncbigene:20606		uniprot:P30875								
Oprk1	GeneProduct	ncbigene:18387	""	ensembl:ENSMUSG00000025905	ncbigene:18387		uniprot:A0A5F8MP90;uniprot:Q14AL5;uniprot:P33534								
Tacr2	GeneProduct	ncbigene:21337	""	ensembl:ENSMUSG00000020081	ncbigene:21337		uniprot:P30549;uniprot:Q3KP20								
Galr2	GeneProduct	ncbigene:14428	""	ensembl:ENSMUSG00000020793	ncbigene:14428		uniprot:O88854								
Trhr	GeneProduct	ncbigene:22045	""	ensembl:ENSMUSG00000038760	ncbigene:22045		uniprot:Q32MS1;uniprot:A0A2I3BQM9;uniprot:P21761								
Ntsr2	GeneProduct	ncbigene:18217	""	ensembl:ENSMUSG00000020591	ncbigene:18217		uniprot:A0A1Y7VIR1;uniprot:A0A1Y7VN85;uniprot:P70310;uniprot:A0A1Y7VNS4								
Cxcr6	GeneProduct	ncbigene:80901	""	ensembl:ENSMUSG00000048521	ncbigene:80901		uniprot:Q9EQ16;uniprot:A0A1L1SVJ3								
Nmbr	GeneProduct	ncbigene:18101	""	ensembl:ENSMUSG00000019865	ncbigene:18101;ncbigene:69412		uniprot:A0A087WQJ7;uniprot:A0A087WPA3;uniprot:A0A087WRS7;uniprot:A0A087WP36;uniprot:O54799;uniprot:Q0VEH1								
Sstr4	GeneProduct	ncbigene:20608	""	ensembl:ENSMUSG00000037014	ncbigene:20608		uniprot:A0A0R4J1D6								
Grpr	GeneProduct	ncbigene:14829	""	ensembl:ENSMUSG00000031364	ncbigene:14829		uniprot:P21729								
Avpr1a	GeneProduct	ncbigene:54140	""	ensembl:ENSMUSG00000020123	ncbigene:54140		uniprot:Q62463;uniprot:Q3U1H9								
Il8rb	GeneProduct	ncbigene:12765	""	ensembl:ENSMUSG00000026180	ncbigene:12765		uniprot:P35343								
Cx3cr1	GeneProduct	ncbigene:13051	""	ensembl:ENSMUSG00000052336	ncbigene:13051		uniprot:Q543X3;uniprot:Q9Z0D9								
Mc5r	GeneProduct	ncbigene:17203	""	ensembl:ENSMUSG00000007480	ncbigene:17203		uniprot:G3UWB6;uniprot:P41149								
Ghsr	GeneProduct	ncbigene:208188	""	ensembl:ENSMUSG00000051136	ncbigene:208188		uniprot:Q99P50;uniprot:Q0VBE5								
Mc3r	GeneProduct	ncbigene:17201	""	ensembl:ENSMUSG00000038537	ncbigene:17201		uniprot:P33033;uniprot:Q544G7								
Ednra	GeneProduct	ncbigene:13617	""	ensembl:ENSMUSG00000031616	ncbigene:13617		uniprot:Q61614								
Bdkrb2	GeneProduct	ncbigene:12062	""	ensembl:ENSMUSG00000021070	ncbigene:12062		uniprot:P32299								
Cxcr4	GeneProduct	ncbigene:12767	""	ensembl:ENSMUSG00000045382	ncbigene:12767		uniprot:A0A0R4J0N8;uniprot:E9Q2D4								
Fprl1	GeneProduct	ncbigene:14294	""	ensembl:ENSMUSG00000079700	ncbigene:14294		uniprot:O08790								
Ccr5	GeneProduct	ncbigene:12774	""	ensembl:ENSMUSG00000079227	ncbigene:12774		uniprot:A0A1L1SS26;uniprot:E9Q351;uniprot:P51682;uniprot:E9Q3E5								
Gpr2	GeneProduct	ncbigene:12777	""	ensembl:ENSMUSG00000044052	ncbigene:12777		uniprot:Q9JL21								
Oprl1	GeneProduct	ncbigene:18389	""	ensembl:ENSMUSG00000027584	ncbigene:18389		uniprot:Q542U1;uniprot:B0R0C0;uniprot:A0A5F8MPZ9;uniprot:B0R0B7;uniprot:P35377;uniprot:V9GX47								
Ccr3	GeneProduct	ncbigene:12771	""	ensembl:ENSMUSG00000035448	ncbigene:12771		uniprot:P51678								
Galr1	GeneProduct	ncbigene:14427	""	ensembl:ENSMUSG00000024553	ncbigene:14427		uniprot:P56479								
Ccr6	GeneProduct	ncbigene:12458	""	ensembl:ENSMUSG00000040899	ncbigene:12458		uniprot:Q542B6;uniprot:A0A338P732;uniprot:O54689								
Agtr1b	GeneProduct	ncbigene:11608	""	ensembl:ENSMUSG00000054988	ncbigene:11608		uniprot:P29755								
Agtr1	GeneProduct	ncbigene:11607	""	ensembl:ENSMUSG00000049115	ncbigene:11607		uniprot:A0A1Y7VL16;uniprot:A0A1Y7VMR7;uniprot:A0A1Y7VIT7;uniprot:P29754;uniprot:A0A1Y7VJY2								
