Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI
Cd14	GeneProduct	ncbigene:12475		ensembl:ENSMUSG00000051439	ncbigene:12475		uniprot:Q4FJP7;uniprot:P10810			
Cd83	GeneProduct	ncbigene:12522		ensembl:ENSMUSG00000015396	ncbigene:12522		uniprot:O88324			
Cd68	GeneProduct	ncbigene:12514		ensembl:ENSMUSG00000018774	ncbigene:12514		uniprot:A0A0R4J1C8;uniprot:P31996			
F3	GeneProduct	ncbigene:14066		ensembl:ENSMUSG00000028128	ncbigene:14066		uniprot:A0A0G2JGS5;uniprot:A0A0R4J088			
Cd163	GeneProduct	ncbigene:93671		ensembl:ENSMUSG00000008845	ncbigene:93671		uniprot:Q2VLH6;uniprot:B7ZMW6			
Cd86	GeneProduct	ncbigene:12524		ensembl:ENSMUSG00000022901	ncbigene:12524		uniprot:P42082;uniprot:Q549Q9			
Cd74	GeneProduct	ncbigene:16149		ensembl:ENSMUSG00000024610	ncbigene:16149		uniprot:Q3U4Q8;uniprot:Q545Y5;uniprot:P04441			
Cd52	GeneProduct	ncbigene:23833		ensembl:ENSMUSG00000000682	ncbigene:23833		uniprot:Q64389			
Rac2	GeneProduct	ncbigene:19354		ensembl:ENSMUSG00000033220	ncbigene:19354		uniprot:Q05144;uniprot:A0A2R8VH29;uniprot:A0A2R8VHH0			
Lyz2	GeneProduct	ncbigene:17105		ensembl:ENSMUSG00000069516	ncbigene:17105		uniprot:P08905;uniprot:A0A077S2U6			
