Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI
Oxytocin	Metabolite	cas:50-56-6						wikidata:Q169960	chebi:7872;chebi:7872	inchikey:XNOPRXBHLZRZKH-MQYCRUOZSA-N;inchikey:XNOPRXBHLZRZKH-DSZYJQQASA-N
Bradykinin	Metabolite	hmdb:HMDB0004246							chebi:3165;chebi:3165	inchikey:QXZGBUJJYSLZLT-FDISYFBBSA-N
SSTR2	GeneProduct	ensembl:ENSBTAG00000017136	HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:6752	ensembl:ENSBTAG00000017136	ncbigene:282083		uniprot:F1MEN6			
CXCR2	GeneProduct	ensembl:ENSBTAG00000026753	HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:3577	ensembl:ENSBTAG00000026753	ncbigene:281863		uniprot:G5E6Q0			
NPY2R	GeneProduct	ensembl:ENSBTAG00000016633	HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:4887	ensembl:ENSBTAG00000016633	ncbigene:281943		uniprot:B1H0W3			
CXCR3	GeneProduct	ensembl:ENSBTAG00000014798	HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:2833	ensembl:ENSBTAG00000014798	ncbigene:497018		uniprot:Q5MD61			
CCR5	GeneProduct	ensembl:ENSBTAG00000008099	HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:1234	ensembl:ENSBTAG00000008099	ncbigene:497017		uniprot:Q2HJ17			
GALR3	GeneProduct	ensembl:ENSBTAG00000008857	HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:8484	ensembl:ENSBTAG00000008857			uniprot:E1BKZ6			
NK1R	GeneProduct	ensembl:ENSBTAG00000015575	HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:6869	ensembl:ENSBTAG00000015575	ncbigene:407133		uniprot:F1MIX5			
BDKRB2	GeneProduct	ensembl:ENSBTAG00000021717	HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:624	ensembl:ENSBTAG00000021717	ncbigene:538896		uniprot:A0A3Q1MXN7;uniprot:F1MWK0			
AT2	GeneProduct	ensembl:ENSBTAG00000040386	HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:186	ensembl:ENSBTAG00000040386	ncbigene:407157		uniprot:G5E6F7			
NMBR	GeneProduct	ensembl:ENSBTAG00000043954	HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:4829	ensembl:ENSBTAG00000043954	ncbigene:539776		uniprot:E1BMN4			
AVPR2	GeneProduct	ensembl:ENSBTAG00000047138	HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:554	ensembl:ENSBTAG00000047138	ncbigene:281642		uniprot:C5HF06;uniprot:P48044			
BLR1	GeneProduct	ensembl:ENSBTAG00000046320	HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:643	ensembl:ENSBTAG00000046320	ncbigene:497021		uniprot:G3N3U0			
