Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI
theobromine	Metabolite	hmdb:HMDB0002825							chebi:28946;chebi:28946	inchikey:YAPQBXQYLJRXSA-UHFFFAOYSA-N
Xanthine	Metabolite	hmdb:HMDB0000292							chebi:17712;chebi:17712	inchikey:LRFVTYWOQMYALW-UHFFFAOYSA-N
AFMU	Metabolite	chebi:32643						wikidata:Q27115033	chebi:32643;chebi:32643	inchikey:RDZNZFGKEVDNPK-UHFFFAOYSA-N
1-methyluric acid	Metabolite	hmdb:HMDB0003099							chebi:68441;chebi:68441	inchikey:QFDRTQONISXGJA-UHFFFAOYSA-N
3,7-dimethyluric acid	Metabolite	hmdb:HMDB0001982							chebi:68531;chebi:68531	inchikey:HMLZLHKHNBLLJD-UHFFFAOYSA-N
caffeine	Metabolite	hmdb:HMDB0001847							chebi:27732;chebi:27732	inchikey:RYYVLZVUVIJVGH-UHFFFAOYSA-N
paraxanthine	Metabolite	hmdb:HMDB0001860							chebi:25858;chebi:25858	inchikey:QUNWUDVFRNGTCO-UHFFFAOYSA-N
1-methylxanthine	Metabolite	hmdb:HMDB0010738							chebi:68444;chebi:68444	inchikey:MVOYJPOZRLFTCP-UHFFFAOYSA-N
1,7-dimethyluric acid	Metabolite	hmdb:HMDB0011103							chebi:68449;chebi:68449	inchikey:NOFNCLGCUJJPKU-UHFFFAOYSA-N
7-methylxanthine	Metabolite	hmdb:HMDB0001991							chebi:48991;chebi:48991	inchikey:PFWLFWPASULGAN-UHFFFAOYSA-N
7-methyluric acid	Metabolite	hmdb:HMDB0011107								inchikey:YHNNPKUFPWLTOP-UHFFFAOYSA-N
CYP1A2	GeneProduct	ensembl:ENSG00000140505		ensembl:ENSG00000140505	ncbigene:1544	hgnc.symbol:CYP1A2	uniprot:P05177			
XDH	GeneProduct	ensembl:ENSG00000158125		ensembl:ENSG00000158125	ncbigene:7498	hgnc.symbol:XDH	uniprot:P47989			
CYP1A2	GeneProduct	ensembl:ENSG00000140505		ensembl:ENSG00000140505	ncbigene:1544	hgnc.symbol:CYP1A2	uniprot:P05177			
NAT2	GeneProduct	ensembl:ENSG00000156006		ensembl:ENSG00000156006	ncbigene:10	hgnc.symbol:NAT2	uniprot:P11245;uniprot:A4Z6T7;uniprot:E7EWF9			
XDH	GeneProduct	ensembl:ENSG00000158125	Generally: EC 1.17.3.2	ensembl:ENSG00000158125	ncbigene:7498	hgnc.symbol:XDH	uniprot:P47989			
CYP1A2	GeneProduct	ensembl:ENSG00000140505		ensembl:ENSG00000140505	ncbigene:1544	hgnc.symbol:CYP1A2	uniprot:P05177			
CYP2A6	GeneProduct	ensembl:ENSG00000255974		ensembl:ENSG00000255974	ncbigene:1548	hgnc.symbol:CYP2A6	uniprot:P11509;uniprot:M0R2Z4			
XDH	GeneProduct	ensembl:ENSG00000158125		ensembl:ENSG00000158125	ncbigene:7498	hgnc.symbol:XDH	uniprot:P47989			
