Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
Rpt1	GeneProduct	ncbigene:35701	""	ensembl:FBgn0028687	ncbigene:35701		uniprot:Q7KMQ0								
Tbp-1	GeneProduct	ncbigene:42805	""	ensembl:FBgn0028684	ncbigene:42805		uniprot:Q9XZC3;uniprot:Q9V3V6								
CG6370	GeneProduct	ncbigene:37029	""	ensembl:FBgn0034277	ncbigene:37029		uniprot:A0A0B4LFR4;uniprot:Q7K110								
Rpn1	GeneProduct	ncbigene:40174	""	ensembl:FBgn0028695	ncbigene:40174		uniprot:Q9VW54								
Rpn5	GeneProduct	ncbigene:40717	""	ensembl:FBgn0028690	ncbigene:40717		uniprot:Q9V3Z4								
Rpn2	GeneProduct	ncbigene:43449	""	ensembl:FBgn0028692	ncbigene:43449		uniprot:A0A0B4KHE9;uniprot:Q9V3P6;uniprot:A0A0B4KI10								
Pros45	GeneProduct	ncbigene:33105	""	ensembl:FBgn0020369	ncbigene:33105		uniprot:O18413								
Dox-A2	GeneProduct	ncbigene:35176	""	ensembl:FBgn0261396	ncbigene:35176		uniprot:A8E6V2;uniprot:B1Q010;uniprot:P25161;uniprot:M9PG62								
Rpn12	GeneProduct	ncbigene:39845	""	ensembl:FBgn0028693	ncbigene:39845		uniprot:Q9V436								
Rpt3	GeneProduct	ncbigene:32047	"PRS6_HUMAN"	ensembl:FBgn0028686	ncbigene:32047		uniprot:E1UIA5;uniprot:Q9V405								
Ubi-p63E	GeneProduct	ncbigene:38456	""	ensembl:FBgn0003943	ncbigene:38456		uniprot:H9BVD2;uniprot:Q8MSM5;uniprot:A4V1F9;uniprot:P0CG69								
Mov34	GeneProduct	ncbigene:37894	""	ensembl:FBgn0002787	ncbigene:37894		uniprot:A0A0B4KFH4;uniprot:P26270;uniprot:A0A0B4KGE6								
Rpt4	GeneProduct	ncbigene:31567	""	ensembl:FBgn0028685	ncbigene:31567		uniprot:Q9W414;uniprot:Q8SZ19;uniprot:C1C3F8;uniprot:Q9U7A2								
eff	GeneProduct	ncbigene:41785	""	ensembl:FBgn0011217	ncbigene:41785		uniprot:A0A0B4KHJ1;uniprot:P25867								
Pros54	GeneProduct	ncbigene:40388	""	ensembl:FBgn0015283	ncbigene:40388		uniprot:M9PIG8;uniprot:P55035								
Pros35	GeneProduct	ncbigene:34359	""	ensembl:FBgn0250843	ncbigene:34359		uniprot:I0DHK3;uniprot:P12881								
CG9588	GeneProduct	ncbigene:41672	""	ensembl:FBgn0038166	ncbigene:41672		uniprot:Q9VFS8								
Rpn7	GeneProduct	ncbigene:42641	""	ensembl:FBgn0028688	ncbigene:42641		uniprot:Q9V3G7								
Pros25	GeneProduct	ncbigene:41531	""	ensembl:FBgn0086134	ncbigene:41531		uniprot:P40301								
Pros45	GeneProduct	ncbigene:33105	"PRS6_HUMAN"	ensembl:FBgn0020369	ncbigene:33105		uniprot:O18413								
CG12096	GeneProduct	ncbigene:32269	""	ensembl:FBgn0030457	ncbigene:32269		uniprot:X2JBJ9;uniprot:Q9VYG1								
Prosbeta3	GeneProduct	ncbigene:41079	""	ensembl:FBgn0026380	ncbigene:41079		uniprot:C0MJU2;uniprot:Q9XYN7								
Prosbeta2	GeneProduct	ncbigene:39628	""	ensembl:FBgn0023174	ncbigene:39628		uniprot:O17312;uniprot:O17311;uniprot:Q9VUJ1								
ProsMA5	GeneProduct	ncbigene:36951	""	ensembl:FBgn0016697	ncbigene:36951		uniprot:Q95083								
Pros29	GeneProduct	ncbigene:37378	""	ensembl:FBgn0261394	ncbigene:37378		uniprot:P18053								
l(2)05070	GeneProduct	ncbigene:46058	"U13393"	ensembl:FBgn0010590	ncbigene:46058		uniprot:Q95SA6;uniprot:A0AQH0;uniprot:Q8SYQ2								
CG17331	GeneProduct	ncbigene:34999	""	ensembl:FBgn0032596	ncbigene:34999		uniprot:Q9VJJ0								
Pros26.4	GeneProduct	ncbigene:42828	""	ensembl:FBgn0015282	ncbigene:42828		uniprot:A0A0B4LIJ0;uniprot:P48601								
CG12000	GeneProduct	ncbigene:40639	""	ensembl:FBgn0250746	ncbigene:40639		uniprot:Q9VNA5								
CG33303	GeneProduct	ncbigene:2768916	""	ensembl:FBgn0053303	ncbigene:2768916		uniprot:Q76NQ0;uniprot:Q6NP35;uniprot:Q8IH64;uniprot:R9S0M5								
Uba1	GeneProduct	ncbigene:35998	""	ensembl:FBgn0023143	ncbigene:35998		uniprot:O46111;uniprot:A0A0B4KF46;uniprot:Q8T0L3								
Rpn9	GeneProduct	ncbigene:42802	""	ensembl:FBgn0028691	ncbigene:42802		uniprot:Q29QY1;uniprot:Q7KMP8								
Prosbeta5	GeneProduct	ncbigene:45269	""	ensembl:FBgn0029134	ncbigene:45269		uniprot:Q9NHX7;uniprot:Q7K148								
REG	GeneProduct	ncbigene:32274	""	ensembl:FBgn0029133	ncbigene:32274		uniprot:Q9V3P3								
Prosalpha7	GeneProduct	ncbigene:36018	""	ensembl:FBgn0023175	ncbigene:36018		uniprot:Q9V5C6								
Rpn6	GeneProduct	ncbigene:36638	""	ensembl:FBgn0028689	ncbigene:36638		uniprot:A0A0B4K7Z5;uniprot:Q7KLV9								
Pros26	GeneProduct	ncbigene:39855	""	ensembl:FBgn0002284	ncbigene:39855		uniprot:O77288;uniprot:P40304								
