Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
C6	GeneProduct	ensembl:ENSG00000039537	""	ensembl:ENSG00000039537	ncbigene:729	hgnc.symbol:C6	uniprot:C9JC72;uniprot:C9JX36;uniprot:P13671								
C5b	GeneProduct	ensembl:ENSG00000106804	""	ensembl:ENSG00000106804	ncbigene:727	hgnc.symbol:C5	uniprot:A0A8V8TMU5;uniprot:A0A8V8TN26;uniprot:A0A8Q3SIH6;uniprot:A0A8Q3SID6;uniprot:P01031								
ACE2	GeneProduct	ensembl:ENSG00000130234	""	ensembl:ENSG00000130234	ncbigene:59272	hgnc.symbol:ACE2	uniprot:A0A7I2V3X6;uniprot:A0A7I2V5W5;uniprot:A0A7I2V2E9;uniprot:Q9BYF1;uniprot:A0A7I2V3N4;uniprot:A0A7I2V4H0								
MASP2	GeneProduct	ensembl:ENSG00000009724	""	ensembl:ENSG00000009724	ncbigene:10747	hgnc.symbol:MASP2	uniprot:A0A8V8TQY5;uniprot:A0A8V8TP45;uniprot:A0A8V8TPA2;uniprot:A0A8V8TPT6;uniprot:A0A8V8TQL2;uniprot:A0A8V8TPN3;uniprot:A0A8V8TPN9;uniprot:A0A8V8TQL6;uniprot:A0A8V8TQY3;uniprot:O00187;uniprot:A0A8V8TPU1								
C7	GeneProduct	ensembl:ENSG00000112936	""	ensembl:ENSG00000112936	ncbigene:730	hgnc.symbol:C7	uniprot:A0A8Q3SIM0;uniprot:P10643;uniprot:A0A8Q3WL76								
C8	GeneProduct	ncbigene:731	""	ensembl:ENSG00000157131	ncbigene:731	hgnc.symbol:C8A	uniprot:A0A8Q3WKN4;uniprot:A0A8Q3WKQ2;uniprot:A0A8Q3WKN0;uniprot:P07357;uniprot:A0A8Q3WKT7;uniprot:A0A8Q3WL79								
C3	GeneProduct	ensembl:ENSG00000125730	""	ensembl:ENSG00000125730	ncbigene:718	hgnc.symbol:C3	uniprot:V9HWA9;uniprot:P01024;uniprot:M0R0Q9;uniprot:A0A8Q3WKN7;uniprot:M0QXZ3;uniprot:A0A8Q3SI05;uniprot:M0R1Q1;uniprot:A0A8Q3WLS3;uniprot:A0A8Q3WM02;uniprot:A0A8Q3SI34;uniprot:A0A8Q3SI45;uniprot:M0QYC8;uniprot:A0A8Q3SI22								
C3AR1	GeneProduct	ensembl:ENSG00000171860	""	ensembl:ENSG00000171860	ncbigene:719	hgnc.symbol:C3AR1	uniprot:F5GZE6;uniprot:Q16581;uniprot:A8K2H7								
C5	GeneProduct	ensembl:ENSG00000106804	""	ensembl:ENSG00000106804	ncbigene:727	hgnc.symbol:C5	uniprot:A0A8V8TMU5;uniprot:A0A8V8TN26;uniprot:A0A8Q3SIH6;uniprot:A0A8Q3SID6;uniprot:P01031								
C5AR1	GeneProduct	ensembl:ENSG00000197405	""	ensembl:ENSG00000197405	ncbigene:728	hgnc.symbol:C5AR1	uniprot:M0QZK7;uniprot:P21730								
C9	GeneProduct	ensembl:ENSG00000113600	""	ensembl:ENSG00000113600	ncbigene:735	hgnc.symbol:C9	uniprot:A0A8Q3SI39;uniprot:A0A8Q3SI37;uniprot:A0A8Q3SI95;uniprot:P02748								
COLEC11	Protein	uniprot:F8WB29	""	ensembl:ENSG00000118004	ncbigene:78989	hgnc.symbol:COLEC11	uniprot:F8WB29;uniprot:Q9BWP8;uniprot:C9JWT5								
FCN1	Protein	uniprot:O00602	""	ensembl:ENSG00000085265	ncbigene:2219	hgnc.symbol:FCN1	uniprot:O00602								
