Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
Cortisol	Metabolite	hmdb:HMDB0000063	""						chebi:17650	inchikey:JYGXADMDTFJGBT-VWUMJDOOSA-N	pubchem.compound:5754		hmdb:HMDB0000063	kegg.compound:C00735	
18-OH Corticosterone	Metabolite	pubchem.compound:11222	""					wikidata:Q3597767	chebi:16485	inchikey:HFSXHZZDNDGLQN-ZVIOFETBSA-N	pubchem.compound:11222	chemspider:10748	hmdb:HMDB0000319	kegg.compound:C01124	lipidmaps:LMST02030091
Pregnenolone	Metabolite	chebi:16581	""					wikidata:Q412158	chebi:16581	inchikey:ORNBQBCIOKFOEO-QGVNFLHTSA-N	pubchem.compound:8955	chemspider:8611	hmdb:HMDB0000253	kegg.compound:C01953	lipidmaps:LMST02030088
Progesterone	Metabolite	chebi:17026	""					wikidata:Q26963	chebi:17026	inchikey:RJKFOVLPORLFTN-LEKSSAKUSA-N	pubchem.compound:5994	chemspider:5773	hmdb:HMDB0001830	kegg.compound:C00410	lipidmaps:LMST02030159
17-OH Pregnenolone	Metabolite	pubchem.compound:91451	""					wikidata:Q35666789	chebi:28750	inchikey:JERGUCIJOXJXHF-TVWVXWENSA-N	pubchem.compound:91451	chemspider:82579;chemspider:217096	hmdb:HMDB0000363	kegg.compound:C05138	lipidmaps:LMST02030089
Corticosterone	Metabolite	hmdb:HMDB0001547	""						chebi:16827	inchikey:OMFXVFTZEKFJBZ-HJTSIMOOSA-N	pubchem.compound:5753	chemspider:5550	hmdb:HMDB0001547	kegg.compound:C02140	
Cholesterol	Metabolite	chebi:16113	""					wikidata:Q43656	chebi:16113	inchikey:HVYWMOMLDIMFJA-DPAQBDIFSA-N	pubchem.compound:5997	chemspider:5775	hmdb:HMDB0000067	kegg.compound:C00187	lipidmaps:LMST01010001
Aldosterone	Metabolite	hmdb:HMDB0000037	""						chebi:27584	inchikey:PQSUYGKTWSAVDQ-ZVIOFETBSA-N	pubchem.compound:5839	chemspider:5633	hmdb:HMDB0000037	kegg.compound:C01780	
11-deoxycortisol	Metabolite	hmdb:HMDB0000015	""						chebi:28324	inchikey:WHBHBVVOGNECLV-OBQKJFGGSA-N	pubchem.compound:440707	chemspider:389582	hmdb:HMDB0000015	kegg.compound:C05488	
Deoxy-corticosterone	Metabolite	chebi:16973	""					wikidata:Q948846	chebi:16973	inchikey:ZESRJSPZRDMNHY-YFWFAHHUSA-N	pubchem.compound:6166	chemspider:5932	hmdb:HMDB0000016	kegg.compound:C03205	lipidmaps:LMST02030087
Hsd3b1	GeneProduct	ensembl:ENSRNOG00000019441	""	ensembl:ENSRNOG00000019441	ncbigene:29632		uniprot:Q62878								
Cyp17a1	GeneProduct	ensembl:ENSRNOG00000020035	""	ensembl:ENSRNOG00000020035	ncbigene:25146		uniprot:A0A0G2JSR8								
Cyp11b1	GeneProduct	ensembl:ENSRNOG00000037385	""												
Cyp11b2	GeneProduct	ensembl:ENSRNOG00000030111	""	ensembl:ENSRNOG00000030111	ncbigene:24294		uniprot:F1LPS4								
Cyp11a1	GeneProduct	ensembl:ENSRNOG00000008074	""	ensembl:ENSRNOG00000008074			uniprot:A0A0H2UHG1								
Cyp21a1	GeneProduct	ensembl:ENSRNOG00000000428	""	ensembl:ENSRNOG00000000428	ncbigene:24298		uniprot:F1LRG0								
