Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
2-Hydroxyestrone	Metabolite	hmdb:HMDB0000343	""						chebi:1156	inchikey:SWINWPBPEKHUOD-JPVZDGGYSA-N			hmdb:HMDB0000343	kegg.compound:C05298	
Estrone	Metabolite	hmdb:HMDB0000145	""						chebi:17263	inchikey:DNXHEGUUPJUMQT-CBZIJGRNSA-N	pubchem.compound:5870	chemspider:5660	hmdb:HMDB0000145	kegg.compound:C00468	
2-Hydroxyestradiol	Metabolite	hmdb:HMDB0000338	""						chebi:28744	inchikey:DILDHNKDVHLEQB-XSSYPUMDSA-N	pubchem.compound:247304	chemspider:216475	hmdb:HMDB0000338	kegg.compound:C05301	
Estrone sulfate	Metabolite	hmdb:HMDB0001425	""						chebi:17474	inchikey:JKKFKPJIXZFSSB-CBZIJGRNSA-N	pubchem.compound:3001028	chemspider:2272513	hmdb:HMDB0001425	kegg.compound:C02538	
Oxygen	Metabolite	hmdb:HMDB0001377	""						chebi:15379	inchikey:MYMOFIZGZYHOMD-UHFFFAOYSA-N	pubchem.compound:977	chemspider:952	hmdb:HMDB0001377	kegg.compound:C00007	
Estrone-2,3-quinone	Metabolite	pubchem.compound:148381	""					wikidata:Q20742851	chebi:87262	inchikey:WFPLOQDPWXNOST-JPVZDGGYSA-N	pubchem.compound:148381	chemspider:130801			
16a-Hydroxyestrone	Metabolite	hmdb:HMDB0000335	""						chebi:776	inchikey:WPOCIZJTELRQMF-QFXBJFAPSA-N	pubchem.compound:115116	chemspider:103012	hmdb:HMDB0000335	kegg.compound:C05300	
2-Methoxyestrone 3-glucuronide	Metabolite	hmdb:HMDB0004482	""						chebi:37450	inchikey:NZTHZDNDYACBSX-FJNWEKAQSA-N	pubchem.compound:443077	chemspider:391376	hmdb:HMDB0004482	kegg.compound:C11132	
Estradiol-3-glucuronide	Metabolite	hmdb:HMDB0006224	""						chebi:36489	inchikey:MUOHJTRCBBDUOW-QXYWQCSFSA-N	pubchem.compound:440713	chemspider:389587	hmdb:HMDB0006224	kegg.compound:C05503	
Superoxide	Metabolite	hmdb:HMDB0002168	""						chebi:18421	inchikey:OUUQCZGPVNCOIJ-UHFFFAOYSA-M	pubchem.compound:5359597	chemspider:4514331	hmdb:HMDB0002168	kegg.compound:C00704	
2-Methoxyestradiol	Metabolite	hmdb:HMDB0000405	""						chebi:28955	inchikey:CQOQDQWUFQDJMK-SSTWWWIQSA-N	pubchem.compound:66414	chemspider:59788	hmdb:HMDB0000405	kegg.compound:C05302	
Estrone-17-glucuronide	Metabolite	hmdb:HMDB0004483	""						chebi:28919	inchikey:FJAZVHYPASAQKM-JBAURARKSA-N	pubchem.compound:115255	chemspider:103124	hmdb:HMDB0004483	kegg.compound:C11133	
4-Methoxyestradiol	Metabolite	hmdb:HMDB0000405	""						chebi:28955	inchikey:CQOQDQWUFQDJMK-SSTWWWIQSA-N	pubchem.compound:66414	chemspider:59788	hmdb:HMDB0000405	kegg.compound:C05302	
Estrone-3-glucuronide	Metabolite	hmdb:HMDB0004483	""						chebi:28919	inchikey:FJAZVHYPASAQKM-JBAURARKSA-N	pubchem.compound:115255	chemspider:103124	hmdb:HMDB0004483	kegg.compound:C11133	
2-Methoxyestrone	Metabolite	hmdb:HMDB0000010	""						chebi:1189	inchikey:WHEUWNKSCXYKBU-QPWUGHHJSA-N	pubchem.compound:440624	chemspider:389515	hmdb:HMDB0000010	kegg.compound:C05299	
Estrone-3,4-quinone	Metabolite	pubchem.compound:114862	""					wikidata:Q20739847	chebi:87263	inchikey:REMSDZFYMQQJFD-QDTBLXIISA-N	pubchem.compound:114862	chemspider:102820	hmdb:HMDB0012942		
Comt	GeneProduct	ensembl:ENSRNOG00000001889	""	ensembl:ENSRNOG00000001889	ncbigene:24267		uniprot:A0A8I6AHB1;uniprot:A0A8I6A1I0;uniprot:P22734								
Ugt1a3	GeneProduct	ensembl:ENSRNOG00000018740	""	ensembl:ENSRNOG00000018740			uniprot:Q5DT04;uniprot:Q6T5E9;uniprot:Q6T5E8;uniprot:F7EKA4;uniprot:Q6T5F0;uniprot:Q6T5F2;uniprot:Q6T5F1;uniprot:Q64550;uniprot:Q6T5E7								
Cyp1a2	GeneProduct	ensembl:ENSRNOG00000016173	""	ensembl:ENSRNOG00000016173			uniprot:P04799;uniprot:A0A8I6AD25								
Ugt1a1	GeneProduct	ncbigene:24861	""												
Ste	GeneProduct	ensembl:ENSRNOG00000001957	""	ensembl:ENSRNOG00000001957	ncbigene:360268		uniprot:F7FNI2								
Sult1a1	GeneProduct	ensembl:ENSRNOG00000019342	""	ensembl:ENSRNOG00000019342	ncbigene:83783		uniprot:P17988								
