Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
γBB	Metabolite	chembl.compound:CHEMBL2074645	""					wikidata:Q27073962	chebi:16244	inchikey:JHPNVNIEXXLNTR-UHFFFAOYSA-N	pubchem.compound:725	chemspider:705	hmdb:HMDB0001161	kegg.compound:C05543	
Dimethylglycine	Metabolite	kegg.compound:C01026	""					wikidata:Q4369	chebi:58251;chebi:17724	inchikey:FFDGPVCHZBVARC-UHFFFAOYSA-N	pubchem.compound:673;pubchem.compound:6971056	chemspider:653	hmdb:HMDB0000092	kegg.compound:C01026	
Choline	Metabolite	kegg.compound:C00114	""					wikidata:Q193166	chebi:15354	inchikey:OEYIOHPDSNJKLS-UHFFFAOYSA-N	pubchem.compound:305	chemspider:299	hmdb:HMDB0000097	kegg.compound:C00114	
BETALD	Metabolite	kegg.compound:C00576	""					wikidata:Q10859645	chebi:15710	inchikey:SXKNCCSPZDCRFD-UHFFFAOYSA-N	pubchem.compound:249	chemspider:244	hmdb:HMDB0001252	kegg.compound:C00576	
BET	Metabolite	kegg.compound:C00719	""					wikidata:Q10860583	chebi:17750	inchikey:KWIUHFFTVRNATP-UHFFFAOYSA-N	pubchem.compound:247	chemspider:242		kegg.compound:C00719	
FAD	Metabolite	kegg.compound:C00016	""					wikidata:Q28746	chebi:16238	inchikey:VWWQXMAJTJZDQX-UYBVJOGSSA-N	pubchem.compound:643975	chemspider:559059	hmdb:HMDB0001248	kegg.compound:C00016	
FADH2	Metabolite	wikidata:Q26998317	""					wikidata:Q26998317	chebi:58307	inchikey:YPZRHBJKEMOYQH-UYBVJOGSSA-L	pubchem.compound:101988591;pubchem.compound:46931118	chemspider:26331115			
NADH	Metabolite	kegg.compound:C00003	""					wikidata:Q26987253	chebi:15846;chebi:44215	inchikey:BAWFJGJZGIEFAR-NNYOXOHSSA-O;inchikey:BAWFJGJZGIEFAR-NNYOXOHSSA-N	pubchem.compound:5892;pubchem.compound:5893	chemspider:5682	hmdb:HMDB0000902	kegg.compound:C00003	
H20	Metabolite	chebi:15377	""					wikidata:Q283	chebi:15377	inchikey:XLYOFNOQVPJJNP-UHFFFAOYSA-N	pubchem.compound:22247451;pubchem.compound:962	chemspider:937	hmdb:HMDB0002111	kegg.compound:C00001	
Carnitine	Metabolite	kegg.compound:C00318	""					wikidata:Q243309	chebi:16347	inchikey:PHIQHXFUZVPYII-UHFFFAOYSA-N;inchikey:PHIQHXFUZVPYII-ZCFIWIBFSA-O	pubchem.compound:288;pubchem.compound:10917	chemspider:2006614;chemspider:282	hmdb:HMDB0000062	kegg.compound:C00318	
TMA	Metabolite	kegg.compound:C00565	""					wikidata:Q423953	chebi:18139	inchikey:GETQZCLCWQTVFV-UHFFFAOYSA-N	pubchem.compound:1146	chemspider:1114	hmdb:HMDB0000906	kegg.compound:C00565	
Acetate	Metabolite	kegg.compound:C00033	""					wikidata:Q47512	chebi:30089;chebi:15366	inchikey:QTBSBXVTEAMEQO-UHFFFAOYSA-N	pubchem.compound:176	chemspider:171	hmdb:HMDB0000042	kegg.compound:C00033	lipidmaps:LMFA01010002
TMAO	Metabolite	kegg.compound:C01104	""					wikidata:Q419802	chebi:15724;chebi:17196;chebi:58048	inchikey:UYPYRKYUKCHHIB-UHFFFAOYSA-N	pubchem.compound:1145	chemspider:1113	hmdb:HMDB0000925	kegg.compound:C01104	
Transmethylase	GeneProduct	kegg.genes:EC 2.1.1.157	""												
FMO3	Protein	ensembl:ENSG00000007933	""	ensembl:ENSG00000007933	ncbigene:2328	hgnc.symbol:FMO3	uniprot:P31513;uniprot:A0A024R8Z4;uniprot:V9GZ60;uniprot:V9GYP3								
ALDH7A1	Protein	ensembl:ENSG00000164904	""	ensembl:ENSG00000164904	ncbigene:501	hgnc.symbol:ALDH7A1	uniprot:A0A1B0GW77;uniprot:A0A1B0GW65;uniprot:A0A1B0GTY9;uniprot:P49419;uniprot:A0A1B0GTG2;uniprot:A0A1B0GTJ4;uniprot:A0A0J9YWF7;uniprot:A0A1B0GV49;uniprot:H0YHM6;uniprot:A0A0J9YWM6;uniprot:A0A1B0GUA1;uniprot:A0A0J9YWK1;uniprot:F8WDY6;uniprot:A0A1B0GVU0;uniprot:A0A1B0GW82;uniprot:F8WD33;uniprot:A0A1B0GUY0;uniprot:F8VVF2								
TMAO aldolase	Protein	kegg.genes:4.1.2.32	""												
Tmm	Protein	kegg.genes:1.14.13.148	""												
SLC44A1	Protein	ensembl:ENSG00000070214	""	ensembl:ENSG00000070214	ncbigene:23446	hgnc.symbol:SLC44A1	uniprot:A0A8V8TN34;uniprot:A0A024R151;uniprot:A0A8V8TN05;uniprot:Q8WWI5								
CHDH	Protein	ensembl:ENSG00000016391	""	ensembl:ENSG00000016391	ncbigene:55349	hgnc.symbol:CHDH	uniprot:C9J7D8;uniprot:C9JYW4;uniprot:Q8NE62								
CntA/B	Protein	uniprot:D0C9N6	""												
