ID	Database	Citation
10642537	Pubmed	"Characterization and gene structure of a novel retinoblastoma-protein-associated protein similar to the transcription regulator TFII-I. Yan X, Zhao X, Qian M, Guo N, Gong X, Zhu X. Biochem J. 2000 Feb 1;345 Pt 3(Pt 3):749–57.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/10642537"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/10642537"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/10642537"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
10648599	Pubmed	"Extracellular signal-regulated kinase binds to TFII-I and regulates its activation of the c-fos promoter. Kim DW, Cochran BH. Mol Cell Biol. 2000 Feb;20(4):1140–8.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/10648599"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/10648599"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/10648599"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
11290329	Pubmed	"Clasps are CLIP-115 and -170 associating proteins involved in the regional regulation of microtubule dynamics in motile fibroblasts. Akhmanova A, Hoogenraad CC, Drabek K, Stepanova T, Dortland B, Verkerk T, et al. Cell. 2001 Mar 23;104(6):923–35.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/11290329"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/11290329"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/11290329"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
11438732	Pubmed	"Repression of TFII-I-dependent transcription by nuclear exclusion. Tussié-Luna MI, Bayarsaihan D, Ruddle FH, Roy AL. Proc Natl Acad Sci U S A. 2001 Jul 3;98(14):7789–94.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/11438732"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/11438732"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/11438732"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
11698644	Pubmed	"Glucose and cAMP regulate the L-type pyruvate kinase gene by phosphorylation/dephosphorylation of the carbohydrate response element binding protein. Kawaguchi T, Takenoshita M, Kabashima T, Uyeda K. Proc Natl Acad Sci U S A. 2001 Nov 20;98(24):13710–5.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/11698644"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/11698644"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/11698644"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
12082086	Pubmed	"cGMP-dependent protein kinase I beta physically and functionally interacts with the transcriptional regulator TFII-I. Casteel DE, Zhuang S, Gudi T, Tang J, Vuica M, Desiderio S, et al. J Biol Chem. 2002 Aug 30;277(35):32003–14.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/12082086"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/12082086"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/12082086"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
12171929	Pubmed	"A proteomics approach to identify proliferating cell nuclear antigen (PCNA)-binding proteins in human cell lysates. Identification of the human CHL12/RFCs2-5 complex as a novel PCNA-binding protein. Ohta S, Shiomi Y, Sugimoto K, Obuse C, Tsurimoto T. J Biol Chem. 2002 Oct 25;277(43):40362–7.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/12171929"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/12171929"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/12171929"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
12192049	Pubmed	"A Mammalian bromodomain protein, brd4, interacts with replication factor C and inhibits progression to S phase. Maruyama T, Farina A, Dey A, Cheong J, Bermudez VP, Tamura T, et al. Mol Cell Biol. 2002 Sep;22(18):6509–20.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/12192049"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/12192049"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/12192049"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
12239342	Pubmed	"Physical and functional interactions of histone deacetylase 3 with TFII-I family proteins and PIASxbeta. Tussié-Luna MI, Bayarsaihan D, Seto E, Ruddle FH, Roy AL. Proc Natl Acad Sci U S A. 2002 Oct 1;99(20):12807–12.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/12239342"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/12239342"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/12239342"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
12393887	Pubmed	"Histone deacetylase 3 binds to and regulates the multifunctional transcription factor TFII-I. Wen YD, Cress WD, Roy AL, Seto E. J Biol Chem. 2003 Jan 17;278(3):1841–7.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/12393887"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/12393887"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/12393887"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
12493763	Pubmed	"A candidate X-linked mental retardation gene is a component of a new family of histone deacetylase-containing complexes. Hakimi MA, Dong Y, Lane WS, Speicher DW, Shiekhattar R. J Biol Chem. 2003 Feb 28;278(9):7234–9.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/12493763"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/12493763"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/12493763"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
12514734	Pubmed	"LAB: a new membrane-associated adaptor molecule in B cell activation. Janssen E, Zhu M, Zhang W, Koonpaew S, Zhang W. Nat Immunol. 2003 Feb;4(2):117–23.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/12514734"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/12514734"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/12514734"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
12764197	Pubmed	"Essential role of Fkbp6 in male fertility and homologous chromosome pairing in meiosis. Crackower MA, Kolas NK, Noguchi J, Sarao R, Kikuchi K, Kaneko H, et al. Science. 2003 May 23;300(5623):1291–5.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/12764197"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/12764197"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/12764197"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
12766176	Pubmed	"Cloning and characterization of hCTF18, hCTF8, and hDCC1. Human homologs of a Saccharomyces cerevisiae complex involved in sister chromatid cohesion establishment. Merkle CJ, Karnitz LM, Henry-Sánchez JT, Chen J. J Biol Chem. 2003 Aug 8;278(32):30051–6.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/12766176"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/12766176"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/12766176"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
12909588	Pubmed	"Role of claudin interactions in airway tight junctional permeability. Coyne CB, Gambling TM, Boucher RC, Carson JL, Johnson LG. Am J Physiol Lung Cell Mol Physiol. 2003 Nov;285(5):L1166-78.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/12909588"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/12909588"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/12909588"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
12930902	Pubmed	"The alternative Ctf18-Dcc1-Ctf8-replication factor C complex required for sister chromatid cohesion loads proliferating cell nuclear antigen onto DNA. Bermudez VP, Maniwa Y, Tappin I, Ozato K, Yokomori K, Hurwitz J. Proc Natl Acad Sci U S A. 2003 Sep 2;100(18):10237–42.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/12930902"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/12930902"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/12930902"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
12963706	Pubmed	"Direct signaling by the BMP type II receptor via the cytoskeletal regulator LIMK1. Foletta VC, Lim MA, Soosairajah J, Kelly AP, Stanley EG, Shannon M, et al. J Cell Biol. 2003 Sep 15;162(6):1089–98.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/12963706"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/12963706"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/12963706"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
14530263	Pubmed	"p57Kip2 regulates actin dynamics by binding and translocating LIM-kinase 1 to the nucleus. Yokoo T, Toyoshima H, Miura M, Wang Y, Iida KT, Suzuki H, et al. J Biol Chem. 2003 Dec 26;278(52):52919–23.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/14530263"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/14530263"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/14530263"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
14623887	Pubmed	"Mechanism of Bruton’s tyrosine kinase-mediated recruitment and regulation of TFII-I. Sacristán C, Tussié-Luna MI, Logan SM, Roy AL. J Biol Chem. 2004 Feb 20;279(8):7147–58.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/14623887"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/14623887"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/14623887"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
15118080	Pubmed	"Deficiency of carbohydrate response element-binding protein (ChREBP) reduces lipogenesis as well as glycolysis. Iizuka K, Bruick RK, Liang G, Horton JD, Uyeda K. Proc Natl Acad Sci U S A. 2004 May 11;101(19):7281–6.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/15118080"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/15118080"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/15118080"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
15543136	Pubmed	"The Williams syndrome transcription factor interacts with PCNA to target chromatin remodelling by ISWI to replication foci. Poot RA, Bozhenok L, van den Berg DLC, Steffensen S, Ferreira F, Grimaldi M, et al. Nat Cell Biol. 2004 Dec;6(12):1236–44.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/15543136"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/15543136"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/15543136"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
16603771	Pubmed	"The WSTF-SNF2h chromatin remodeling complex interacts with several nuclear proteins in transcription. Cavellán E, Asp P, Percipalle P, Farrants AKO. J Biol Chem. 2006 Jun 16;281(24):16264–71.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/16603771"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/16603771"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/16603771"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
16885160	Pubmed	"ChREBP*Mlx is the principal mediator of glucose-induced gene expression in the liver. Ma L, Robinson LN, Towle HC. J Biol Chem. 2006 Sep 29;281(39):28721–30.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/16885160"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/16885160"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/16885160"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
17255108	Pubmed	"Fibrillin-1 interactions with fibulins depend on the first hybrid domain and provide an adaptor function to tropoelastin. El-Hallous E, Sasaki T, Hubmacher D, Getie M, Tiedemann K, Brinckmann J, et al. J Biol Chem. 2007 Mar 23;282(12):8935–46.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/17255108"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/17255108"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/17255108"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
17432114	Pubmed	"The neuregulin-I/ErbB signaling system in development and disease. Britsch S. Adv Anat Embryol Cell Biol. 2007;190:1–65.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/17432114"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/17432114"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/17432114"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
18398435	Pubmed	"Williams-Beuren syndrome TRIM50 encodes an E3 ubiquitin ligase. Micale L, Fusco C, Augello B, Napolitano LMR, Dermitzakis ET, Meroni G, et al. Eur J Hum Genet. 2008 Sep;16(9):1038–49.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/18398435"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/18398435"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/18398435"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
18529014	Pubmed	"FKBP36 forms complexes with clathrin and Hsp72 in spermatocytes. Jarczowski F, Fischer G, Edlich F. Biochemistry. 2008 Jul 1;47(26):6946–52.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/18529014"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/18529014"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/18529014"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
19001379	Pubmed	"FKBP36 is an inherent multifunctional glyceraldehyde-3-phosphate dehydrogenase inhibitor. Jarczowski F, Jahreis G, Erdmann F, Schierhorn A, Fischer G, Edlich F. J Biol Chem. 2009 Jan 9;284(2):766–73.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/19001379"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/19001379"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/19001379"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
19092802	Pubmed	"WSTF regulates the H2A.X DNA damage response via a novel tyrosine kinase activity. Xiao A, Li H, Shechter D, Ahn SH, Fabrizio LA, Erdjument-Bromage H, et al. Nature. 2009 Jan 1;457(7225):57–62.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/19092802"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/19092802"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/19092802"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
20375010	Pubmed	"Claudin association with CD81 defines hepatitis C virus entry. Harris HJ, Davis C, Mullins JGL, Hu K, Goodall M, Farquhar MJ, et al. J Biol Chem. 2010 Jul 2;285(27):21092–102.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/20375010"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/20375010"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/20375010"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
20588296	Pubmed	"Membrane budding and scission by the ESCRT machinery: it’s all in the neck. Hurley JH, Hanson PI. Nat Rev Mol Cell Biol. 2010 Aug;11(8):556–66.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/20588296"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/20588296"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/20588296"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
22792322	Pubmed	"The E3-ubiquitin ligase TRIM50 interacts with HDAC6 and p62, and promotes the sequestration and clearance of ubiquitinated proteins into the aggresome. Fusco C, Micale L, Egorov M, Monti M, D’Addetta EV, Augello B, et al. PLoS One. 2012;7(7):e40440.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/22792322"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/22792322"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/22792322"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
23091057	Pubmed	"Munc18-1 controls SNARE protein complex assembly during human sperm acrosomal exocytosis. Rodríguez F, Zanetti MN, Mayorga LS, Tomes CN. J Biol Chem. 2012 Dec 21;287(52):43825–39.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/23091057"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/23091057"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/23091057"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
23564352	Pubmed	"The TERE1 protein interacts with mitochondrial TBL2: regulation of trans-membrane potential, ROS/RNS and SXR target genes. Fredericks WJ, McGarvey T, Wang H, Zheng Y, Fredericks NJ, Yin H, et al. J Cell Biochem. 2013 Sep;114(9):2170–87.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/23564352"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/23564352"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/23564352"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
24086678	Pubmed	"SQSTM1/p62 interacts with HDAC6 and regulates deacetylase activity. Yan J, Seibenhener ML, Calderilla-Barbosa L, Diaz-Meco MT, Moscat J, Jiang J, et al. PLoS One. 2013 Sep 27;8(9):e76016.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/24086678"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/24086678"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/24086678"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
24222088	Pubmed	"Transcriptional control of hepatic lipid metabolism by SREBP and ChREBP. Xu X, So JS, Park JG, Lee AH. Semin Liver Dis. 2013 Nov;33(4):301–11.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/24222088"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/24222088"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/24222088"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
