Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
Lactic acid	Metabolite	hmdb:HMDB0000190	""						chebi:422	inchikey:JVTAAEKCZFNVCJ-REOHCLBHSA-N	pubchem.compound:107689	chemspider:96860	hmdb:HMDB0000190	kegg.compound:C00186	
Glycerol 3-phosphate	Metabolite	hmdb:HMDB0000126	""						chebi:15978	inchikey:AWUCVROLDVIAJX-GSVOUGTGSA-N	pubchem.compound:439162	chemspider:388308	hmdb:HMDB0000126	kegg.compound:C00093	
GABA	Metabolite	hmdb:HMDB0000112	""						chebi:16865	inchikey:BTCSSZJGUNDROE-UHFFFAOYSA-N	pubchem.compound:119	chemspider:116	hmdb:HMDB0000112	kegg.compound:C00334	
Cystine	Metabolite	hmdb:HMDB0000192	""						chebi:16283	inchikey:LEVWYRKDKASIDU-IMJSIDKUSA-N	pubchem.compound:67678	chemspider:60997	hmdb:HMDB0000192	kegg.compound:C00491	
Dihydrouracil	Metabolite	hmdb:HMDB0000076	""						chebi:15901	inchikey:OIVLITBTBDPEFK-UHFFFAOYSA-N	pubchem.compound:649	chemspider:629	hmdb:HMDB0000076	kegg.compound:C00429	
Pyruvic acid	Metabolite	hmdb:HMDB0000243	""						chebi:32816	inchikey:LCTONWCANYUPML-UHFFFAOYSA-N	pubchem.compound:1060		hmdb:HMDB0000243	kegg.compound:C00022	
Leucine	Metabolite	hmdb:HMDB0000687	""						chebi:15603	inchikey:ROHFNLRQFUQHCH-YFKPBYRVSA-N	pubchem.compound:6106	chemspider:5880	hmdb:HMDB0000687	kegg.compound:C00123	
Galactinol	Metabolite	hmdb:HMDB0005826	""						chebi:17505	inchikey:VCWMRQDBPZKXKG-DXNLKLAMSA-N	pubchem.compound:381832774	chemspider:19402461	hmdb:HMDB0005826	kegg.compound:C01235	
Glucose	Metabolite	hmdb:HMDB0000122	""						chebi:15903	inchikey:WQZGKKKJIJFFOK-VFUOTHLCSA-N	pubchem.compound:64689	chemspider:58238	hmdb:HMDB0000122	kegg.compound:C00221	
Xylose	Metabolite	hmdb:HMDB0000098	""						chebi:53455	inchikey:SRBFZHDQGSBBOR-IOVATXLUSA-N	pubchem.compound:135191	chemspider:119104	hmdb:HMDB0000098	kegg.compound:C00181	
Threonine	Metabolite	hmdb:HMDB0000167	""						chebi:16857	inchikey:AYFVYJQAPQTCCC-GBXIJSLDSA-N	pubchem.compound:6288	chemspider:6051	hmdb:HMDB0000167	kegg.compound:C00188	
