Label	Type	ID	Database	
Rpa2	GeneProduct	59102	Entrez Gene
Rpa3	GeneProduct	296883	Entrez Gene
RPA4	GeneProduct		
POLA	GeneProduct		
PRIM1	GeneProduct	246327	Entrez Gene
Prim2	GeneProduct	301323	Entrez Gene
Pole2	GeneProduct	299112	Entrez Gene
Pole	GeneProduct	304573	Entrez Gene
Orc3l	GeneProduct	313138	Entrez Gene
Orc2l	GeneProduct	301430	Entrez Gene
Orc5l	GeneProduct	362304	Entrez Gene
Orc4l	GeneProduct	295596	Entrez Gene
Orc1l	GeneProduct	313479	Entrez Gene
Orc6l	GeneProduct	291927	Entrez Gene
Gmnn	GeneProduct	291137	Entrez Gene
Cdt1	GeneProduct	292071	Entrez Gene
Uba52	GeneProduct	64156	Entrez Gene
Mcm6	GeneProduct	29685	Entrez Gene
Mcm5	GeneProduct	291885	Entrez Gene
Mcm4	GeneProduct	29728	Entrez Gene
Mcm3	GeneProduct	316273	Entrez Gene
Mcm2	GeneProduct	312538	Entrez Gene
Mcm7	GeneProduct	288532	Entrez Gene
Mcm10	GeneProduct	307126	Entrez Gene
Cdk2	GeneProduct	362817	Entrez Gene
Rfc5	GeneProduct	304528	Entrez Gene
Rfc4	GeneProduct	288003	Entrez Gene
Rfc3	GeneProduct	288414	Entrez Gene
Rfc2	GeneProduct	116468	Entrez Gene
Rfc1	GeneProduct	89809	Entrez Gene
Pcna	GeneProduct	25737	Entrez Gene
Dbf4	GeneProduct	312046	Entrez Gene
Cdc7	GeneProduct	360908	Entrez Gene
Rpa1	GeneProduct	287524	Entrez Gene
Cdc45l	GeneProduct	287961	Entrez Gene
Pold2	GeneProduct	289758	Entrez Gene
Pold3	GeneProduct	293144	Entrez Gene
Pold4	GeneProduct	361698	Entrez Gene
Pold1	GeneProduct	59294	Entrez Gene
Cdc6	GeneProduct	360621	Entrez Gene
Ubc	GeneProduct	50522	Entrez Gene
Pola2	GeneProduct	85242	Entrez Gene
GTP	Metabolite		
ATP	Metabolite		
dCTP	Metabolite		
dGTP	Metabolite		
dATP	Metabolite		
ATP	Metabolite		
ADP	Metabolite		
ATP	Metabolite		
ADP	Metabolite		
ATP	Metabolite		
CTP	Metabolite		
UTP	Metabolite		
dUTP	Metabolite		
