Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI
Acetyl-CoA	Metabolite	cas:72-89-9						wikidata:Q715317	chebi:15351;chebi:15351	inchikey:ZSLZBFCDCINBPY-ZSJPKINUSA-N
Acetoacetyl-CoA	Metabolite	cas:1420-36-6						wikidata:Q2639429	chebi:15345;chebi:15345	inchikey:OJFDKHTZOUZBOS-CITAKDKDSA-N
3-Hydroxybutyric acid	Metabolite	hmdb:HMDB0000357								
Acetoacetic acid	Metabolite	hmdb:HMDB0000060							chebi:15344;chebi:15344	inchikey:WDJHALXBUFZDSR-UHFFFAOYSA-N
3-Hydroxy-3-methylglutaryl-CoA	Metabolite	cas:1553-55-5						wikidata:Q27108899;wikidata:Q307532	chebi:15467;chebi:11814;chebi:11814;chebi:15467	inchikey:CABVTRNMFUVUDM-SJBCKIPMSA-N;inchikey:CABVTRNMFUVUDM-VRHQGPGLSA-N
Acetyl-CoA	Metabolite	cas:72-89-9						wikidata:Q715317	chebi:15351;chebi:15351	inchikey:ZSLZBFCDCINBPY-ZSJPKINUSA-N
Hmgcl	GeneProduct	ncbigene:79238		ensembl:ENSRNOG00000009422	ncbigene:79238		uniprot:P97519			
Acat1	GeneProduct	ncbigene:25014								
Hmgcs2	GeneProduct	ncbigene:24450		ensembl:ENSRNOG00000019120	ncbigene:24450		uniprot:P22791			
Oxct1	GeneProduct	ncbigene:690163		ensembl:ENSRNOG00000043094	ncbigene:690163		uniprot:B2GV06			
Bdh1	GeneProduct	ncbigene:117099		ensembl:ENSRNOG00000001736	ncbigene:117099		uniprot:A0A0G2JSH2			
