Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
Eltd1	GeneProduct	ncbigene:64124	""	ensembl:ENSRNOG00000033940	ncbigene:64124		uniprot:A0A8L2R476;uniprot:Q9ESC1								
Pth2r	GeneProduct	ncbigene:81753	""												
Pthr1	GeneProduct	ncbigene:56813	""												
Cd97	GeneProduct	ncbigene:361383	""	ensembl:ENSRNOG00000004489	ncbigene:361383		uniprot:A0A0G2JSI4;uniprot:A0A8I5ZM38;uniprot:A0A8I6G2Z6								
Gcgr	GeneProduct	ncbigene:24953	""	ensembl:ENSRNOG00000036692	ncbigene:24953		uniprot:P30082;uniprot:Q66HT0								
Gpr64	GeneProduct	ncbigene:266735	""												
Gipr	GeneProduct	ncbigene:25024	""	ensembl:ENSRNOG00000015860	ncbigene:25024		uniprot:P43219;uniprot:A0A8I5ZT57								
Emr1	GeneProduct	ncbigene:316137	""	ensembl:ENSRNOG00000046254	ncbigene:316137		uniprot:A0A8I5ZPM3;uniprot:A0A8I5ZYF2;uniprot:Q5Y4N8								
Calcr	GeneProduct	ncbigene:116506	""	ensembl:ENSRNOG00000010053	ncbigene:116506		uniprot:A0A0H2UHI1;uniprot:A0A0H2UHI3								
Ghrhr	GeneProduct	ncbigene:25321	""	ensembl:ENSRNOG00000011808	ncbigene:25321		uniprot:A0A1B0H847;uniprot:Q9WU99;uniprot:A0A8L2QMQ8;uniprot:A0A8I5ZS70;uniprot:A0A1B0HAQ2;uniprot:A0A8L2Q8Q1;uniprot:Q91WX4								
Lphn3	GeneProduct	ncbigene:170641	""	ensembl:ENSRNOG00000030149	ncbigene:170641		uniprot:D4AAL4;uniprot:D3ZH59;uniprot:A0A8I5XV01;uniprot:A0A8I5ZNG3;uniprot:A0A8I5ZV15;uniprot:A0A8I6AHH3;uniprot:A0A8I5ZWD6;uniprot:A0A8I6GLK1;uniprot:F1LRG7								
Crhr1	GeneProduct	ncbigene:58959	""	ensembl:ENSRNOG00000004900	ncbigene:58959		uniprot:A0A8L2Q2C2;uniprot:B3SXS4								
Sctr	GeneProduct	ncbigene:81779	""	ensembl:ENSRNOG00000049766	ncbigene:81779		uniprot:P23811;uniprot:M0R5B5;uniprot:A0A8I5YBX3								
Crhr2	GeneProduct	ncbigene:64680	""	ensembl:ENSRNOG00000011145	ncbigene:64680		uniprot:D4A5C4;uniprot:P47866;uniprot:A0A0G2K9U2;uniprot:A0A8I5ZNG6								
VIPR1	GeneProduct	ncbigene:24875	""	ensembl:ENSRNOG00000047457	ncbigene:24875		uniprot:M0R7K6;uniprot:P30083								
Lphn1	GeneProduct	ncbigene:65096	""	ensembl:ENSRNOG00000029134	ncbigene:65096		uniprot:A0A8I6A141;uniprot:A0A8I6A3I4;uniprot:A0A8I6G3M0;uniprot:A0A8I6ACM1;uniprot:D4A144;uniprot:A0A8L2QLY5;uniprot:A0A8I6AB35;uniprot:A0A8I6AG63								
Lphn2	GeneProduct	ncbigene:171447	""	ensembl:ENSRNOG00000063253;ensembl:ENSRNOG00000065347	ncbigene:171447		uniprot:A0A8I6AAV1;uniprot:A0A8I6ADA2;uniprot:A0A8I5ZUN4;uniprot:A0A8I5ZZY9;uniprot:A0A8I6A5I7;uniprot:A0A8I6AG40;uniprot:F1M7T0;uniprot:A0A8I6G7I4;uniprot:D3ZBE9								
Glp1r	GeneProduct	ncbigene:25051	""	ensembl:ENSRNOG00000001152	ncbigene:25051		uniprot:F1LRH2;uniprot:A0A0G2JVG9								
Glp2r	GeneProduct	ncbigene:60432	""	ensembl:ENSRNOG00000003683	ncbigene:60432		uniprot:Q9Z0W0								
Adcyap1r1	GeneProduct	ncbigene:24167	""	ensembl:ENSRNOG00000012098	ncbigene:24167		uniprot:A0A8I5ZUV4;uniprot:A0A8I6GIB0;uniprot:P32215								
Vipr2	GeneProduct	ncbigene:29555	""												
Calcrl	GeneProduct	ncbigene:25029	""	ensembl:ENSRNOG00000054695	ncbigene:25029		uniprot:Q63118;uniprot:A0A8L2R2X9								
