Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI
Gtf2a2	GeneProduct	ncbigene:235459		ensembl:ENSMUSG00000033543	ncbigene:235459		uniprot:Q05C74;uniprot:D3Z793;uniprot:Q3TE88;uniprot:D3Z7S8;uniprot:D6RIQ7;uniprot:Q80ZM7;uniprot:D3Z7C2			
Taf7	GeneProduct	ncbigene:24074		ensembl:ENSMUSG00000051316	ncbigene:24074		uniprot:Q9R1C0			
Ercc3	GeneProduct	ncbigene:13872		ensembl:ENSMUSG00000024382	ncbigene:13872		uniprot:P49135			
Gtf2f2	GeneProduct	ncbigene:68705		ensembl:ENSMUSG00000067995	ncbigene:68705		uniprot:Q3UMJ4;uniprot:Q8R0A0			
Gtf2b	GeneProduct	ncbigene:229906		ensembl:ENSMUSG00000028271	ncbigene:229906		uniprot:P62915;uniprot:Q3ULN2			
Polr2f	GeneProduct	ncbigene:110812								
Gtf2h2	GeneProduct	ncbigene:23894		ensembl:ENSMUSG00000021639	ncbigene:23894		uniprot:S4R2R0;uniprot:A0A338P6R6;uniprot:Q9JIB4;uniprot:Q91YN8			
Polr2g	GeneProduct	ncbigene:67710		ensembl:ENSMUSG00000071662	ncbigene:67710		uniprot:P62488;uniprot:A0A494BAJ9			
Taf9	GeneProduct	ncbigene:108143		ensembl:ENSMUSG00000052293;ensembl:ENSMUSG00000078941	ncbigene:102216272;ncbigene:108143		uniprot:A0A087WRI5;uniprot:Q8VI33;uniprot:Q8VCP8;uniprot:A0A087WNM2;uniprot:A0A087WQ57;uniprot:A0A087WR08			
Polr2j	GeneProduct	ncbigene:20022		ensembl:ENSMUSG00000039771	ncbigene:20022		uniprot:D3YZ19;uniprot:Q6PI63;uniprot:D3YZ20			
Gtf2e2	GeneProduct	ncbigene:68153		ensembl:ENSMUSG00000031585	ncbigene:68153		uniprot:Q9D902;uniprot:A0A087WQX6;uniprot:A0A087WSS5;uniprot:A0A087WSE8			
Gtf2e1	GeneProduct	ncbigene:74197		ensembl:ENSMUSG00000022828	ncbigene:74197		uniprot:Q9D0D5			
Polr2h	GeneProduct	ncbigene:245841		ensembl:ENSMUSG00000021018	ncbigene:245841		uniprot:A0A338P6I2;uniprot:Q923G2;uniprot:A0A338P6M3;uniprot:A0A338P6B4			
Polr3d	GeneProduct	ncbigene:67065		ensembl:ENSMUSG00000000776	ncbigene:67065		uniprot:Q91WD1			
Rpo1-4	GeneProduct	ncbigene:20019		ensembl:ENSMUSG00000049553	ncbigene:20019		uniprot:A0A0U1RNG3;uniprot:O35134;uniprot:A0A0U1RPM9;uniprot:A0A0U1RPX8			
Gtf2h3	GeneProduct	ncbigene:209357		ensembl:ENSMUSG00000029387	ncbigene:209357		uniprot:Q8VD76;uniprot:Q3UZB8			
Taf13	GeneProduct	ncbigene:99730		ensembl:ENSMUSG00000048100	ncbigene:99730		uniprot:P61216			
Polr3e	GeneProduct	ncbigene:26939		ensembl:ENSMUSG00000030880	ncbigene:26939		uniprot:Q9CZT4			
Rpo1-1	GeneProduct	ncbigene:20016		ensembl:ENSMUSG00000067148	ncbigene:20016		uniprot:D3Z7Q8;uniprot:G3UX92;uniprot:G3UXX5;uniprot:P52432;uniprot:D3Z3D6			
Taf6	GeneProduct	ncbigene:21343		ensembl:ENSMUSG00000036980	ncbigene:21343		uniprot:D3Z4X5;uniprot:D3Z5H6;uniprot:D3Z0T0;uniprot:S4R1R2;uniprot:Q62311			
Taf12	GeneProduct	ncbigene:66464		ensembl:ENSMUSG00000028899	ncbigene:66464		uniprot:E9QNT5;uniprot:Q8VE65			
