Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI
PGN	Metabolite	chebi:8005						wikidata:Q206920	chebi:8005;chebi:8005	
MDP	Metabolite	wikidata:Q259464						wikidata:Q259464		inchikey:BSOQXXWZTUDTEL-QAQREVAFSA-N
TNF-α 	GeneProduct	ensembl:ENSG00000232810		ensembl:ENSG00000232810	ncbigene:7124	hgnc.symbol:TNF	uniprot:Q5STB3;uniprot:P01375			
MHCII	GeneProduct	ensembl:ENSG00000204257		ensembl:ENSG00000204257	ncbigene:3108	hgnc.symbol:HLA-DMA	uniprot:F6S093;uniprot:Q6ICR9;uniprot:A2AAT8;uniprot:H0Y732;uniprot:P28067;uniprot:Q31604;uniprot:Q5SP00			
NFKB1	GeneProduct	ensembl:ENSG00000109320		ensembl:ENSG00000109320	ncbigene:4790	hgnc.symbol:NFKB1	uniprot:A0A494C157;uniprot:A0A494C1E9;uniprot:D6RF93;uniprot:P19838;uniprot:D6RC45;uniprot:D6RDI9;uniprot:D6RH30			
NOD2	GeneProduct	ensembl:ENSG00000167207		ensembl:ENSG00000167207	ncbigene:64127	hgnc.symbol:NOD2	uniprot:E9PK30;uniprot:J3QL80;uniprot:A0A286YF65;uniprot:Q9HC29;uniprot:E9PLF7;uniprot:H0YF53			
TLR2	GeneProduct	ensembl:ENSG00000137462		ensembl:ENSG00000137462	ncbigene:7097	hgnc.symbol:TLR2	uniprot:A0A2R8Y4N9;uniprot:A0A2R8Y7R7;uniprot:A0A0S2Z4S4;uniprot:A0A0S2Z4L7;uniprot:O60603;uniprot:A0A2R8YHF6			
TGFB1	GeneProduct	ensembl:ENSG00000105329		ensembl:ENSG00000105329	ncbigene:7040	hgnc.symbol:TGFB1	uniprot:A0A7I2V5Z9;uniprot:A0A499FJK2;uniprot:A0A7I2YQL8			
IL13	GeneProduct	ensembl:ENSG00000169194		ensembl:ENSG00000169194	ncbigene:3596	hgnc.symbol:IL13	uniprot:P35225			
TGFB1	GeneProduct	ensembl:ENSG00000105329		ensembl:ENSG00000105329	ncbigene:7040	hgnc.symbol:TGFB1	uniprot:A0A7I2V5Z9;uniprot:A0A499FJK2;uniprot:A0A7I2YQL8			
IL10	GeneProduct	ensembl:ENSG00000136634		ensembl:ENSG00000136634	ncbigene:3586	hgnc.symbol:IL10	uniprot:A0A590UK12;uniprot:A0A286YEX3;uniprot:Q6FGW4;uniprot:P22301			
