Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
MIB1	GeneProduct	ensembl:ENSG00000101752	""	ensembl:ENSG00000101752	ncbigene:57534	hgnc.symbol:MIB1	uniprot:Q86YT6								
MFN1	GeneProduct	ensembl:ENSG00000171109	""	ensembl:ENSG00000171109	ncbigene:55669	hgnc.symbol:MFN1	uniprot:C9JQT7;uniprot:Q8IWA4;uniprot:H7C5H5;uniprot:C9JXQ1								
FIS1	GeneProduct	ensembl:ENSG00000214253	""	ensembl:ENSG00000214253	ncbigene:51024	hgnc.symbol:FIS1	uniprot:C9JXH1;uniprot:Q9Y3D6;uniprot:F5H509;uniprot:F5H8A8;uniprot:F8WBT1;uniprot:F8WD11								
MFN2	GeneProduct	ensembl:ENSG00000116688	""	ensembl:ENSG00000116688	ncbigene:9927	hgnc.symbol:MFN2	uniprot:A0A6Q8PFJ4;uniprot:A0A6Q8PH07;uniprot:A0A6Q8PGA3;uniprot:A0A6Q8PGV8;uniprot:A0A6Q8PFT5;uniprot:A0A6Q8PGR2;uniprot:Q5JXC5;uniprot:A0A6Q8PGS9;uniprot:O95140								
OPA1	GeneProduct	ensembl:ENSG00000198836	""	ensembl:ENSG00000198836	ncbigene:4976	hgnc.symbol:OPA1	uniprot:A0A2R8Y5E2;uniprot:A0A2R8YD53;uniprot:A0A2R8Y4G4;uniprot:A0A2R8Y5G3;uniprot:A0A2R8YE78;uniprot:C9JY58;uniprot:A0A2R8YE54;uniprot:H7C321;uniprot:A0A2R8YDM2;uniprot:H7C141;uniprot:E5KLJ9;uniprot:C9JMB8;uniprot:A0A2R8YFD1;uniprot:A0A2R8Y3X5;uniprot:A0A2R8YGE5;uniprot:A0A2R8Y4Q3;uniprot:O60313;uniprot:A0A2R8Y514;uniprot:H7C3G2								
BNIP3	GeneProduct	ensembl:ENSG00000176171	""	ensembl:ENSG00000176171	ncbigene:664	hgnc.symbol:BNIP3	uniprot:Q12983;uniprot:F6RP06;uniprot:A0A0J9YW18;uniprot:B4DHJ7								
DRP1	GeneProduct	ensembl:ENSG00000087470	""	ensembl:ENSG00000087470	ncbigene:10059	hgnc.symbol:DNM1L	uniprot:F8VR28;uniprot:F8VZ52;uniprot:B4DPZ9;uniprot:F8W1W3;uniprot:H0YI79;uniprot:O00429;uniprot:F8VYL3;uniprot:B4DDQ3;uniprot:F8VUJ9;uniprot:H0YHY4								
BAX	GeneProduct	ensembl:ENSG00000087088	""	ensembl:ENSG00000087088	ncbigene:581	hgnc.symbol:BAX	uniprot:Q07812;uniprot:H0YA56;uniprot:I6LPK7								
BCL2	GeneProduct	ensembl:ENSG00000171552	""	ensembl:ENSG00000171552	ncbigene:598	hgnc.symbol:BCL2L1	uniprot:A0A7I2V597;uniprot:Q9H1R6;uniprot:A0A0S2Z3C5;uniprot:Q5QP59;uniprot:Q07817;uniprot:Q5TE63;uniprot:Q5QP56;uniprot:Q5TE64								
Endophilin-A1	GeneProduct	ensembl:ENSG00000107295	""	ensembl:ENSG00000107295	ncbigene:6456	hgnc.symbol:SH3GL2	uniprot:Q99962								
PLD1	GeneProduct	ensembl:ENSG00000075651	""	ensembl:ENSG00000075651	ncbigene:5337	hgnc.symbol:PLD1	uniprot:H7C0L3;uniprot:C9IY79;uniprot:Q13393;uniprot:F8WBV7								
MTP18	GeneProduct	ensembl:ENSG00000242114	""	ensembl:ENSG00000242114	ncbigene:51537	hgnc.symbol:MTFP1	uniprot:A0A024R1E4;uniprot:Q9UDX5;uniprot:B5MC22;uniprot:F8WEN7								
Prohibitin	Protein	uniprot:A8K401	""	ensembl:ENSG00000167085	ncbigene:5245	hgnc.symbol:PHB1	uniprot:P35232;uniprot:C9JW96;uniprot:A8K401;uniprot:E7ESE2;uniprot:E9PCW0;uniprot:C9JZ20								
