Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
Aflatoxin B1 exo-8,9-epoxide-GSH	Metabolite	pubchem.compound:5460816	""					wikidata:Q45435642		inchikey:LYDBAPNRLUDIAS-NCQSKUNESA-N	pubchem.compound:5460816		hmdb:HMDB0060431	kegg.compound:C11278	lipidmaps:LMPK10000005
Aflatoxin B1 8,9-dihydrodiol	Metabolite	pubchem.compound:3035008	""					wikidata:Q27156099	chebi:82580	inchikey:JRZBEIPOZPNWID-KFZJALRRSA-N	pubchem.compound:3035008	chemspider:2299340	hmdb:HMDB0060430	kegg.compound:C19588	
aflatoxin B1	Metabolite	hmdb:HMDB0006552	""						chebi:2504	inchikey:OQIQSTLJSLGHID-WNWIJWBNSA-N	pubchem.compound:186907	chemspider:162470	hmdb:HMDB0006552	kegg.compound:C06800	
Aflatoxin B1 exo-8,9-epoxide	Metabolite	pubchem.compound:104756	""					wikidata:Q27113960	chebi:30725	inchikey:KHBXRZGALJGBPA-IRWJRLHMSA-N	pubchem.compound:104756	chemspider:94566	hmdb:HMDB0006558	kegg.compound:C19586	
Aflatoxin M1	Metabolite	pubchem.compound:15558498	""					wikidata:Q26998369	chebi:78576	inchikey:MJBWDEQAUQTVKK-IAGOWNOFSA-N	pubchem.compound:15558498	chemspider:21169428	hmdb:HMDB0030479	kegg.compound:C16756	
Aflatoxin Q1	Metabolite	pubchem.compound:104757	""					wikidata:Q26998366	chebi:78582	inchikey:GYNOTJLCULOEIM-XKRJZGAWSA-N	pubchem.compound:104757	chemspider:94567		kegg.compound:C19585	
XP_001493936.1	GeneProduct	ensembl:ENSECAG00000008153	""	ensembl:ENSECAG00000008153	ncbigene:100062244		uniprot:F6RNE0;uniprot:A0A5F5PYP5								
XP_001917301.1	GeneProduct	ensembl:ENSECAG00000006082	""	ensembl:ENSECAG00000006082	ncbigene:100146563		uniprot:F7B994								
XP_001489453.1	GeneProduct	ensembl:ENSECAG00000002100	""												
XP_001489035.1	GeneProduct	ensembl:ENSECAG00000019677	""	ensembl:ENSECAG00000019677	ncbigene:100630023;ncbigene:100054269		uniprot:A0A3Q2L816;uniprot:A0A5F5PK71;uniprot:A0A5F5PR84;uniprot:A0A3Q2GWW2;uniprot:F7D9I5								
