Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
CO₂	Metabolite	chebi:16526	""					wikidata:Q1997	chebi:16526	inchikey:CURLTUGMZLYLDI-UHFFFAOYSA-N	pubchem.compound:280	chemspider:274	hmdb:HMDB0001967	kegg.compound:C00011	
H⁺	Metabolite	chebi:15378	""					wikidata:Q506710	chebi:15378	inchikey:GPRLSGONYQIRFK-UHFFFAOYSA-N	pubchem.compound:1038	chemspider:1010	hmdb:HMDB0059597	kegg.compound:C00080	
NADPH	Metabolite	chebi:57783	""					wikidata:Q27124944	chebi:57783	inchikey:ACFIXJIJDZMPPO-NNYOXOHSSA-J	pubchem.compound:15983949	chemspider:10239199			
H₂O	Metabolite	chebi:15377	""					wikidata:Q283	chebi:15377	inchikey:XLYOFNOQVPJJNP-UHFFFAOYSA-N	pubchem.compound:22247451;pubchem.compound:962	chemspider:937	hmdb:HMDB0002111	kegg.compound:C00001	
coenzyme A	Metabolite	chebi:57287	""					wikidata:Q27124396	chebi:57287	inchikey:RGJOEKWQDUBAIZ-IBOSZNHHSA-J	pubchem.compound:25113190	chemspider:26330681			
NADP+	Metabolite	chebi:58349	""					wikidata:Q27125717	chebi:58349	inchikey:XJLXINKUBYWONI-NNYOXOHSSA-K	pubchem.compound:15938972	chemspider:10239198			
palmitoyl-CoA	Metabolite	chebi:57379	""					wikidata:Q27124538	chebi:57379	inchikey:MNBKLUUYKPBKDU-BBECNAHFSA-J	pubchem.compound:45266605	chemspider:26330752			
palmitate	Metabolite	chebi:7896	""					wikidata:Q27089367	chebi:7896	inchikey:IPCSVZSSVZVIGE-UHFFFAOYSA-M	pubchem.compound:504166	chemspider:440215			
FAS2	GeneProduct	sgd:S000006152	""	ensembl:YPL231W	ncbigene:855845		uniprot:P19097								
FAS1	GeneProduct	sgd:S000001665	""	ensembl:YKL182W	ncbigene:853653		uniprot:P07149								
CEM1	GeneProduct	sgd:S000000863	""	ensembl:YER061C	ncbigene:856790		uniprot:P39525								
OAR1	GeneProduct	sgd:S000001538	""	ensembl:YKL055C	ncbigene:853810		uniprot:P35731								
3.1.2.2	GeneProduct	eccode:3.1.2.2	""												
