Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
Carnosine	Metabolite	wikidata:Q413822	""					wikidata:Q413822	chebi:57485;chebi:15727	inchikey:CQOVPNPJLQNMDC-ZETCQYMHSA-N	pubchem.compound:439224;pubchem.compound:6992100	chemspider:388363	hmdb:HMDB0000033	kegg.compound:C00386	
beta-alanine	Metabolite	wikidata:Q310919	"'Indispensable component of coenzyme A'</br>'Product of pyrimidine base degradation'</br>'Factor which stimulates collagen synthesis in tissues'"					wikidata:Q310919	chebi:16958;chebi:57966	inchikey:UCMIRNVEIXFBKS-UHFFFAOYSA-N	pubchem.compound:239;pubchem.compound:4755801	chemspider:234	hmdb:HMDB0000056	kegg.compound:C00099	
Carcinine	Metabolite	wikidata:Q27892933	""					wikidata:Q27892933	chebi:95262;chebi:131429	inchikey:ANRUJJLGVODXIK-UHFFFAOYSA-N	pubchem.compound:2574	chemspider:2476	hmdb:HMDB0249666		
histamine	Metabolite	wikidata:Q61233	""					wikidata:Q61233	chebi:18295	inchikey:NTYJJOPFIAHURM-UHFFFAOYSA-N	pubchem.compound:774	chemspider:753	hmdb:HMDB0000870	kegg.compound:C00388	
Histidine	Metabolite	wikidata:Q485277	""					wikidata:Q485277	chebi:57595;chebi:15971	inchikey:HNDVDQJCIGZPNO-YFKPBYRVSA-N	pubchem.compound:6274	chemspider:6038	hmdb:HMDB0000177	kegg.compound:C00135	
Ophidine	Metabolite	pubchem.compound:90658938	"aka beta-alanyl-3-N-methylhistidine"					wikidata:Q59982828	chebi:193825	inchikey:SLRNWACWRVGMKD-QMMMGPOBSA-N	pubchem.compound:10198648;pubchem.compound:90658938		hmdb:HMDB0005769		
Anserine	Metabolite	wikidata:Q415335	""					wikidata:Q415335	chebi:58445;chebi:18323	inchikey:MYYIAHXIVFADCU-QMMMGPOBSA-N	pubchem.compound:6992114;pubchem.compound:112072	chemspider:100482	hmdb:HMDB0000194	kegg.compound:C01262	
Acetylcarnosine	Metabolite	wikidata:Q4673297	"Found in Myocardial tissue"					wikidata:Q4673297	chebi:67249	inchikey:BKAYIFDRRZZKNF-VIFPVBQESA-N	pubchem.compound:9903482	chemspider:8079136			
Homocarnosine	Metabolite	wikidata:Q27158831	""					wikidata:Q27158831	chebi:85981;chebi:143075	inchikey:CCLQKVKJOGVQLU-QMMMGPOBSA-N	pubchem.compound:10243361	chemspider:8418848	hmdb:HMDB0000745	kegg.compound:C00884	
Homoanserine	Metabolite	pubchem.compound:20849429	""					wikidata:Q59982824	chebi:172495	inchikey:HXBKNURIXGGFCX-VIFPVBQESA-N	pubchem.compound:20849429	chemspider:17216339	hmdb:HMDB0005767		
gamma-aminobutyric acid	Metabolite	wikidata:Q210021	""					wikidata:Q210021	chebi:16865;chebi:59888	inchikey:BTCSSZJGUNDROE-UHFFFAOYSA-N	pubchem.compound:6992099;pubchem.compound:119	chemspider:116	hmdb:HMDB0000112	kegg.compound:C00334	lipidmaps:LMFA01100039
carnosinase	Protein	eccode:3.4.13.3	"Specific enzyme for carnosine breakdown (not specified in literature for which reaction).</br>'This enzyme is present in considerable quantity in many tissues (with the exception of skeletal musculature) and is especially abundant in the kidney, liver and blood plasma '"												
carnosine synthetase	Protein	eccode:6.3.2.11	""												
