Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI
Ripk2	GeneProduct	ncbigene:362491		ensembl:ENSRNOG00000009389	ncbigene:362491		uniprot:G3V783			
ERK	GeneProduct	ncbigene:116590		ensembl:ENSRNOG00000001849	ncbigene:116590		uniprot:P63086			
MEK	GeneProduct	ncbigene:170851		ensembl:ENSRNOG00000010176	ncbigene:170851		uniprot:A0A0H2UHI2			
Tgfa	GeneProduct	ncbigene:24827		ensembl:ENSRNOG00000016182	ncbigene:24827		uniprot:P01134			
p50	GeneProduct	ncbigene:81736		ensembl:ENSRNOG00000023258	ncbigene:81736		uniprot:F1LQH2			
p65	GeneProduct	ncbigene:309165		ensembl:ENSRNOG00000030888	ncbigene:309165		uniprot:Q7TQN4			
pp90 rsk	GeneProduct	ncbigene:117269		ensembl:ENSRNOG00000013194	ncbigene:117269		uniprot:F1M7N7			
Sp1	GeneProduct	ncbigene:24790		ensembl:ENSRNOG00000014084	ncbigene:24790		uniprot:Q01714			
Ras	GeneProduct	pfam:PF00071								
TNFR1	GeneProduct	ncbigene:25625		ensembl:ENSRNOG00000031312	ncbigene:25625		uniprot:A0A0G2JSU9			
p65	GeneProduct	ncbigene:309165		ensembl:ENSRNOG00000030888	ncbigene:309165		uniprot:Q7TQN4			
Tnfa	GeneProduct	ncbigene:24835		ensembl:ENSRNOG00000055156	ncbigene:24835		uniprot:P16599			
Shc	GeneProduct	ncbigene:85385		ensembl:ENSRNOG00000020657	ncbigene:85385		uniprot:F1LN14;uniprot:G3V8S2			
Tradd	GeneProduct	ncbigene:246756		ensembl:ENSRNOG00000015179	ncbigene:246756		uniprot:D3ZZC5			
IKKa	GeneProduct	ncbigene:309361		ensembl:ENSRNOG00000022485	ncbigene:309361		uniprot:G3V926			
EGFR	GeneProduct	ncbigene:24329		ensembl:ENSRNOG00000004332	ncbigene:24329		uniprot:G3V6K6			
Muc5ac	GeneProduct	ensembl:ENSRNOG00000058420		ensembl:ENSRNOG00000058420			uniprot:A0A0G2K8X5			
Traf2	GeneProduct	ncbigene:311786		ensembl:ENSRNOG00000006238	ncbigene:311786		uniprot:B5DFH7			
IKKb	GeneProduct	ncbigene:84351		ensembl:ENSRNOG00000019073	ncbigene:84351		uniprot:G3V8H5			
Raf	GeneProduct	ncbigene:24703		ensembl:ENSRNOG00000010153	ncbigene:24703		uniprot:P11345			
NF-kB	GeneProduct	ncbigene:81736		ensembl:ENSRNOG00000023258	ncbigene:81736		uniprot:F1LQH2			
SOS	GeneProduct	ncbigene:313845		ensembl:ENSRNOG00000007106	ncbigene:313845		uniprot:D4A3T0			
Muc2	GeneProduct	ncbigene:24572								
p50	GeneProduct	ncbigene:81736		ensembl:ENSRNOG00000023258	ncbigene:81736		uniprot:F1LQH2			
IKBa	GeneProduct	ensembl:ENSRNOG00000007390		ensembl:ENSRNOG00000007390	ncbigene:25493		uniprot:Q63746			
Muc5ac	GeneProduct	ensembl:ENSRNOG00000058420		ensembl:ENSRNOG00000058420			uniprot:A0A0G2K8X5			
NF-kB	GeneProduct	ncbigene:81736		ensembl:ENSRNOG00000023258	ncbigene:81736		uniprot:F1LQH2			
Tlr4	GeneProduct	ncbigene:29260		ensembl:ENSRNOG00000010522	ncbigene:29260		uniprot:G3V7D8			
Muc2	GeneProduct	ncbigene:24572								
Nemo	GeneProduct	ncbigene:309295		ensembl:ENSRNOG00000060936	ncbigene:309295		uniprot:Q6TMG5			
Grb2	GeneProduct	ncbigene:81504		ensembl:ENSRNOG00000003990	ncbigene:81504		uniprot:P62994			
Il6	GeneProduct	ncbigene:24498		ensembl:ENSRNOG00000010278	ncbigene:24498		uniprot:P20607			
