Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI
LAF1	GeneProduct	ensembl:AT4G25560		ensembl:AT4G25560	ncbigene:828661		uniprot:Q9M0K4;uniprot:A0A1P8B4Z5;uniprot:A0A178V3M0			
HY5	GeneProduct	ensembl:AT5G11260		ensembl:AT5G11260	ncbigene:830996		uniprot:Q1H5E5;uniprot:A0A1P8BB55;uniprot:A0A178UQE4;uniprot:O24646;uniprot:A0A384KAH1			
CSN	GeneProduct	ensembl:AT3G61140	CSN Not Specified	ensembl:AT3G61140	ncbigene:825286		uniprot:A0A178VFN7;uniprot:P45432			
PIF1	GeneProduct	ensembl:AT2G20180	PIF Not Specified	ensembl:AT2G20180	ncbigene:816538		uniprot:Q8GZM7;uniprot:A0A178VU82;uniprot:A0A1P8AYE4			
COP1	GeneProduct	ensembl:AT2G32950		ensembl:AT2G32950	ncbigene:817857		uniprot:A0A178VXE7;uniprot:A0A178VZ22;uniprot:A0A1P8B2S1;uniprot:P43254;uniprot:A0A178VXE2;uniprot:Q0WV93			
COP10	GeneProduct	ensembl:AT3G13550		ensembl:AT3G13550	ncbigene:820557		uniprot:Q0WNL1;uniprot:B9DGC9;uniprot:Q9LJD7;uniprot:A0A384LCG2			
HFR1	GeneProduct	ensembl:AT1G02340		ensembl:AT1G02340	ncbigene:839300		uniprot:A0A178W6M2;uniprot:Q9FE22;uniprot:A0A1P8AWQ4			
PHYA	GeneProduct	ensembl:AT1G09570		ensembl:AT1G09570	ncbigene:837483		uniprot:E7CI22;uniprot:A0A1P8AVD9;uniprot:C1IWG9;uniprot:G4WU83;uniprot:P14712;uniprot:A0A178W883;uniprot:Q5G892			
SPA	GeneProduct	ensembl:AT2G46340	SPA Not Specified	ensembl:AT2G46340	ncbigene:819242		uniprot:B9DFX4;uniprot:Q9SYX2;uniprot:A0A178VSM9			
DET1	GeneProduct	ensembl:AT4G10180		ensembl:AT4G10180	ncbigene:826609		uniprot:A0A178UZE7;uniprot:P48732			
