Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI
F12	GeneProduct	ncbigene:462304		ensembl:ENSPTRG00000017583	ncbigene:462304		uniprot:A0A6D2Y7Y8;uniprot:H2QS39			
F11	GeneProduct	ncbigene:461643		ensembl:ENSPTRG00000016662	ncbigene:461643		uniprot:H2QQJ4;uniprot:A0A6D2XY37			
F9	GeneProduct	ncbigene:465887		ensembl:ENSPTRG00000022330	ncbigene:465887		uniprot:A0A2I3SHJ3;uniprot:A0A2J8IT47;uniprot:A0A6D2XPH0;uniprot:Q95ND7;uniprot:H2R4I6			
F10	GeneProduct	ncbigene:452679								
F10	GeneProduct	ncbigene:452679								
VWF	GeneProduct	ncbigene:451773		ensembl:ENSPTRG00000004566	ncbigene:451773		uniprot:A0A6D2YC46;uniprot:A0A2I3S0Y8;uniprot:H2Q597			
F5	GeneProduct	ncbigene:457500		ensembl:ENSPTRG00000001659	ncbigene:457500		uniprot:H2QZV8			
F7	GeneProduct	ncbigene:744785		ensembl:ENSPTRG00000006049	ncbigene:744785		uniprot:A0A2I3S8H0;uniprot:H2Q7T8;uniprot:A0A2I3RFA2;uniprot:A0A6D2X7Y0			
F2	GeneProduct	ncbigene:451158		ensembl:ENSPTRG00000003552	ncbigene:451158		uniprot:H2Q3I2;uniprot:A0A2I3RIJ7;uniprot:A0A6D2WIT7			
F13B	GeneProduct	ncbigene:735857		ensembl:ENSPTRG00000001806	ncbigene:735857		uniprot:H2Q0U3;uniprot:A0A6D2XHE2			
PLAU	GeneProduct	ncbigene:738078		ensembl:ENSPTRG00000002646	ncbigene:738078	hgnc.symbol:PLAU	uniprot:A0A6D2XWS2;uniprot:A0A6D2WA14;uniprot:K7CJD2;uniprot:A0A2I3S920;uniprot:A0A2I3T0A5			
PLAT	GeneProduct	ncbigene:472748		ensembl:ENSPTRG00000020201	ncbigene:472748		uniprot:A0A2I3SJC7;uniprot:A0A6D2XRP3;uniprot:A0A2I3RIE5;uniprot:A0A6D2VVA3;uniprot:H2QW33;uniprot:A0A2I3RAA6;uniprot:A0A6D2X8A6;uniprot:A0A2I3TVC0;uniprot:A0A6D2W659			
SERPINB2	GeneProduct	ncbigene:739078								
SERPINE1	GeneProduct	ncbigene:472467		ensembl:ENSPTRG00000019519	ncbigene:472467		uniprot:H2QV47;uniprot:A0A6D2WEQ6			
PLG	GeneProduct	ncbigene:463117		ensembl:ENSPTRG00000018774	ncbigene:463117		uniprot:A0A2I3RP41;uniprot:H2QU06;uniprot:A0A2I3SDZ1;uniprot:A0A2I3TNG0			
FGB	GeneProduct	ncbigene:461558		ensembl:ENSPTRG00000016534	ncbigene:461558		uniprot:A0A6D2WLB3;uniprot:H2QQB4			
FGA	GeneProduct	ncbigene:461559		ensembl:ENSPTRG00000016535	ncbigene:461559		uniprot:A0A6D2W5W3;uniprot:A0A2I3T2T1;uniprot:H2QQB5;uniprot:A0A2I3TVJ8;uniprot:A0A6D2W3B9			
FGG	GeneProduct	ncbigene:461560		ensembl:ENSPTRG00000016536	ncbigene:461560		uniprot:A0A2I3T2M5;uniprot:A0A2I3RC05;uniprot:H2RDH7;uniprot:A0A6D2WJ55;uniprot:A0A6D2WZ11			
F8	GeneProduct	ncbigene:473838		ensembl:ENSPTRG00000022455	ncbigene:473838		uniprot:A0A2I3SVJ5;uniprot:A0A6D2WSP0;uniprot:H2R1R6;uniprot:K7A6M5			
