Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
Sedoheptulose-7-Phosphate	Metabolite	cas:2646-35-7	""					wikidata:Q3040325	chebi:15721	inchikey:JDTUMPKOJBQPKX-GBNDHIKLSA-N	pubchem.compound:165007	chemspider:144663	hmdb:HMDB0001068	kegg.compound:C05382	
Fructose-6-Phosphate	Metabolite	cas:643-13-0	""					wikidata:Q32039197	chebi:15946;chebi:61553	inchikey:GSXOAOHZAIYLCY-HSUXUTPPSA-N	pubchem.compound:69507	chemspider:62713	hmdb:HMDB0000124	kegg.compound:C00085	
Xylulose-5-Phosphate	Metabolite	cas:60802-29-1	""					wikidata:Q37864045		inchikey:FNZLKVNUWIIPSJ-UHFFFAOYSA-N	pubchem.compound:850			kegg.compound:C00231	
Glyceraldehyde-3-phosphate	Metabolite	hmdb:HMDB0001112	""						chebi:29052	inchikey:LXJXRIRHZLFYRP-VKHMYHEASA-N	pubchem.compound:439168	chemspider:388314	hmdb:HMDB0001112	kegg.compound:C00118	
D-Ribose-5-Phosphate	Metabolite	cas:3615-55-2	""					wikidata:Q27125661	chebi:58273	inchikey:PPQRONHOSHZGFQ-LMVFSUKVSA-L	pubchem.compound:21115541	chemspider:19971025			
6-Phosphogluconate	Metabolite	hmdb:HMDB0001316	""						chebi:48928	inchikey:BIRSGZKFKXLSJQ-SQOUGZDYSA-N	pubchem.compound:91493	chemspider:82615	hmdb:HMDB0001316	kegg.compound:C00345	
Erythrose-4-Phosphate	Metabolite	hmdb:HMDB0001321	""						chebi:48153	inchikey:NGHMDNPXVRFFGS-IUYQGCFVSA-N	pubchem.compound:122357	chemspider:109096	hmdb:HMDB0001321	kegg.compound:C00279	
Ribulose-5-Phosphate	Metabolite	cas:4151-19-3	""					wikidata:Q418886	chebi:17666;chebi:17363;chebi:37455;chebi:17797	inchikey:FNZLKVNUWIIPSJ-UHNVWZDZSA-N	pubchem.compound:439184	chemspider:388327	hmdb:HMDB0000618	kegg.compound:C01101;kegg.compound:C00117;kegg.compound:C00199	
Glucose-6-Phosphate	Metabolite	cas:59-56-3	""					wikidata:Q418865	chebi:29042	inchikey:HXXFSFRBOHSIMQ-VFUOTHLCSA-N	pubchem.compound:65533	chemspider:58977	hmdb:HMDB0001586	kegg.compound:C00103	
6-Phosphonoglucono-delta-lactone	Metabolite	hmdb:HMDB0001127	""						chebi:16938	inchikey:IJOJIVNDFQSGAB-SQOUGZDYSA-N	pubchem.compound:439452	chemspider:388559	hmdb:HMDB0001127	kegg.compound:C01236	
Fructose-6-Phosphate	Metabolite	hmdb:HMDB0000124	""						chebi:15946	inchikey:GSXOAOHZAIYLCY-HSUXUTPPSA-N	pubchem.compound:69507	chemspider:62713	hmdb:HMDB0000124	kegg.compound:C00085	
G6pd	GeneProduct	ncbigene:24377	""	ensembl:ENSRNOG00000056728	ncbigene:24377		uniprot:P05370								
Pgls	GeneProduct	ncbigene:290636	""	ensembl:ENSRNOG00000018326	ncbigene:290636		uniprot:G3V8D5								
Rpe	GeneProduct	ncbigene:501157	""	ensembl:ENSRNOG00000038085	ncbigene:501157		uniprot:A0A0G2JW38;uniprot:Q3MIF0								
Taldo1	GeneProduct	ncbigene:83688	""	ensembl:ENSRNOG00000018367	ncbigene:83688		uniprot:Q9EQS0								
Rpia	GeneProduct	ncbigene:362383	""	ensembl:ENSRNOG00000005576	ncbigene:362383		uniprot:D4A7L6								
Tkt	GeneProduct	ncbigene:64524	""	ensembl:ENSRNOG00000016064	ncbigene:64524		uniprot:G3V826								
Pgd	GeneProduct	ncbigene:100360180	""	ensembl:ENSRNOG00000057626	ncbigene:100360180;ncbigene:117548		uniprot:A0A0G2KA12;uniprot:A0A0G2K7Q8;uniprot:O88658;uniprot:P85968								
