ID	Database	Citation
10.1074/jbc.M409894200	DOI	"Crystal Structure of Mouse Carnitine Octanoyltransferase and Molecular Determinants of Substrate Selectivity*[boxs]. Jogl G, Hsiao YS, Tong L. Journal of Biological Chemistry [Internet]. 2005 Jan;280(1):738–44. Available from: http://dx.doi.org/10.1074/jbc.M409894200 <a href=""https://doi.org/10.1074/jbc.M409894200"" target=""_blank"" class=""external"" rel=""nofollow"">DOI</a> <a href=""https://qlever.scholia.wiki/doi/10.1074/jbc.M409894200"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
10.1113/jphysiol.2006.125799	DOI	"New insights concerning the role of carnitine in the regulation of fuel metabolism in skeletal muscle. Stephens FB, Constantin‐Teodosiu D, Greenhaff PL. The Journal of Physiology [Internet]. 2007 May 23;581(2):431–44. Available from: http://dx.doi.org/10.1113/jphysiol.2006.125799 <a href=""https://doi.org/10.1113/jphysiol.2006.125799"" target=""_blank"" class=""external"" rel=""nofollow"">DOI</a> <a href=""https://qlever.scholia.wiki/doi/10.1113/jphysiol.2006.125799"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
10.1124/pharmrev.121.000408	DOI	"Acylcarnitines: Nomenclature, Biomarkers, Therapeutic Potential, Drug Targets, and Clinical Trials. Dambrova M, Makrecka-Kuka M, Kuka J, Vilskersts R, Nordberg D, Attwood MM, et al. Pharmacological Reviews [Internet]. 2022 Jul;74(3):506–51. Available from: http://dx.doi.org/10.1124/pharmrev.121.000408 <a href=""https://doi.org/10.1124/pharmrev.121.000408"" target=""_blank"" class=""external"" rel=""nofollow"">DOI</a> <a href=""https://qlever.scholia.wiki/doi/10.1124/pharmrev.121.000408"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
10.1172/JCI112446	DOI	"Identification of 3-methylglutarylcarnitine. A new diagnostic metabolite of 3-hydroxy-3-methylglutaryl-coenzyme A lyase deficiency. Roe CR, Millington DS, Maltby DA. J Clin Invest [Internet]. 1986 Apr 1;77(4):1391–4. Available from: http://dx.doi.org/10.1172/JCI112446 <a href=""https://doi.org/10.1172/JCI112446"" target=""_blank"" class=""external"" rel=""nofollow"">DOI</a> <a href=""https://qlever.scholia.wiki/doi/10.1172/JCI112446"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
9063439	Pubmed	"The mitochondrial carnitine palmitoyltransferase system. From concept to molecular analysis. McGarry JD, Brown NF. Eur J Biochem. 1997 Feb 15;244(1):1–14.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/9063439"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/9063439"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://qlever.scholia.wiki/pubmed/9063439"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
10486279	Pubmed	"Molecular cloning and expression of human carnitine octanoyltransferase: evidence for its role in the peroxisomal beta-oxidation of branched-chain fatty acids. Ferdinandusse S, Mulders J, IJlst L, Denis S, Dacremont G, Waterham HR, et al. Biochem Biophys Res Commun. 1999 Sep 16;263(1):213–8.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/10486279"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/10486279"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://qlever.scholia.wiki/pubmed/10486279"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
28916721	Pubmed	"Loss of cardiac carnitine palmitoyltransferase 2 results in rapamycin-resistant, acetylation-independent hypertrophy. Pereyra AS, Hasek LY, Harris KL, Berman AG, Damen FW, Goergen CJ, et al. J Biol Chem. 2017 Nov 10;292(45):18443–56.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/28916721"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/28916721"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://qlever.scholia.wiki/pubmed/28916721"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
33037133	Pubmed	"Update on LIPID MAPS classification, nomenclature, and shorthand notation for MS-derived lipid structures. Liebisch G, Fahy E, Aoki J, Dennis EA, Durand T, Ejsing CS, et al. J Lipid Res. 2020 Dec;61(12):1539–55.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/33037133"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/33037133"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://qlever.scholia.wiki/pubmed/33037133"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
35404045	Pubmed	"Goslin 2.0 Implements the Recent Lipid Shorthand Nomenclature for MS-Derived Lipid Structures. Kopczynski D, Hoffmann N, Peng B, Liebisch G, Spener F, Ahrends R. Anal Chem. 2022 Apr 26;94(16):6097–101.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/35404045"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/35404045"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://qlever.scholia.wiki/pubmed/35404045"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
35710135	Pubmed	"Acylcarnitines: Nomenclature, Biomarkers, Therapeutic Potential, Drug Targets, and Clinical Trials. Dambrova M, Makrecka-Kuka M, Kuka J, Vilskersts R, Nordberg D, Attwood MM, et al. Pharmacol Rev. 2022 Jul;74(3):506–51.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/35710135"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/35710135"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://qlever.scholia.wiki/pubmed/35710135"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
