Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
Trichodiene	Metabolite	chebi:15861	""					wikidata:Q27098264	chebi:15861	inchikey:YFLSTROSSKYYNK-CABCVRRESA-N	pubchem.compound:114857	chemspider:102815		kegg.compound:C01860	lipidmaps:LMPR0103180001
Farnesyl pyrophosphate	Metabolite	hmdb:HMDB0000961	""						chebi:17407	inchikey:VWFJDQUYCIWHTN-YFVJMOTDSA-N	pubchem.compound:445713	chemspider:393270	hmdb:HMDB0000961	kegg.compound:C00448	
Trichotriol	Metabolite	chemspider:10204911	""					wikidata:Q28000002		inchikey:FPANWDWGPATUTH-OJVARPOJSA-N	pubchem.compound:21587788	chemspider:10204911			
Isotrichodermol	Metabolite	chemspider:165671	""					wikidata:Q42403298		inchikey:ICJDGHMOMSQSLB-PYMBJFBLSA-N	pubchem.compound:190754	chemspider:165671			
Isotrichodermin	Metabolite	chemspider:110985	""					wikidata:Q35983264		inchikey:OZXJPPYWZVBMGW-UHFFFAOYSA-N	pubchem.compound:14733836	chemspider:110985	hmdb:HMDB0034738		
Calonectrin	Metabolite	chemspider:9648393	""					wikidata:Q42403340	chebi:157610	inchikey:IGDIDZAQDRAJRB-UPGMHYFXSA-N	pubchem.compound:11473563	chemspider:9648393			
Triacetoxyscirpenol	Metabolite	chemspider:65844	""					wikidata:Q42403332		inchikey:YWQOKOBRSAAKTG-VRRMMCEESA-N	pubchem.compound:73049	chemspider:65844			
8-Hydroxycalonectrin	Metabolite	chemspider:469583	""					wikidata:Q42403318		inchikey:OMBCNOXJYCTBAT-UHFFFAOYSA-N	pubchem.compound:539240	chemspider:469583			
7,8-Dihydroxycalonectrin	Metabolite	chemspider:484624	""					wikidata:Q42403325	chebi:169114	inchikey:JSKXQQKSUOVSKS-UHFFFAOYSA-N	pubchem.compound:557474	chemspider:484624	hmdb:HMDB0038916		
3,15-Diacetyldeoxynivalenol	Metabolite	chemspider:113028	""					wikidata:Q27288794		inchikey:RANGFOQREJPKIH-CHPZEFIJSA-N	pubchem.compound:14108095	chemspider:113028;chemspider:19978636			
Nivalenol	Metabolite	chemspider:29515	""					wikidata:Q409569	chebi:201481	inchikey:UKOTXHQERFPCBU-XLYGLCRNSA-N	pubchem.compound:31829	chemspider:29515			
Tri8	GeneProduct	ensembl:FGSG_03532	""												
Tri7 B	GeneProduct	ensembl:FGSG_03533	""												
Tri101	GeneProduct	ensembl:FGSG_07896	"TRI101 encodes  trichothecene 3-O-acetyltransferase  (a self-protection factor) "												
Tri5	GeneProduct	ensembl:FGSG_03537	""												
Tri11	GeneProduct	ensembl:FGSG_03540	""												
Tri3	GeneProduct	ensembl:FGSG_03534	"	trichothecene 15-O-acetyltransferase "												
Tri1	GeneProduct	ensembl:FGSG_00071	""												
Tri13 B	GeneProduct	ensembl:FGSG_10629	""												
Tri4	GeneProduct	ensembl:FGSG_03535	"cytochrome P450"												
Tri7 A	GeneProduct	ensembl:FGSG_02115	""												
Tri13 A	GeneProduct	ensembl:FGSG_03860	""												
Tri6	GeneProduct	ensembl:FGSG_16251	"trichothecene biosynthesis positive Zinc finger transcription factor"												
Tri10	GeneProduct	ensembl:FGSG_03538	"regulatory prtoein with unknown function"												
Tri12	GeneProduct	ensembl:FGSG_12013	"Membrane-bound efflux pump"												
Tri12	GeneProduct	ensembl:FGSG_11025	"Zinc finger transcription factor"												
