Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
H⁺	Metabolite	chebi:15378	""					wikidata:Q506710	chebi:15378	inchikey:GPRLSGONYQIRFK-UHFFFAOYSA-N	pubchem.compound:1038	chemspider:1010	hmdb:HMDB0059597	kegg.compound:C00080	
ATP	Metabolite	cas:1927-31-7	""					wikidata:Q201090	chebi:16284	inchikey:SUYVUBYJARFZHO-RRKCRQDMSA-N	pubchem.compound:15993	chemspider:15194	hmdb:HMDB0001532	kegg.compound:C00131	
nicotinate adenine dinucleotide	Metabolite	chebi:58437	""					wikidata:Q74417864	chebi:58437	inchikey:SENPVEZBRZQVST-HISDBWNOSA-L	pubchem.compound:45266646				
diphosphate	Metabolite	cas:2466-09-3	""					wikidata:Q411092	chebi:29888	inchikey:XPPKVPWEQAFLFU-UHFFFAOYSA-N	pubchem.compound:1023;pubchem.compound:21961011	chemspider:996	hmdb:HMDB0000250	kegg.compound:C00013	
2-amino-3-carboxymuconate-6-semialdehyde		Metabolite	chebi:994	""					wikidata:Q28529683	chebi:994	inchikey:KACPVQQHDVBVFC-OIFXTYEKSA-L	pubchem.compound:9543319				
L-glutamate	Metabolite	cas:56-86-0	""					wikidata:Q26995161	chebi:16015	inchikey:WHUUTDBJXJRKMK-VKHMYHEASA-N	pubchem.compound:44272391;pubchem.compound:88747398;pubchem.compound:33032	chemspider:30572	hmdb:HMDB0000148	kegg.compound:C00025	
quinolinate	Metabolite	hmdb:HMDB00232	""					wikidata:Q411945;wikidata:Q72503887	chebi:16675	inchikey:GJAWHXHKYYXBSV-UHFFFAOYSA-N	pubchem.compound:1066	chemspider:144985;chemspider:1037	hmdb:HMDB0000232	kegg.compound:C03722	
H₂O	Metabolite	chebi:15377	""					wikidata:Q283	chebi:15377	inchikey:XLYOFNOQVPJJNP-UHFFFAOYSA-N	pubchem.compound:22247451;pubchem.compound:962	chemspider:937	hmdb:HMDB0002111	kegg.compound:C00001	
AMP	Metabolite	chebi:456215	""					wikidata:Q27225747	chebi:456215	inchikey:UDMBCSSLTHHNCD-KQYNXXCUSA-L	pubchem.compound:15938965	chemspider:10239183			
L-glutamine	Metabolite	cas:56-85-9	""					wikidata:Q106345471;wikidata:Q181619	chebi:18050;chebi:58359	inchikey:ZDXPYRJPNDTMRX-VKHMYHEASA-N	pubchem.compound:5961;pubchem.compound:6992086	chemspider:5746	hmdb:HMDB0000641	kegg.compound:C00064	
NAD+	Metabolite	chebi:57540	""					wikidata:Q28529711	chebi:57540	inchikey:BAWFJGJZGIEFAR-NNYOXOHSSA-M	pubchem.compound:15938971				
β-nicotinate D-ribonucleotide	Metabolite	chebi:57502	""					wikidata:Q27124739	chebi:57502	inchikey:JOUIQRNQJGXQDC-ZYUZMQFOSA-L	pubchem.compound:46878382	chemspider:26330806			
NMA2	GeneProduct	sgd:S000003242	""	ensembl:YGR010W	ncbigene:852893		uniprot:P53204								
NMA1	GeneProduct	sgd:S000004320	""	ensembl:YLR328W	ncbigene:851039		uniprot:Q06178								
QNS1	GeneProduct	sgd:S000001116	""	ensembl:YHR074W	ncbigene:856473		uniprot:P38795								
BNA6	GeneProduct	sgd:S000001943	""	ensembl:YFR047C	ncbigene:850608		uniprot:P43619								
