Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
ASH1L	GeneProduct	ensembl:ENSBTAG00000003954	"HomologyConvert: Homo sapiens to Bos taurus: Original ID = En:ENSG00000116539"	ensembl:ENSBTAG00000003954	ncbigene:540563		uniprot:E1BGA4								
H3F3A	GeneProduct	ensembl:ENSBTAG00000024561	"HomologyConvert: Homo sapiens to Bos taurus: Original ID = En:ENSG00000163041"	ensembl:ENSBTAG00000024561	ncbigene:326601		uniprot:Q5E9F8								
HIST1H3D	GeneProduct	ensembl:ENSBTAG00000031766	"HomologyConvert: Homo sapiens to Bos taurus: Original ID = En:ENSG00000197409"												
HIST1H3J	GeneProduct	ensembl:ENSBTAG00000031717	"HomologyConvert: Homo sapiens to Bos taurus: Original ID = En:ENSG00000197153"												
DOT1L	GeneProduct	ensembl:ENSBTAG00000009996	"HomologyConvert: Homo sapiens to Bos taurus: Original ID = En:ENSG00000104885"	ensembl:ENSBTAG00000009996	ncbigene:510442		uniprot:A0A3Q1LX03;uniprot:E1BGK8								
EHMT1	GeneProduct	ensembl:ENSBTAG00000012148	"HomologyConvert: Homo sapiens to Bos taurus: Original ID = En:ENSG00000181090"	ensembl:ENSBTAG00000012148	ncbigene:528606		uniprot:A0A3Q1MUU1;uniprot:A0A3Q1NJM8;uniprot:A0A3Q1LPD0;uniprot:A0A3Q1MVR5;uniprot:F1N093								
BAT8	GeneProduct	ensembl:ENSBTAG00000005676	"HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:10919"	ensembl:ENSBTAG00000005676	ncbigene:514062		uniprot:A0A3Q1M4W7;uniprot:A0A3Q1MQW5;uniprot:A0A3Q1LSA6								
EZH1	GeneProduct	ensembl:ENSBTAG00000021918	"HomologyConvert: Homo sapiens to Bos taurus: Original ID = En:ENSG00000108799"	ensembl:ENSBTAG00000021918	ncbigene:533087		uniprot:A0A3Q1M1P7;uniprot:A7E2Z2								
EZH2	GeneProduct	ensembl:ENSBTAG00000009426	"HomologyConvert: Homo sapiens to Bos taurus: Original ID = En:ENSG00000106462"	ensembl:ENSBTAG00000009426	ncbigene:509106		uniprot:A0A3Q1LNX4;uniprot:A0A3Q1MSK4;uniprot:A0A3Q1LVX7;uniprot:E1BD02								
KMT2A	GeneProduct	ensembl:ENSBTAG00000018093	"HomologyConvert: Homo sapiens to Bos taurus: Original ID = En:ENSG00000118058"	ensembl:ENSBTAG00000018093	ncbigene:508330		uniprot:F1MHA1								
KMT2D	GeneProduct	ensembl:ENSBTAG00000014429	"HomologyConvert: Homo sapiens to Bos taurus: Original ID = En:ENSG00000167548"	ensembl:ENSBTAG00000014429	ncbigene:506805		uniprot:A0A3Q1LM54;uniprot:E1B9N8								
KMT2C	GeneProduct	ensembl:ENSBTAG00000024199	"HomologyConvert: Homo sapiens to Bos taurus: Original ID = En:ENSG00000055609"	ensembl:ENSBTAG00000024199	ncbigene:789336		uniprot:F1MYZ3;uniprot:A0A3Q1MG46								
KMT2E	GeneProduct	ensembl:ENSBTAG00000009207	"HomologyConvert: Homo sapiens to Bos taurus: Original ID = En:ENSG00000005483"	ensembl:ENSBTAG00000009207	ncbigene:539121		uniprot:A2VE12;uniprot:F1MFD2								
NSD1	GeneProduct	ensembl:ENSBTAG00000025426	"HomologyConvert: Homo sapiens to Bos taurus: Original ID = En:ENSG00000165671"	ensembl:ENSBTAG00000025426	ncbigene:540197		uniprot:E1BM66								
PRDM2	GeneProduct	ensembl:ENSBTAG00000020552	"HomologyConvert: Homo sapiens to Bos taurus: Original ID = En:ENSG00000116731"	ensembl:ENSBTAG00000020552	ncbigene:789222		uniprot:A0A3Q1M9T9;uniprot:A0A3Q1LVN6;uniprot:F1N790;uniprot:A0A3Q1M1G6;uniprot:A0A3Q1M117;uniprot:A0A3Q1MTN2								
SET	GeneProduct	ensembl:ENSBTAG00000020959	"HomologyConvert: Homo sapiens to Bos taurus: Original ID = En:ENSG00000119335"	ensembl:ENSBTAG00000020959	ncbigene:538444		uniprot:Q2TBR3								
SETBP1	GeneProduct	ensembl:ENSBTAG00000018088	"HomologyConvert: Homo sapiens to Bos taurus: Original ID = En:ENSG00000152217"	ensembl:ENSBTAG00000018088	ncbigene:617265		uniprot:F1MHB3;uniprot:A0A3Q1MXX5								
SETD1A	GeneProduct	ensembl:ENSBTAG00000002345	"HomologyConvert: Homo sapiens to Bos taurus: Original ID = En:ENSG00000099381"	ensembl:ENSBTAG00000002345	ncbigene:782887		uniprot:E1BLX2								
SETD1B	GeneProduct	ensembl:ENSBTAG00000004172	"HomologyConvert: Homo sapiens to Bos taurus: Original ID = En:ENSG00000139718"	ensembl:ENSBTAG00000004172	ncbigene:514102		uniprot:F1N6Y5								
SETD2	GeneProduct	ensembl:ENSBTAG00000002948	"HomologyConvert: Homo sapiens to Bos taurus: Original ID = En:ENSG00000181555"	ensembl:ENSBTAG00000002948	ncbigene:539860		uniprot:A0A3Q1M4K0;uniprot:F1MDT8								
SETD3	GeneProduct	ensembl:ENSBTAG00000018310	"HomologyConvert: Homo sapiens to Bos taurus: Original ID = En:ENSG00000183576"	ensembl:ENSBTAG00000018310	ncbigene:512324		uniprot:F6R2J7;uniprot:A0A3Q1MF12								
SETD4	GeneProduct	ensembl:ENSBTAG00000018682	"HomologyConvert: Homo sapiens to Bos taurus: Original ID = En:ENSG00000185917"	ensembl:ENSBTAG00000018682	ncbigene:540440		uniprot:E1B906								
SETD5	GeneProduct	ensembl:ENSBTAG00000019193	"HomologyConvert: Homo sapiens to Bos taurus: Original ID = En:ENSG00000168137"	ensembl:ENSBTAG00000019193	ncbigene:532578		uniprot:G3N2I7;uniprot:A0A3Q1LSY8								
SETD6	GeneProduct	ensembl:ENSBTAG00000020781	"HomologyConvert: Homo sapiens to Bos taurus: Original ID = En:ENSG00000103037"	ensembl:ENSBTAG00000020781	ncbigene:539651		uniprot:A0A3Q1MJ82;uniprot:E1BI64;uniprot:A0A452DJ14;uniprot:A0A3Q1LVA1								
SETD7	GeneProduct	ensembl:ENSBTAG00000003581	"HomologyConvert: Homo sapiens to Bos taurus: Original ID = En:ENSG00000145391"	ensembl:ENSBTAG00000003581	ncbigene:515928		uniprot:F1MUT0								
SETD8	GeneProduct	ensembl:ENSBTAG00000000139	"HomologyConvert: Homo sapiens to Bos taurus: Original ID = En:ENSG00000183955"	ensembl:ENSBTAG00000000139	ncbigene:532622		uniprot:F1MFC8;uniprot:Q2YDJ8								
SETD9	GeneProduct	ensembl:ENSBTAG00000013426	"HomologyConvert: Homo sapiens to Bos taurus: Original ID = En:ENSG00000155542"	ensembl:ENSBTAG00000013426	ncbigene:540253		uniprot:F1MWB0								
SETDB1	GeneProduct	ensembl:ENSBTAG00000000098	"HomologyConvert: Homo sapiens to Bos taurus: Original ID = En:ENSG00000143379"	ensembl:ENSBTAG00000000098	ncbigene:100138100		uniprot:E1BKH5								
SETDB2	GeneProduct	ensembl:ENSBTAG00000007329	"HomologyConvert: Homo sapiens to Bos taurus: Original ID = En:ENSG00000136169"	ensembl:ENSBTAG00000007329	ncbigene:509382		uniprot:F1MXG0								
