Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
3-methyluridine	Metabolite	wikidata:Q15632769	"Breast cancer marker"					wikidata:Q15632769	chebi:89487	inchikey:UTQUILVPBZEHTK-UHFFFAOYSA-N	pubchem.compound:316991	chemspider:21238719	hmdb:HMDB0004813		
2-methylguanosine	Metabolite	wikidata:Q1419713	"Breast cancer marker"					wikidata:Q1419713	chebi:19702	inchikey:SLEHROROQDYRAW-KQYNXXCUSA-N	pubchem.compound:3035422	chemspider:2299669	hmdb:HMDB0005862		
Uridine	Metabolite	wikidata:Q422573	""					wikidata:Q422573	chebi:16704	inchikey:DRTQHJPVMGBUCF-XVFCMESISA-N	pubchem.compound:6029	chemspider:5807	hmdb:HMDB0000296	kegg.compound:C00299	
N2,N2,7-trimethylguanosine	Metabolite	cas:40027-70-1	"Breast cancer marker"					wikidata:Q59965549	chebi:143283	inchikey:IYYIBFCJILKPCO-WOUKDFQISA-O	pubchem.compound:3035416;pubchem.compound:135423946				
(N)4-acetylcytidine	Metabolite	wikidata:Q20890503	"Breast cancer marker"					wikidata:Q20890503	chebi:70989	inchikey:NIDVTARKFBZMOT-PEBGCTIMSA-N	pubchem.compound:107461	chemspider:96702	hmdb:HMDB0005923		
N6-methyladenosine	Metabolite	wikidata:Q6951996	"Breast cancer marker"					wikidata:Q6951996	chebi:21891	inchikey:VQAYFKKCNSOZKM-IOSLPCCCSA-N	pubchem.compound:102175	chemspider:92307	hmdb:HMDB0004044		
Guanosine	Metabolite	wikidata:Q422462	""					wikidata:Q422462	chebi:16750	inchikey:NYHBQMYGNKIUIF-UUOKFMHZSA-N	pubchem.compound:6802;pubchem.compound:135398635	chemspider:6544	hmdb:HMDB0000133	kegg.compound:C00387	
Inosine	Metabolite	wikidata:Q422564	"Hepatocellular carcinoma (HCC) marker"					wikidata:Q422564	chebi:17596	inchikey:UGQMRVRMYYASKQ-KQYNXXCUSA-N	pubchem.compound:135398641;pubchem.compound:6021	chemspider:5799	hmdb:HMDB0000195	kegg.compound:C00294	
7-methylguanosine	Metabolite	wikidata:Q4642879	"Breast cancer marker"					wikidata:Q4642879	chebi:20794	inchikey:OGHAROSJZRTIOK-KQYNXXCUSA-O	pubchem.compound:135445750;pubchem.compound:445404				
N6-succinyladenosine	Metabolite	wikidata:Q27139416	"Breast cancer marker"					wikidata:Q27139416	chebi:71169	inchikey:VKGZCEJTCKHMRL-VWJPMABRSA-N	pubchem.compound:20849086	chemspider:17216022	hmdb:HMDB0000912		
Pseudouridine	Metabolite	wikidata:Q420445	"Breast cancer marker"					wikidata:Q420445	chebi:17802	inchikey:PTJWIQPHWPFNBW-GBNDHIKLSA-N	pubchem.compound:15047	chemspider:14319	hmdb:HMDB0000767	kegg.compound:C02067	
1-methylinosine	Metabolite	wikidata:Q27109107	"Breast cancer marker"					wikidata:Q27109107	chebi:19065	inchikey:WJNGQIYEQLPJMN-IOSLPCCCSA-N	pubchem.compound:65095	chemspider:58605	hmdb:HMDB0002721		
Cytidine	Metabolite	wikidata:Q422538	"Hepatocellular carcinoma (HCC) marker"					wikidata:Q422538	chebi:17562	inchikey:UHDGCWIWMRVCDJ-XVFCMESISA-N	pubchem.compound:6175	chemspider:5940	hmdb:HMDB0000089	kegg.compound:C00475	
1-methylguanosine	Metabolite	wikidata:Q161647	"Breast cancer marker"					wikidata:Q161647	chebi:182026	inchikey:UTAIYTHAJQNQDW-UHFFFAOYSA-N	pubchem.compound:250902	chemspider:219760			
N2-N2-dimethyl-guanosine	Metabolite	wikidata:Q27109160	"Breast cancer marker"					wikidata:Q27109160	chebi:19289	inchikey:RSPURTUNRHNVGF-IOSLPCCCSA-N	pubchem.compound:135501639	chemspider:83878	hmdb:HMDB0004824		
Adenosine	Metabolite	wikidata:Q190012	"Breast cancer marker</br>Hepatocellular carcinoma (HCC) marker"					wikidata:Q190012	chebi:16335	inchikey:OIRDTQYFTABQOQ-KQYNXXCUSA-N	pubchem.compound:60961	chemspider:54923	hmdb:HMDB0000050	kegg.compound:C00212	
1-methyl-adenosine	Metabolite	wikidata:Q161643	"Breast cancer marker"					wikidata:Q161643	chebi:16020	inchikey:GFYLSDSUCHVORB-IOSLPCCCSA-N	pubchem.compound:27476	chemspider:17216227	hmdb:HMDB0003331	kegg.compound:C02494	
8-hydroxy-2'-deoxyguanosine	Metabolite	wikidata:Q270154	""					wikidata:Q270154	chebi:40304	inchikey:HCAJQHYUCKICQH-VPENINKCSA-N	pubchem.compound:135440064	chemspider:66049	hmdb:HMDB0003333		
5'-methylthioadenosine	Metabolite	wikidata:Q3599216	"Breast cancer marker"					wikidata:Q3599216	chebi:17509	inchikey:WUUGFSXJNOTRMR-IOSLPCCCSA-N	pubchem.compound:439176	chemspider:388321	hmdb:HMDB0001173	kegg.compound:C00170	
tRNA	GeneProduct	wikidata:Q201448	""					wikidata:Q201448	chebi:17843					kegg.compound:C00066	
